,Unnamed: 0_x,지점,지점명,일시,평균기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),일조율(%),최심적설(cm),평균지면온도(°C),years,month,HDD,CDD,Unnamed: 0_y,시도,시군구,계약종별,전력량
496,714,106,동해,2016-08,25.6,1001.4,1006.0,26.9,82.0,137.0,1.8,54.97,0.0,31.6,2016,8,0.0,1.6000000000000014,1371,강원도,동해시,산업용,195425066
497,715,106,동해,2016-09,21.0,1009.5,1014.1,21.4,87.0,105.6,1.7,26.55,0.0,22.8,2016,9,0.0,0.0,1551,강원도,동해시,산업용,204901398
498,716,106,동해,2016-10,16.2,1014.3,1019.0,14.3,77.0,76.3,1.9,38.4,0.0,16.8,2016,10,1.8000000000000007,0.0,1731,강원도,동해시,산업용,205919194
499,717,106,동해,2016-11,10.1,1016.6,1021.5,7.9,62.0,44.3,2.2,58.5,0.0,7.1,2016,11,7.9,0.0,1911,강원도,동해시,산업용,184657990
500,718,106,동해,2016-12,6.5,1017.1,1022.0,5.3,54.0,50.2,2.1,58.25,0.0,2.5,2016,12,11.5,0.0,2091,강원도,동해시,산업용,192561837
501,719,106,동해,2017-01,3.2,1017.2,1022.3,3.9,48.0,34.9,2.6,70.1,0.0,0.1,2017,1,14.8,0.0,3,강원도,동해시,산업용,189075430
502,720,106,동해,2017-02,5.0,1015.0,1020.0,3.9,44.0,5.7,2.7,69.2,0.0,2.8,2017,2,13.0,0.0,183,강원도,동해시,산업용,167918098
503,721,106,동해,2017-03,8.2,1013.2,1018.1,6.1,56.0,40.8,2.4,49.04,0.0,7.5,2017,3,9.8,0.0,363,강원도,동해시,산업용,196621293
504,722,106,동해,2017-04,15.3,1006.6,1011.3,9.4,57.0,45.1,2.5,61.93,0.0,16.6,2017,4,2.6999999999999997,0.0,543,강원도,동해시,산업용,191485276
505,723,106,동해,2017-05,19.3,1005.7,1010.4,13.0,61.0,17.9,2.2,65.38,0.0,24.4,2017,5,0.0,0.0,723,강원도,동해시,산업용,205603102
506,724,106,동해,2017-06,20.2,1003.8,1008.4,18.2,77.0,61.7,1.8,57.57,0.0,27.3,2017,6,0.0,0.0,903,강원도,동해시,산업용,193758261
507,725,106,동해,2017-07,25.4,1002.5,1007.0,26.4,83.0,178.9,1.3,36.81,0.0,28.7,2017,7,0.0,1.3999999999999986,1083,강원도,동해시,산업용,192260668
508,726,106,동해,2017-08,24.4,1003.6,1008.1,26.0,85.0,402.4,1.5,31.15,0.0,26.5,2017,8,0.0,0.3999999999999986,1263,강원도,동해시,산업용,189977153
509,727,106,동해,2017-09,21.1,1008.2,1012.8,18.2,73.0,38.3,1.9,62.83,0.0,22.7,2017,9,0.0,0.0,1443,강원도,동해시,산업용,171831146
510,728,106,동해,2017-10,15.3,1016.2,1020.9,13.5,77.0,124.8,2.0,41.59,0.0,15.5,2017,10,2.6999999999999997,0.0,1623,강원도,동해시,산업용,201706426
511,729,106,동해,2017-11,9.1,1015.1,1020.0,5.7,46.0,31.2,2.2,67.06,0.0,6.2,2017,11,8.9,0.0,1803,강원도,동해시,산업용,197539452
512,730,106,동해,2017-12,2.4,1017.2,1022.2,3.0,38.0,4.0,2.5,76.23,0.0,0.1,2017,12,15.6,0.0,1983,강원도,동해시,산업용,184832572
513,731,106,동해,2018-01,0.9,1015.7,1020.7,2.6,36.0,4.4,2.5,69.4,0.0,-0.7,2018,1,17.1,0.0,147,강원도,동해시,산업용,193106053
514,732,106,동해,2018-02,1.5,1016.0,1021.1,3.2,43.0,53.4,2.5,70.1,0.0,0.9,2018,2,16.5,0.0,327,강원도,동해시,산업용,173959517
515,733,106,동해,2018-03,8.9,1014.7,1019.5,6.7,60.0,95.4,2.7,54.79,0.0,8.6,2018,3,9.1,0.0,507,강원도,동해시,산업용,192378243
516,734,106,동해,2018-04,13.5,1009.8,1014.6,8.3,57.0,131.8,2.5,59.59,0.0,15.9,2018,4,4.5,0.0,687,강원도,동해시,산업용,200195929
517,735,106,동해,2018-05,16.2,1006.5,1011.2,13.3,75.0,63.6,2.2,46.02,0.0,20.4,2018,5,1.8000000000000007,0.0,867,강원도,동해시,산업용,205075370
518,736,106,동해,2018-06,20.8,1003.0,1007.6,17.1,71.0,36.6,1.6,48.75,0.0,27.8,2018,6,0.0,0.0,1047,강원도,동해시,산업용,197620929
519,737,106,동해,2018-07,24.6,1004.5,1009.0,25.3,82.0,286.0,1.7,50.89,0.0,30.5,2018,7,0.0,0.6000000000000014,1227,강원도,동해시,산업용,194759395
520,738,106,동해,2018-08,24.9,1003.4,1007.9,26.2,84.0,219.8,1.4,39.13,0.0,29.3,2018,8,0.0,0.8999999999999986,1407,강원도,동해시,산업용,176148734
521,739,106,동해,2018-09,19.4,1009.1,1013.7,17.5,78.0,205.6,1.7,41.59,0.0,21.6,2018,9,0.0,0.0,1587,강원도,동해시,산업용,171483051
522,740,106,동해,2018-10,13.9,1013.0,1017.8,10.4,65.0,273.2,2.1,59.71,0.0,14.2,2018,10,4.1,0.0,1767,강원도,동해시,산업용,174121978
523,741,106,동해,2018-11,10.1,1017.5,1022.4,7.5,59.0,44.5,1.8,56.01,0.0,7.9,2018,11,7.9,0.0,1947,강원도,동해시,산업용,171537209
524,742,106,동해,2018-12,3.2,1019.6,1024.6,3.9,44.0,22.2,2.2,69.3,0.0,1.1,2018,12,14.8,0.0,2127,강원도,동해시,산업용,166022327
525,743,106,동해,2019-01,2.8,1017.6,1022.7,2.8,37.0,14.3,2.3,76.45,0.0,0.9,2019,1,15.2,0.0,57,강원도,동해시,산업용,163209862
526,744,106,동해,2019-02,3.8,1017.1,1022.1,4.1,50.0,15.4,2.0,65.98,0.0,2.8,2019,2,14.2,0.0,237,강원도,동해시,산업용,149249160
527,745,106,동해,2019-03,8.4,1010.4,1015.2,5.6,51.0,51.5,2.4,60.78,0.0,9.1,2019,3,9.6,0.0,417,강원도,동해시,산업용,155054918
528,746,106,동해,2019-04,11.3,1009.6,1014.4,7.6,58.0,102.6,2.3,51.73,0.0,14.2,2019,4,6.699999999999999,0.0,597,강원도,동해시,산업용,147873614
529,747,106,동해,2019-05,18.4,1005.5,1010.2,10.5,53.0,3.3,2.3,54.35,0.0,23.8,2019,5,0.0,0.0,777,강원도,동해시,산업용,151523001
530,748,106,동해,2019-06,18.6,1002.6,1007.3,16.5,78.0,125.4,1.9,51.45,0.0,25.6,2019,6,0.0,0.0,957,강원도,동해시,산업용,144349038
531,749,106,동해,2019-07,23.4,1001.6,1006.2,22.5,79.0,191.4,1.8,42.92,0.0,28.0,2019,7,0.0,0.0,1137,강원도,동해시,산업용,141849774
532,750,106,동해,2019-08,24.1,1002.3,1006.9,24.2,81.0,149.9,1.6,54.98,0.0,29.7,2019,8,0.0,0.1000000000000014,1317,강원도,동해시,산업용,147525123
533,751,106,동해,2019-09,20.0,1011.0,1015.7,19.3,83.0,255.6,1.7,38.5,0.0,23.4,2019,9,0.0,0.0,1497,강원도,동해시,산업용,151026915
534,752,106,동해,2019-10,15.4,1013.9,1018.7,12.8,73.0,512.5,2.1,43.59,0.0,16.1,2019,10,2.6,0.0,1677,강원도,동해시,산업용,156913895
535,753,106,동해,2019-11,9.6,1016.2,1021.1,7.8,64.0,102.1,2.1,56.53,0.0,8.6,2019,11,8.4,0.0,1857,강원도,동해시,산업용,133099952
536,754,106,동해,2019-12,4.9,1018.0,1023.0,4.2,47.0,8.8,1.9,64.25,0.0,3.1,2019,12,13.1,0.0,2037,강원도,동해시,산업용,138632305
537,755,106,동해,2020-01,4.2,1016.7,1021.7,4.6,55.0,97.9,2.4,51.5,0.0,2.9,2020,1,13.8,0.0,93,강원도,동해시,산업용,131749826
538,756,106,동해,2020-02,4.6,1017.5,1022.6,4.9,55.0,73.7,2.3,57.7,0.0,4.8,2020,2,13.4,0.0,273,강원도,동해시,산업용,125651581
539,757,106,동해,2020-03,7.9,1011.1,1016.1,6.3,59.0,48.3,2.6,68.12,0.0,10.8,2020,3,10.1,0.0,453,강원도,동해시,산업용,149511734
540,758,106,동해,2020-04,10.9,1010.7,1015.6,6.6,52.0,50.9,2.5,64.11,0.0,14.8,2020,4,7.1,0.0,633,강원도,동해시,산업용,164653264
541,759,106,동해,2020-05,16.3,1004.9,1009.7,12.5,70.0,90.3,2.2,50.82,0.0,21.4,2020,5,1.6999999999999993,0.0,813,강원도,동해시,산업용,161219306
542,760,106,동해,2020-06,20.8,1001.0,1005.7,17.9,75.0,120.4,1.8,54.57,0.0,29.0,2020,6,0.0,0.0,993,강원도,동해시,산업용,148326961
543,761,106,동해,2020-07,20.2,1003.1,1007.8,20.8,89.0,346.1,1.6,33.42,0.0,26.2,2020,7,0.0,0.0,1173,강원도,동해시,산업용,149033278
544,762,106,동해,2020-08,24.4,1003.7,1008.3,25.8,86.0,171.9,1.3,34.13,0.0,29.5,2020,8,0.0,0.3999999999999986,1353,강원도,동해시,산업용,141188474
545,763,106,동해,2020-09,19.3,1007.3,1012.0,17.5,79.0,304.0,2.4,45.8,0.0,23.5,2020,9,0.0,0.0,1533,강원도,동해시,산업용,144605038
546,764,106,동해,2020-10,13.8,1014.9,1019.8,10.3,65.0,5.1,1.9,60.45,0.0,17.6,2020,10,4.199999999999999,0.0,1713,강원도,동해시,산업용,160637380
547,765,106,동해,2020-11,10.1,1017.7,1022.7,6.6,50.0,11.5,2.0,62.69,0.0,9.9,2020,11,7.9,0.0,1893,강원도,동해시,산업용,150390509
548,766,106,동해,2020-12,2.7,1018.2,1023.3,2.9,37.0,2.3,2.4,72.51,0.0,0.8,2020,12,15.3,0.0,2073,강원도,동해시,산업용,144127103
549,767,106,동해,2021-01,0.6,1017.1,1022.2,3.1,42.0,2.7,2.5,66.07,0.0,-0.6,2021,1,17.4,0.0,21,강원도,동해시,산업용,134251438
550,768,106,동해,2021-02,4.6,1013.7,1018.7,4.3,47.0,0.9,2.5,67.91,0.0,5.6,2021,2,13.4,0.0,201,강원도,동해시,산업용,129338149
551,769,106,동해,2021-03,8.6,1014.1,1019.1,6.8,63.0,99.8,2.1,55.94,0.0,10.2,2021,3,9.4,0.0,381,강원도,동해시,산업용,144945962
552,770,106,동해,2021-04,11.9,1013.4,1018.3,8.5,62.0,80.3,2.3,58.13,0.0,16.7,2021,4,6.1,0.0,561,강원도,동해시,산업용,153138145
553,771,106,동해,2021-05,15.8,1003.5,1008.3,11.3,65.0,116.9,2.1,50.11,0.0,20.0,2021,5,2.1999999999999997,0.0,741,강원도,동해시,산업용,148009288
554,772,106,동해,2021-06,19.8,1003.6,1008.3,18.9,83.0,40.6,1.5,42.43,0.0,25.9,2021,6,0.0,0.0,921,강원도,동해시,산업용,144797587
555,773,106,동해,2021-07,24.6,1004.5,1009.1,27.5,89.0,110.8,1.2,57.95,0.0,32.5,2021,7,0.0,0.6000000000000014,1101,강원도,동해시,산업용,162256762
556,774,106,동해,2021-08,23.8,1004.4,1009.0,25.3,86.0,423.3,1.6,25.72,0.0,27.0,2021,8,0.0,0.0,1281,강원도,동해시,산업용,164809930
557,775,106,동해,2021-09,20.8,1010.0,1014.7,20.2,84.0,176.8,1.6,45.35,0.0,24.1,2021,9,0.0,0.0,1461,강원도,동해시,산업용,157959931
558,776,106,동해,2021-10,15.8,1016.1,1021.0,13.9,76.0,150.5,1.8,47.27,0.0,17.0,2021,10,2.1999999999999997,0.0,1641,강원도,동해시,산업용,165457393
559,777,106,동해,2021-11,10.9,1012.7,1017.6,7.3,54.0,7.6,2.1,69.81,0.0,9.1,2021,11,7.1,0.0,1821,강원도,동해시,산업용,155688700
560,778,106,동해,2021-12,4.8,1016.9,1022.0,4.3,46.0,34.4,2.4,71.44,0.0,3.2,2021,12,13.2,0.0,2001,강원도,동해시,산업용,182496132
561,779,106,동해,2022-01,2.1,1017.5,1022.6,3.4,47.0,10.8,2.2,72.37,0.0,0.9,2022,1,15.9,0.0,129,강원도,동해시,산업용,177954302
562,780,106,동해,2022-02,2.4,1017.7,1022.8,2.9,38.0,0.8,2.7,78.3,0.0,2.8,2022,2,15.6,0.0,309,강원도,동해시,산업용,147676821
563,781,106,동해,2022-03,8.6,1011.7,1016.7,6.7,61.0,94.4,2.1,54.0,0.0,9.9,2022,3,9.4,0.0,489,강원도,동해시,산업용,167329496
564,782,106,동해,2022-04,14.6,1011.3,1016.1,9.0,57.0,42.7,2.3,63.76,0.0,16.9,2022,4,3.4000000000000004,0.0,669,강원도,동해시,산업용,168102674
565,783,106,동해,2022-05,18.3,1006.3,1011.1,11.1,56.0,4.4,2.0,64.4,0.0,22.7,2022,5,0.0,0.0,849,강원도,동해시,산업용,185615123
566,784,106,동해,2022-06,21.1,1003.0,1007.7,19.8,80.0,118.0,1.8,38.87,0.0,25.3,2022,6,0.0,0.0,1029,강원도,동해시,산업용,173653855
567,785,106,동해,2022-07,23.9,1001.9,1006.5,27.0,92.0,159.7,1.4,33.26,0.0,28.4,2022,7,0.0,0.0,1209,강원도,동해시,산업용,162335372
568,786,106,동해,2022-08,24.4,1002.2,1006.8,25.7,85.0,237.2,1.2,31.96,0.0,27.2,2022,8,0.0,0.3999999999999986,1389,강원도,동해시,산업용,158204880
569,787,106,동해,2022-09,20.2,1009.6,1014.3,19.3,81.0,116.9,2.0,50.28,0.0,23.6,2022,9,0.0,0.0,1569,강원도,동해시,산업용,159550469
570,788,106,동해,2022-10,14.5,1016.4,1021.3,12.3,75.0,260.4,1.9,44.03,0.0,16.0,2022,10,3.5,0.0,1749,강원도,동해시,산업용,168397295
571,789,106,동해,2022-11,12.1,1015.1,1020.0,8.4,58.0,55.7,1.8,61.83,0.0,10.7,2022,11,5.9,0.0,1929,강원도,동해시,산업용,153883634
572,790,106,동해,2022-12,2.3,1016.5,1021.6,2.9,37.0,0.4,2.4,74.32,0.0,-0.1,2022,12,15.7,0.0,2109,강원도,동해시,산업용,164999175
573,791,106,동해,2023-01,2.8,1017.1,1022.2,3.4,42.0,63.7,2.2,69.0,0.0,0.7,2023,1,15.2,0.0,75,강원도,동해시,산업용,156202101
574,792,106,동해,2023-02,4.6,1019.4,1024.4,4.6,56.0,70.7,2.0,57.96,0.0,2.8,2023,2,13.4,0.0,255,강원도,동해시,산업용,133538272
575,793,106,동해,2023-03,10.6,1014.3,1019.2,7.0,55.0,9.4,2.0,62.22,0.0,11.3,2023,3,7.4,0.0,435,강원도,동해시,산업용,153953709
576,794,106,동해,2023-04,14.0,1009.1,1014.0,8.9,58.0,11.4,2.4,57.18,0.0,17.8,2023,4,4.0,0.0,615,강원도,동해시,산업용,156962970
577,795,106,동해,2023-05,17.4,1008.4,1013.2,13.3,69.0,73.6,1.8,54.26,0.0,23.8,2023,5,0.6000000000000014,0.0,795,강원도,동해시,산업용,161159365
578,796,106,동해,2023-06,21.5,1002.2,1006.8,19.1,77.0,111.6,1.7,54.62,0.0,28.6,2023,6,0.0,0.0,975,강원도,동해시,산업용,148497812
579,797,106,동해,2023-07,24.7,1002.5,1007.1,26.8,87.0,75.4,1.3,39.14,0.0,30.3,2023,7,0.0,0.6999999999999993,1155,강원도,동해시,산업용,151438219
580,798,106,동해,2023-08,24.8,1001.8,1006.4,27.5,89.0,392.8,1.6,43.13,0.0,30.4,2023,8,0.0,0.8000000000000007,1335,강원도,동해시,산업용,145391784
581,799,106,동해,2023-09,21.7,1009.2,1013.9,22.5,87.0,261.2,1.6,45.66,0.0,25.2,2023,9,0.0,0.0,1515,강원도,동해시,산업용,139502393
582,800,106,동해,2023-10,16.1,1013.0,1017.8,11.7,65.0,31.2,1.9,61.13,0.0,15.4,2023,10,1.8999999999999984,0.0,1695,강원도,동해시,산업용,144207611
583,801,106,동해,2023-11,10.5,1014.0,1018.9,7.0,49.0,74.6,2.1,67.74,0.0,8.4,2023,11,7.5,0.0,1875,강원도,동해시,산업용,137106027
584,802,106,동해,2023-12,4.3,1018.0,1023.1,5.1,55.0,181.2,2.1,62.3,0.0,1.8,2023,12,13.7,0.0,2055,강원도,동해시,산업용,128674678
585,803,106,동해,2024-01,2.8,1018.2,1023.3,4.2,54.0,55.2,1.9,64.06,0.0,0.6,2024,1,15.2,0.0,165,강원도,동해시,산업용,98159895
586,804,106,동해,2024-02,4.0,1020.0,1025.1,6.2,77.0,153.6,1.8,30.22,0.0,2.9,2024,2,14.0,0.0,345,강원도,동해시,산업용,103206557
587,805,106,동해,2024-03,7.2,1012.5,1017.5,6.1,61.0,71.2,2.1,52.16,0.0,6.8,2024,3,10.8,0.0,525,강원도,동해시,산업용,111877298
588,806,106,동해,2024-04,14.3,1009.4,1014.2,10.6,67.0,33.6,2.4,51.95,0.0,16.2,2024,4,3.6999999999999993,0.0,705,강원도,동해시,산업용,107316424
589,807,106,동해,2024-05,17.9,1007.4,1012.2,12.1,62.0,57.9,2.5,58.08,0.0,22.8,2024,5,0.1000000000000014,0.0,885,강원도,동해시,산업용,113485893
590,808,106,동해,2024-06,22.1,1002.6,1007.2,18.9,73.0,81.7,2.0,62.43,0.0,27.9,2024,6,0.0,0.0,1065,강원도,동해시,산업용,109494899
591,809,106,동해,2024-07,26.6,1001.3,1005.8,26.4,78.0,135.3,1.9,34.67,0.0,29.0,2024,7,0.0,2.6000000000000014,1245,강원도,동해시,산업용,100788791
592,810,106,동해,2024-08,27.5,1003.4,1007.9,29.0,81.0,72.7,1.9,56.79,0.0,32.4,2024,8,0.0,3.5,1425,강원도,동해시,산업용,103364035
593,811,106,동해,2024-09,22.9,1009.8,1014.5,24.1,86.0,413.4,2.3,33.48,0.0,25.0,2024,9,0.0,0.0,1605,강원도,동해시,산업용,101582167
594,812,106,동해,2024-10,16.2,1015.6,1020.4,14.4,79.0,122.4,2.3,38.21,0.0,16.6,2024,10,1.8000000000000007,0.0,1785,강원도,동해시,산업용,110935743
595,813,106,동해,2024-11,11.2,1016.2,1021.1,9.3,67.0,64.5,2.5,40.53,0.0,9.7,2024,11,6.800000000000001,0.0,1965,강원도,동해시,산업용,109326966
596,814,106,동해,2024-12,3.9,1015.3,1020.3,3.1,39.0,13.5,3.0,70.77,0.0,1.0,2024,12,14.1,0.0,2145,강원도,동해시,산업용,114893732
597,815,114,원주,2015-01,-1.0,1005.6,1024.4,4.0,68.0,16.8,1.2,62.46,4.0,-1.5,2015,1,19.0,0.0,37,강원도,원주시,산업용,65388162
598,816,114,원주,2015-02,1.3,1003.3,1022.0,4.4,63.0,16.8,1.6,60.89,0.0,0.5,2015,2,16.7,0.0,217,강원도,원주시,산업용,58512914
599,817,114,원주,2015-03,6.7,1002.6,1020.8,4.6,47.0,23.0,1.7,76.51,0.0,5.9,2015,3,11.3,0.0,397,강원도,원주시,산업용,63180331
600,818,114,원주,2015-04,13.5,998.1,1015.8,9.0,61.0,106.6,1.7,55.29,0.0,14.0,2015,4,4.5,0.0,577,강원도,원주시,산업용,62153827
601,819,114,원주,2015-05,19.9,992.0,1009.1,12.2,55.0,32.0,1.8,70.37,0.0,23.5,2015,5,0.0,0.0,757,강원도,원주시,산업용,58456524
602,820,114,원주,2015-06,23.8,989.7,1006.5,17.9,63.0,177.0,1.6,62.63,0.0,26.6,2015,6,0.0,0.0,937,강원도,원주시,산업용,63505481
603,821,114,원주,2015-07,26.2,989.9,1006.6,24.2,72.0,196.3,1.7,47.12,0.0,27.5,2015,7,0.0,2.1999999999999997,1117,강원도,원주시,산업용,64711614
604,822,114,원주,2015-08,26.2,991.5,1008.2,24.7,74.0,101.5,1.4,58.46,0.0,27.5,2015,8,0.0,2.1999999999999997,1297,강원도,원주시,산업용,59992645
605,823,114,원주,2015-09,20.7,996.9,1014.0,15.9,67.0,36.6,1.1,61.18,0.0,22.3,2015,9,0.0,0.0,1477,강원도,원주시,산업용,61350147
606,824,114,원주,2015-10,14.6,1000.7,1018.3,11.2,68.0,56.0,1.0,65.59,0.0,14.6,2015,10,3.4000000000000004,0.0,1657,강원도,원주시,산업용,62345803
607,825,114,원주,2015-11,9.2,1005.2,1023.3,9.4,79.0,111.4,1.0,25.43,0.0,8.7,2015,11,8.8,0.0,1837,강원도,원주시,산업용,64289697
608,826,114,원주,2015-12,1.7,1006.8,1025.4,5.0,70.0,29.8,0.8,47.43,0.0,1.4,2015,12,16.3,0.0,2017,강원도,원주시,산업용,66958708
609,827,114,원주,2016-01,-2.5,1006.1,1025.1,3.1,57.0,1.6,1.0,53.82,0.0,-1.7,2016,1,20.5,0.0,109,강원도,원주시,산업용,67322771
610,828,114,원주,2016-02,0.8,1005.2,1023.9,3.9,57.0,45.8,1.2,56.5,0.0,0.1,2016,2,17.2,0.0,289,강원도,원주시,산업용,61325513
611,829,114,원주,2016-03,7.1,1003.0,1021.2,5.0,51.0,36.5,1.1,56.54,0.0,6.6,2016,3,10.9,0.0,469,강원도,원주시,산업용,67226171
612,830,114,원주,2016-04,14.8,995.5,1013.0,8.1,51.0,71.5,1.4,50.47,0.0,14.9,2016,4,3.1999999999999997,0.0,649,강원도,원주시,산업용,63352265
613,831,114,원주,2016-05,19.3,993.9,1011.0,10.9,53.0,87.4,1.3,59.82,0.0,20.3,2016,5,0.0,0.0,829,강원도,원주시,산업용,61924014
614,832,114,원주,2016-06,23.6,990.2,1007.1,16.5,58.0,35.8,1.2,47.95,0.0,26.4,2016,6,0.0,0.0,1009,강원도,원주시,산업용,65863679
615,833,114,원주,2016-07,25.7,990.8,1007.5,23.0,71.0,360.1,1.1,28.79,0.0,26.5,2016,7,0.0,1.6999999999999993,1189,강원도,원주시,산업용,66170805
616,834,114,원주,2016-08,27.0,988.8,1005.4,22.3,64.0,49.4,1.2,44.9,0.0,29.3,2016,8,0.0,3.0,1369,강원도,원주시,산업용,65208988
617,835,114,원주,2016-09,21.8,996.2,1013.2,17.5,68.0,47.1,1.0,35.09,0.0,22.2,2016,9,0.0,0.0,1549,강원도,원주시,산업용,62478195
618,836,114,원주,2016-10,15.1,1001.5,1019.1,12.1,70.0,81.4,0.9,41.84,0.0,15.4,2016,10,2.9000000000000004,0.0,1729,강원도,원주시,산업용,65751997
619,837,114,원주,2016-11,6.7,1004.8,1023.1,6.6,64.0,24.3,0.8,48.66,0.0,6.9,2016,11,11.3,0.0,1909,강원도,원주시,산업용,69797362
620,838,114,원주,2016-12,0.8,1006.1,1024.8,4.5,66.0,33.7,0.8,45.02,0.0,1.4,2016,12,17.2,0.0,2089,강원도,원주시,산업용,72781258
621,839,114,원주,2017-01,-2.2,1006.4,1025.4,3.3,60.0,16.2,0.8,59.4,0.0,-0.5,2017,1,20.2,0.0,1,강원도,원주시,산업용,69976155
622,840,114,원주,2017-02,-0.1,1004.3,1023.0,3.4,56.0,17.5,1.1,60.36,0.0,0.2,2017,2,18.1,0.0,181,강원도,원주시,산업용,68843976
623,841,114,원주,2017-03,5.6,1000.9,1019.2,4.3,50.0,22.7,1.1,56.96,0.0,6.2,2017,3,12.4,0.0,361,강원도,원주시,산업용,67481155
624,842,114,원주,2017-04,13.6,994.9,1012.5,7.0,48.0,38.1,1.4,54.31,0.0,14.9,2017,4,4.4,0.0,541,강원도,원주시,산업용,64813193
625,843,114,원주,2017-05,18.8,994.4,1011.6,10.2,50.0,30.1,1.3,49.52,0.0,22.2,2017,5,0.0,0.0,721,강원도,원주시,산업용,60560380
626,844,114,원주,2017-06,22.1,990.9,1007.9,13.8,55.0,73.7,1.2,54.24,0.0,25.9,2017,6,0.0,0.0,901,강원도,원주시,산업용,64228341
627,845,114,원주,2017-07,25.7,990.6,1007.3,24.4,75.0,505.6,0.9,19.95,0.0,27.8,2017,7,0.0,1.6999999999999993,1081,강원도,원주시,산업용,65496428
628,846,114,원주,2017-08,24.2,990.7,1007.5,21.7,73.0,273.6,1.0,31.04,0.0,26.6,2017,8,0.0,0.1999999999999993,1261,강원도,원주시,산업용,63266151
629,847,114,원주,2017-09,19.5,995.9,1013.1,14.8,67.0,16.0,0.9,54.75,0.0,23.9,2017,9,0.0,0.0,1441,강원도,원주시,산업용,64882312
630,848,114,원주,2017-10,14.6,1003.1,1020.8,11.0,66.0,15.9,0.7,51.55,0.0,16.6,2017,10,3.4000000000000004,0.0,1621,강원도,원주시,산업용,56220296
631,849,114,원주,2017-11,5.1,1004.4,1022.8,5.4,59.0,35.2,0.8,56.64,0.0,4.8,2017,11,12.9,0.0,1801,강원도,원주시,산업용,66330557
632,850,114,원주,2017-12,-2.1,1006.8,1025.8,3.1,56.0,19.0,0.9,60.64,0.0,-1.8,2017,12,20.1,0.0,1981,강원도,원주시,산업용,68348902
633,851,114,원주,2018-01,-3.8,1005.1,1024.1,2.7,54.0,4.4,0.9,61.36,0.0,-2.8,2018,1,21.8,0.0,145,강원도,원주시,산업용,70669263
634,852,114,원주,2018-02,-1.6,1004.5,1023.3,2.5,45.0,27.4,1.0,62.6,0.0,-1.5,2018,2,19.6,0.0,325,강원도,원주시,산업용,63071765
635,853,114,원주,2018-03,8.2,1002.0,1020.1,6.1,56.0,53.6,1.3,53.09,0.0,7.7,2018,3,9.8,0.0,505,강원도,원주시,산업용,65392907
636,854,114,원주,2018-04,13.2,997.7,1015.4,7.6,53.0,112.6,1.4,51.38,0.0,14.0,2018,4,4.800000000000001,0.0,685,강원도,원주시,산업용,62059931
637,855,114,원주,2018-05,17.9,993.9,1011.2,12.6,63.0,211.3,1.2,45.74,0.0,19.5,2018,5,0.1000000000000014,0.0,865,강원도,원주시,산업용,58149341
638,856,114,원주,2018-06,23.0,990.5,1007.4,15.8,58.0,131.8,1.2,52.45,0.0,27.2,2018,6,0.0,0.0,1045,강원도,원주시,산업용,60344725
639,857,114,원주,2018-07,27.1,991.8,1008.5,23.0,66.0,122.5,1.1,55.31,0.0,30.6,2018,7,0.0,3.1000000000000014,1225,강원도,원주시,산업용,63950494
640,858,114,원주,2018-08,27.4,990.4,1007.1,23.1,65.0,258.2,1.3,47.58,0.0,32.0,2018,8,0.0,3.3999999999999986,1405,강원도,원주시,산업용,63088863
641,859,114,원주,2018-09,19.9,996.2,1013.3,15.3,67.0,147.6,1.0,50.72,0.0,21.7,2018,9,0.0,0.0,1585,강원도,원주시,산업용,59741529
642,860,114,원주,2018-10,11.6,1001.1,1019.0,9.2,69.0,89.5,0.8,59.13,0.0,12.3,2018,10,6.4,0.0,1765,강원도,원주시,산업용,62279184
643,861,114,원주,2018-11,6.8,1005.5,1023.8,6.6,67.0,45.0,0.6,56.75,0.0,5.4,2018,11,11.2,0.0,1945,강원도,원주시,산업용,65348625
644,862,114,원주,2018-12,-1.1,1008.6,1027.5,3.5,56.0,25.3,0.8,62.17,0.0,-1.7,2018,12,19.1,0.0,2125,강원도,원주시,산업용,68014787
645,863,114,원주,2019-01,-1.6,1007.2,1026.1,2.6,49.0,0.7,0.8,74.47,0.0,-3.4,2019,1,19.6,0.0,55,강원도,원주시,산업용,71623593
646,864,114,원주,2019-02,1.3,1005.4,1024.1,3.5,52.0,25.4,0.9,62.41,0.0,0.5,2019,2,16.7,0.0,235,강원도,원주시,산업용,59935537
647,865,114,원주,2019-03,6.9,998.7,1016.9,5.0,53.0,42.8,1.2,51.03,0.0,5.8,2019,3,11.1,0.0,415,강원도,원주시,산업용,64248785
648,866,114,원주,2019-04,11.9,997.1,1014.9,7.1,52.0,45.7,1.2,49.28,0.0,12.0,2019,4,6.1,0.0,595,강원도,원주시,산업용,64657705
649,867,114,원주,2019-05,19.2,994.1,1011.3,9.5,45.0,10.4,1.3,69.06,0.0,22.0,2019,5,0.0,0.0,775,강원도,원주시,산업용,62010032
650,868,114,원주,2019-06,22.1,989.8,1006.9,15.5,60.0,67.9,1.0,51.24,0.0,26.3,2019,6,0.0,0.0,955,강원도,원주시,산업용,61485310
