,Unnamed: 0_x,지점,지점명,일시,평균기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),일조율(%),최심적설(cm),평균지면온도(°C),years,month,Unnamed: 0_y,시도,시군구,계약종별,전력량
705,923,114,원주,2024-01,-0.2,1006.6,1025.6,4.1,66.0,12.4,0.9,52.46,0.0,-0.8,2024,1,163,강원도,원주시,합 계,269877079
706,924,114,원주,2024-02,4.1,1006.1,1024.7,5.7,69.0,62.4,1.0,36.7,0.0,3.1,2024,2,343,강원도,원주시,합 계,254022398
707,925,114,원주,2024-03,7.1,1000.0,1018.3,5.4,54.0,42.1,1.3,51.75,0.0,7.0,2024,3,523,강원도,원주시,합 계,228992717
708,926,114,원주,2024-04,16.4,996.2,1013.8,9.6,54.0,41.4,1.1,45.61,0.0,17.4,2024,4,703,강원도,원주시,합 계,210352923
709,927,114,원주,2024-05,18.6,995.6,1013.0,12.1,59.0,97.8,1.2,60.73,0.0,21.6,2024,5,883,강원도,원주시,합 계,190104324
710,928,114,원주,2024-06,23.9,990.6,1007.6,17.1,60.0,125.0,1.1,63.78,0.0,27.7,2024,6,1063,강원도,원주시,합 계,202219181
711,929,114,원주,2024-07,26.6,989.9,1006.7,26.1,76.0,490.7,1.2,27.28,0.0,27.8,2024,7,1243,강원도,원주시,합 계,218563131
712,930,114,원주,2024-08,28.3,990.6,1007.3,27.2,72.0,106.5,1.0,53.68,0.0,30.8,2024,8,1423,강원도,원주시,합 계,251301870
713,931,114,원주,2024-09,24.5,996.3,1013.4,22.3,73.0,219.3,0.9,46.67,0.0,27.0,2024,9,1603,강원도,원주시,합 계,248832347
714,932,114,원주,2024-10,15.7,1002.7,1020.4,13.2,75.0,116.2,0.6,45.0,0.0,17.2,2024,10,1783,강원도,원주시,합 계,210586633
715,933,114,원주,2024-11,9.1,1004.0,1022.3,8.2,70.0,57.2,0.6,59.3,0.0,8.7,2024,11,1963,강원도,원주시,합 계,207895881
716,934,114,원주,2024-12,0.3,1004.9,1023.8,3.7,58.0,3.5,0.9,68.05,0.0,0.0,2024,12,2143,강원도,원주시,합 계,239478652
717,935,121,영월,2015-01,-1.9,994.2,1024.6,3.7,67.0,13.3,1.3,46.2,0.0,-0.4,2015,1,45,강원도,영월군,합 계,85417960
718,936,121,영월,2015-02,0.3,992.0,1022.1,3.9,61.0,16.5,1.7,44.16,0.0,2.1,2015,2,225,강원도,영월군,합 계,75723813
719,937,121,영월,2015-03,5.9,991.4,1020.8,4.2,46.0,24.9,1.9,69.56,0.0,6.6,2015,3,405,강원도,영월군,합 계,97659460
720,938,121,영월,2015-04,12.2,987.7,1016.3,8.1,61.0,60.7,1.9,47.46,0.0,13.2,2015,4,585,강원도,영월군,합 계,94281513
721,939,121,영월,2015-05,18.8,981.5,1009.2,11.1,56.0,19.2,1.7,66.65,0.0,23.6,2015,5,765,강원도,영월군,합 계,92359096
722,940,121,영월,2015-06,22.4,979.6,1006.8,16.1,63.0,78.5,1.6,53.99,0.0,27.6,2015,6,945,강원도,영월군,합 계,89863571
723,941,121,영월,2015-07,24.1,980.0,1007.0,23.3,79.0,206.5,1.5,35.23,0.0,27.4,2015,7,1125,강원도,영월군,합 계,89421288
724,942,121,영월,2015-08,24.2,981.5,1008.5,24.6,83.0,67.3,1.1,45.44,0.0,29.6,2015,8,1305,강원도,영월군,합 계,88726178
725,943,121,영월,2015-09,19.3,986.8,1014.5,16.1,75.0,20.3,1.3,55.48,0.0,24.3,2015,9,1485,강원도,영월군,합 계,85630122
726,944,121,영월,2015-10,13.3,990.0,1018.5,10.9,73.0,53.9,1.1,62.01,0.0,15.8,2015,10,1665,강원도,영월군,합 계,91249899
727,945,121,영월,2015-11,8.7,994.5,1023.7,9.5,83.0,88.0,1.1,22.33,0.0,9.0,2015,11,1845,강원도,영월군,합 계,94355767
728,946,121,영월,2015-12,1.2,995.5,1025.6,5.2,76.0,26.9,1.0,48.65,0.0,0.8,2015,12,2025,강원도,영월군,합 계,97387682
729,947,121,영월,2016-01,-3.0,994.4,1024.9,3.1,60.0,3.4,1.2,60.12,0.0,-3.1,2016,1,117,강원도,영월군,합 계,84571244
730,948,121,영월,2016-02,0.0,993.8,1024.0,3.7,58.0,54.5,1.4,60.48,0.0,1.0,2016,2,297,강원도,영월군,합 계,81710135
731,949,121,영월,2016-03,6.2,992.0,1021.4,5.2,57.0,21.1,1.2,55.82,0.0,9.1,2016,3,477,강원도,영월군,합 계,97798924
732,950,121,영월,2016-04,13.6,984.8,1013.2,8.2,57.0,83.4,1.6,53.4,0.0,18.1,2016,4,657,강원도,영월군,합 계,94032882
733,951,121,영월,2016-05,17.6,983.6,1011.4,10.8,59.0,51.6,1.4,61.52,0.0,24.7,2016,5,837,강원도,영월군,합 계,95112993
734,952,121,영월,2016-06,22.0,980.1,1007.4,16.5,65.0,46.4,1.2,45.13,0.0,28.5,2016,6,1017,강원도,영월군,합 계,91338763
735,953,121,영월,2016-07,23.9,981.0,1008.1,23.6,81.0,360.6,0.9,31.7,0.0,28.5,2016,7,1197,강원도,영월군,합 계,92428189
736,954,121,영월,2016-08,25.3,979.0,1005.9,23.4,75.0,107.5,1.1,48.75,0.0,31.1,2016,8,1377,강원도,영월군,합 계,86137006
737,955,121,영월,2016-09,20.6,986.2,1013.8,19.2,80.0,45.7,0.9,29.72,0.0,22.6,2016,9,1557,강원도,영월군,합 계,89319011
738,956,121,영월,2016-10,14.7,991.2,1019.6,13.2,79.0,95.3,1.0,39.65,0.0,15.9,2016,10,1737,강원도,영월군,합 계,84852632
739,957,121,영월,2016-11,6.3,993.9,1023.3,7.0,71.0,19.8,0.9,48.19,0.0,6.8,2016,11,1917,강원도,영월군,합 계,96668638
740,958,121,영월,2016-12,1.2,994.8,1024.9,5.0,74.0,51.1,0.9,46.79,0.0,1.9,2016,12,2097,강원도,영월군,합 계,103606164
741,959,121,영월,2017-01,-1.7,994.8,1025.2,3.7,65.0,14.7,1.1,61.51,0.0,-0.3,2017,1,9,강원도,영월군,합 계,85046027
742,960,121,영월,2017-02,0.2,992.7,1022.8,3.7,60.0,28.9,1.3,69.85,0.0,0.4,2017,2,189,강원도,영월군,합 계,81174109
743,961,121,영월,2017-03,5.6,989.9,1019.3,4.9,57.0,24.1,1.2,55.52,0.0,6.7,2017,3,369,강원도,영월군,합 계,100088354
744,962,121,영월,2017-04,13.5,984.2,1012.6,7.8,54.0,71.4,1.5,61.15,0.0,14.9,2017,4,549,강원도,영월군,합 계,99333941
745,963,121,영월,2017-05,18.0,983.9,1011.8,11.2,58.0,21.5,1.3,60.7,0.0,23.3,2017,5,729,강원도,영월군,합 계,93285743
746,964,121,영월,2017-06,21.1,980.9,1008.2,15.1,64.0,55.0,1.2,55.08,0.0,26.2,2017,6,909,강원도,영월군,합 계,89019324
747,965,121,영월,2017-07,24.9,980.8,1007.8,26.1,84.0,402.1,0.7,26.78,0.0,26.8,2017,7,1089,강원도,영월군,합 계,82044953
748,966,121,영월,2017-08,23.7,980.9,1008.0,23.8,82.0,272.8,0.9,31.83,0.0,25.9,2017,8,1269,강원도,영월군,합 계,82266704
749,967,121,영월,2017-09,18.6,985.8,1013.5,16.4,78.0,32.8,0.7,52.13,0.0,22.2,2017,9,1449,강원도,영월군,합 계,89985226
750,968,121,영월,2017-10,14.0,992.7,1021.2,12.1,76.0,22.0,0.9,47.0,0.0,15.9,2017,10,1629,강원도,영월군,합 계,90567065
751,969,121,영월,2017-11,4.5,993.3,1022.9,5.5,63.0,27.9,1.0,56.19,0.0,5.6,2017,11,1809,강원도,영월군,합 계,100083534
752,970,121,영월,2017-12,-2.6,995.1,1025.6,3.2,61.0,22.9,1.0,63.59,0.0,-1.6,2017,12,1989,강원도,영월군,합 계,100976979
753,971,121,영월,2018-01,-4.0,993.3,1024.0,3.0,60.0,11.3,1.1,62.18,0.0,-2.8,2018,1,153,강원도,영월군,합 계,84350186
754,972,121,영월,2018-02,-2.0,992.8,1023.2,2.6,49.0,22.4,1.3,65.62,0.0,-1.8,2018,2,333,강원도,영월군,합 계,83624661
755,973,121,영월,2018-03,7.4,991.2,1020.5,6.2,62.0,56.5,1.5,57.7,0.0,7.5,2018,3,513,강원도,영월군,합 계,98426980
756,974,121,영월,2018-04,12.6,987.1,1015.6,7.9,59.0,116.5,1.3,55.65,0.0,14.2,2018,4,693,강원도,영월군,합 계,98954116
757,975,121,영월,2018-05,16.9,983.6,1011.5,13.2,71.0,135.9,1.2,45.87,0.0,20.4,2018,5,873,강원도,영월군,합 계,95114163
758,976,121,영월,2018-06,21.8,980.5,1007.8,16.6,66.0,84.0,1.3,46.41,0.0,29.0,2018,6,1053,강원도,영월군,합 계,93473982
759,977,121,영월,2018-07,25.7,982.0,1009.0,24.6,76.0,238.1,1.1,50.85,0.0,31.9,2018,7,1233,강원도,영월군,합 계,91615691
760,978,121,영월,2018-08,26.0,980.8,1007.7,24.5,76.0,316.8,1.1,43.2,0.0,31.1,2018,8,1413,강원도,영월군,합 계,88370428
761,979,121,영월,2018-09,18.6,986.1,1013.9,16.8,80.0,165.0,1.0,39.49,0.0,21.5,2018,9,1593,강원도,영월군,합 계,85592354
762,980,121,영월,2018-10,10.8,990.5,1019.3,9.9,78.0,119.1,1.0,51.03,0.0,13.1,2018,10,1773,강원도,영월군,합 계,92698797
763,981,121,영월,2018-11,6.0,994.6,1024.1,7.1,77.0,58.3,0.7,47.45,0.0,6.0,2018,11,1953,강원도,영월군,합 계,98009683
764,982,121,영월,2018-12,-1.4,997.0,1027.5,3.9,64.0,36.9,0.9,63.59,0.0,-0.9,2018,12,2133,강원도,영월군,합 계,100789849
765,983,121,영월,2019-01,-2.1,995.6,1026.0,2.8,55.0,0.7,0.9,71.38,0.0,-2.7,2019,1,63,강원도,영월군,합 계,83888560
766,984,121,영월,2019-02,1.2,994.0,1024.0,3.8,57.0,34.3,1.1,61.86,0.0,0.9,2019,2,243,강원도,영월군,합 계,82866335
767,985,121,영월,2019-03,6.1,987.7,1017.0,5.3,60.0,42.5,1.2,46.86,0.0,6.5,2019,3,423,강원도,영월군,합 계,97851465
768,986,121,영월,2019-04,11.3,986.4,1015.1,7.5,58.0,56.7,1.4,43.13,0.0,13.3,2019,4,603,강원도,영월군,합 계,97349505
769,987,121,영월,2019-05,18.1,983.7,1011.6,10.0,53.0,20.9,1.3,51.28,0.0,24.0,2019,5,783,강원도,영월군,합 계,95199028
770,988,121,영월,2019-06,20.9,979.7,1007.1,16.4,69.0,126.9,1.1,48.02,0.0,26.4,2019,6,963,강원도,영월군,합 계,88527801
771,989,121,영월,2019-07,23.8,979.4,1006.5,23.1,79.0,128.7,1.1,30.88,0.0,27.9,2019,7,1143,강원도,영월군,합 계,89161299
772,990,121,영월,2019-08,24.8,980.1,1007.1,24.3,79.0,118.4,1.0,47.97,0.0,28.8,2019,8,1323,강원도,영월군,합 계,86640377
773,991,121,영월,2019-09,20.4,987.7,1015.4,19.3,81.0,127.5,0.9,32.78,0.0,23.2,2019,9,1503,강원도,영월군,합 계,84739739
774,992,121,영월,2019-10,14.2,990.9,1019.3,12.3,77.0,98.9,1.0,45.5,0.0,16.3,2019,10,1683,강원도,영월군,합 계,92374616
775,993,121,영월,2019-11,6.5,993.6,1023.1,7.2,74.0,56.7,0.8,51.24,0.0,7.0,2019,11,1863,강원도,영월군,합 계,97492197
776,994,121,영월,2019-12,0.1,995.7,1026.0,4.5,71.0,18.2,0.8,50.38,0.0,-0.1,2019,12,2043,강원도,영월군,합 계,103845611
777,995,121,영월,2020-01,0.8,993.5,1023.7,4.5,70.0,63.1,1.0,50.26,0.0,-0.1,2020,1,99,강원도,영월군,합 계,86823398
778,996,121,영월,2020-02,2.1,994.7,1024.7,4.7,65.0,47.1,1.1,59.84,0.0,2.1,2020,2,279,강원도,영월군,합 계,85477211
779,997,121,영월,2020-03,7.4,988.0,1017.2,5.4,55.0,21.3,1.4,65.9,0.0,8.5,2020,3,459,강원도,영월군,합 계,91793668
780,998,121,영월,2020-04,10.3,987.8,1016.6,5.8,49.0,18.1,1.7,65.35,0.0,14.0,2020,4,639,강원도,영월군,합 계,99489098
781,999,121,영월,2020-05,17.2,982.3,1010.2,12.8,69.0,88.0,1.3,47.2,0.0,21.3,2020,5,819,강원도,영월군,합 계,93171588
782,1000,121,영월,2020-06,22.9,978.8,1006.0,18.3,69.0,53.1,1.2,47.97,0.0,29.0,2020,6,999,강원도,영월군,합 계,82666142
783,1001,121,영월,2020-07,22.5,979.8,1007.0,21.5,80.0,248.4,1.0,27.86,0.0,26.0,2020,7,1179,강원도,영월군,합 계,78288089
784,1002,121,영월,2020-08,25.0,982.0,1009.1,26.9,86.0,606.5,0.9,25.61,0.0,27.3,2020,8,1359,강원도,영월군,합 계,75467624
785,1003,121,영월,2020-09,18.7,984.5,1012.3,17.0,80.0,139.6,1.1,38.05,0.0,21.4,2020,9,1539,강원도,영월군,합 계,92660528
786,1004,121,영월,2020-10,11.8,992.3,1021.0,9.8,73.0,10.5,0.8,58.93,0.0,14.9,2020,10,1719,강원도,영월군,합 계,92690879
787,1005,121,영월,2020-11,6.8,995.6,1025.0,6.6,65.0,38.4,1.0,60.59,0.0,7.6,2020,11,1899,강원도,영월군,합 계,100699241
788,1006,121,영월,2020-12,-2.2,996.1,1026.6,3.4,62.0,10.0,0.9,65.36,0.0,-0.3,2020,12,2079,강원도,영월군,합 계,101823769
789,1007,121,영월,2021-01,-3.0,994.3,1024.8,3.3,61.0,13.1,1.1,61.28,0.0,-2.2,2021,1,27,강원도,영월군,합 계,90338674
790,1008,121,영월,2021-02,2.2,991.3,1021.1,3.9,53.0,9.4,1.4,67.15,0.0,1.8,2021,2,207,강원도,영월군,합 계,83074863
791,1009,121,영월,2021-03,8.2,990.6,1019.7,6.1,61.0,93.8,1.3,55.05,0.0,8.4,2021,3,387,강원도,영월군,합 계,103618832
792,1010,121,영월,2021-04,12.7,989.8,1018.4,7.3,54.0,95.8,1.5,54.24,0.0,14.4,2021,4,567,강원도,영월군,합 계,98952303
793,1011,121,영월,2021-05,15.4,981.3,1009.3,12.3,73.0,154.3,1.1,41.64,0.0,17.5,2021,5,747,강원도,영월군,합 계,97335726
794,1012,121,영월,2021-06,21.0,980.7,1008.1,18.1,75.0,141.0,1.0,44.36,0.0,24.7,2021,6,927,강원도,영월군,합 계,93177357
795,1013,121,영월,2021-07,25.4,981.6,1008.6,24.4,78.0,180.2,0.9,49.72,0.0,31.1,2021,7,1107,강원도,영월군,합 계,92725726
796,1014,121,영월,2021-08,23.3,982.0,1009.1,23.1,82.0,192.6,0.9,27.72,0.0,27.8,2021,8,1287,강원도,영월군,합 계,97368975
797,1015,121,영월,2021-09,19.9,986.7,1014.3,18.3,81.0,136.9,1.0,43.83,0.0,22.8,2021,9,1467,강원도,영월군,합 계,87864830
798,1016,121,영월,2021-10,13.5,993.3,1021.9,12.8,80.0,44.8,0.7,44.66,0.0,15.6,2021,10,1647,강원도,영월군,합 계,98166196
799,1017,121,영월,2021-11,6.6,990.7,1020.0,6.8,70.0,40.8,1.0,54.68,0.0,6.7,2021,11,1827,강원도,영월군,합 계,102526173
800,1018,121,영월,2021-12,0.1,994.8,1025.0,4.2,64.0,3.7,1.1,60.19,0.0,-0.1,2021,12,2007,강원도,영월군,합 계,106390254
801,1019,121,영월,2022-01,-2.5,994.6,1025.1,3.0,59.0,1.2,0.9,66.98,0.0,-2.2,2022,1,135,강원도,영월군,합 계,92990516
802,1020,121,영월,2022-02,-1.5,995.0,1025.4,2.7,48.0,3.6,1.5,74.62,0.0,-0.9,2022,2,315,강원도,영월군,합 계,87156420
803,1021,121,영월,2022-03,6.8,988.4,1017.6,6.0,61.0,68.7,1.3,49.16,0.0,6.5,2022,3,495,강원도,영월군,합 계,90081930
804,1022,121,영월,2022-04,13.4,988.6,1017.0,7.5,52.0,30.8,1.3,63.25,0.0,15.0,2022,4,675,강원도,영월군,합 계,100009504
805,1023,121,영월,2022-05,17.3,984.3,1012.2,10.1,55.0,10.5,1.2,62.45,0.0,22.5,2022,5,855,강원도,영월군,합 계,99102126
806,1024,121,영월,2022-06,22.1,980.3,1007.5,18.0,69.0,194.8,1.2,39.03,0.0,26.2,2022,6,1035,강원도,영월군,합 계,88959756
807,1025,121,영월,2022-07,25.1,979.2,1006.1,25.3,81.0,274.3,0.9,39.02,0.0,28.8,2022,7,1215,강원도,영월군,합 계,97105225
808,1026,121,영월,2022-08,23.7,980.4,1007.5,25.0,86.0,442.4,0.7,27.58,0.0,26.5,2022,8,1395,강원도,영월군,합 계,92659042
809,1027,121,영월,2022-09,19.5,986.4,1014.1,17.2,77.0,115.8,1.0,46.46,0.0,23.3,2022,9,1575,강원도,영월군,합 계,94386040
810,1028,121,영월,2022-10,12.3,993.5,1022.3,11.1,78.0,78.3,0.8,45.61,0.0,15.1,2022,10,1755,강원도,영월군,합 계,97587735
811,1029,121,영월,2022-11,7.5,992.8,1022.1,7.3,71.0,53.9,0.7,55.94,0.0,8.3,2022,11,1935,강원도,영월군,합 계,100422363
812,1030,121,영월,2022-12,-4.2,994.6,1025.3,3.1,67.0,14.4,0.9,56.88,0.0,-0.1,2022,12,2115,강원도,영월군,합 계,101796379
813,1031,121,영월,2023-01,-2.8,994.6,1025.1,3.5,67.0,28.1,0.9,61.55,0.0,-1.1,2023,1,81,강원도,영월군,합 계,100934963
814,1032,121,영월,2023-02,1.4,995.9,1025.9,3.7,57.0,3.0,1.0,61.91,0.0,1.5,2023,2,261,강원도,영월군,합 계,91453072
815,1033,121,영월,2023-03,8.7,991.3,1020.3,5.1,48.0,16.7,1.1,67.56,0.0,9.7,2023,3,441,강원도,영월군,합 계,85868688
816,1034,121,영월,2023-04,12.4,986.6,1015.1,7.7,57.0,52.3,1.4,48.23,0.0,14.3,2023,4,621,강원도,영월군,합 계,84358622
817,1035,121,영월,2023-05,17.4,985.6,1013.5,12.1,64.0,119.2,1.1,51.25,0.0,22.1,2023,5,801,강원도,영월군,합 계,94652120
818,1036,121,영월,2023-06,21.9,979.8,1007.1,18.4,72.0,180.8,1.0,48.93,0.0,27.6,2023,6,981,강원도,영월군,합 계,93562342
819,1037,121,영월,2023-07,24.7,981.0,1008.0,25.9,85.0,491.5,0.7,34.14,0.0,28.6,2023,7,1161,강원도,영월군,합 계,86344187
820,1038,121,영월,2023-08,25.4,979.2,1006.1,25.4,80.0,290.1,1.0,42.88,0.0,29.9,2023,8,1341,강원도,영월군,합 계,85177059
821,1039,121,영월,2023-09,21.3,986.1,1013.6,20.2,81.0,166.8,0.8,44.62,0.0,24.4,2023,9,1521,강원도,영월군,합 계,83215506
822,1040,121,영월,2023-10,12.5,991.0,1019.6,11.2,80.0,21.2,0.7,48.97,0.0,14.4,2023,10,1701,강원도,영월군,합 계,83447062
823,1041,121,영월,2023-11,5.9,992.3,1021.7,6.6,65.0,37.3,1.2,60.36,0.0,4.9,2023,11,1881,강원도,영월군,합 계,85183996
824,1042,121,영월,2023-12,0.0,995.3,1025.5,4.7,69.0,100.5,1.0,50.22,0.0,-1.3,2023,12,2061,강원도,영월군,합 계,92114104
825,1043,121,영월,2024-01,-0.6,995.2,1025.5,4.1,67.0,21.1,1.1,53.54,0.0,-2.4,2024,1,171,강원도,영월군,합 계,89382181
826,1044,121,영월,2024-02,3.0,995.3,1025.2,5.6,73.0,66.4,1.0,33.66,0.0,1.7,2024,2,351,강원도,영월군,합 계,84273112
827,1045,121,영월,2024-03,6.3,989.0,1018.3,5.2,56.0,45.6,1.4,54.41,0.0,5.5,2024,3,531,강원도,영월군,합 계,94949049
828,1046,121,영월,2024-04,15.0,986.0,1014.2,9.3,59.0,40.2,1.2,50.71,0.0,15.3,2024,4,711,강원도,영월군,합 계,89017424
829,1047,121,영월,2024-05,17.0,985.3,1013.2,11.9,65.0,114.7,1.1,64.15,0.0,20.1,2024,5,891,강원도,영월군,합 계,91180689
830,1048,121,영월,2024-06,22.2,980.5,1007.8,17.2,68.0,143.6,1.0,60.71,0.0,27.0,2024,6,1071,강원도,영월군,합 계,80944871
831,1049,121,영월,2024-07,25.0,980.2,1007.1,25.9,83.0,495.3,0.9,30.09,0.0,25.9,2024,7,1251,강원도,영월군,합 계,77508768
832,1050,121,영월,2024-08,26.8,980.9,1007.7,26.4,78.0,58.6,1.0,56.97,0.0,31.8,2024,8,1431,강원도,영월군,합 계,83524102
833,1051,121,영월,2024-09,23.1,986.6,1013.9,22.0,78.0,177.4,1.0,47.8,0.0,25.5,2024,9,1611,강원도,영월군,합 계,83096919
834,1052,121,영월,2024-10,14.6,992.4,1020.8,13.4,82.0,120.5,0.8,38.95,0.0,15.9,2024,10,1791,강원도,영월군,합 계,83221159
835,1053,121,영월,2024-11,8.3,993.2,1022.4,8.1,74.0,31.2,0.9,55.1,0.0,7.8,2024,11,1971,강원도,영월군,합 계,86406439
836,1054,121,영월,2024-12,-0.5,993.3,1023.5,3.5,59.0,2.1,1.2,68.04,0.0,0.0,2024,12,2151,강원도,영월군,합 계,88954522
837,1055,211,인제,2015-01,-3.1,999.1,1024.6,3.3,66.0,10.6,1.4,52.16,0.0,-2.3,2015,1,51,강원도,인제군,합 계,37457187
838,1056,211,인제,2015-02,-0.7,996.7,1021.9,3.8,63.0,18.2,1.6,52.34,0.0,0.5,2015,2,231,강원도,인제군,합 계,34688213
839,1057,211,인제,2015-03,4.8,996.0,1020.7,3.8,46.0,12.1,1.9,65.2,0.0,6.8,2015,3,411,강원도,인제군,합 계,29296666
840,1058,211,인제,2015-04,10.9,992.5,1016.5,7.0,58.0,80.5,2.3,47.17,0.0,12.0,2015,4,591,강원도,인제군,합 계,27837005
841,1059,211,인제,2015-05,17.8,985.7,1008.8,10.3,54.0,23.7,2.0,61.48,0.0,22.3,2015,5,771,강원도,인제군,합 계,22753554
842,1060,211,인제,2015-06,20.7,984.3,1007.1,14.5,63.0,43.9,2.0,53.05,0.0,27.7,2015,6,951,강원도,인제군,합 계,20411795
843,1061,211,인제,2015-07,22.8,984.6,1007.2,21.3,77.0,236.2,2.2,38.02,0.0,25.2,2015,7,1131,강원도,인제군,합 계,19315310
844,1062,211,인제,2015-08,23.4,986.1,1008.8,22.7,81.0,118.8,1.8,48.27,0.0,26.5,2015,8,1311,강원도,인제군,합 계,21281632
845,1063,211,인제,2015-09,18.0,991.9,1015.2,15.4,77.0,27.5,1.7,54.64,0.0,22.5,2015,9,1491,강원도,인제군,합 계,20819633
846,1064,211,인제,2015-10,12.1,994.6,1018.5,10.1,72.0,52.5,1.6,56.73,0.0,14.0,2015,10,1671,강원도,인제군,합 계,21973763
847,1065,211,인제,2015-11,6.9,1000.0,1024.6,8.2,81.0,113.1,1.8,27.2,0.0,8.1,2015,11,1851,강원도,인제군,합 계,26758919
848,1066,211,인제,2015-12,-0.3,1000.5,1025.7,4.4,72.0,18.6,1.5,50.13,0.0,1.1,2015,12,2031,강원도,인제군,합 계,31344865
849,1067,211,인제,2016-01,-4.7,999.3,1025.0,2.7,58.0,0.3,1.9,60.17,0.0,-2.5,2016,1,123,강원도,인제군,합 계,35631232
850,1068,211,인제,2016-02,-1.7,998.5,1023.8,3.3,60.0,41.3,1.8,51.61,0.0,-0.2,2016,2,303,강원도,인제군,합 계,36916130
851,1069,211,인제,2016-03,4.9,996.8,1021.4,5.0,59.0,41.3,2.0,57.0,0.0,6.3,2016,3,483,강원도,인제군,합 계,30233520
852,1070,211,인제,2016-04,12.4,989.7,1013.4,7.3,55.0,93.2,2.4,57.21,0.0,14.6,2016,4,663,강원도,인제군,합 계,26429147
853,1071,211,인제,2016-05,17.1,988.0,1011.2,10.1,57.0,88.3,2.0,56.11,0.0,20.6,2016,5,843,강원도,인제군,합 계,22168567
854,1072,211,인제,2016-06,21.1,984.8,1007.6,15.4,64.0,51.8,1.7,52.89,0.0,26.7,2016,6,1023,강원도,인제군,합 계,20765818
855,1073,211,인제,2016-07,23.3,985.6,1008.2,21.3,76.0,546.5,1.7,32.15,0.0,26.3,2016,7,1203,강원도,인제군,합 계,19898902
856,1074,211,인제,2016-08,24.4,983.7,1006.3,21.6,72.0,96.0,1.7,49.75,0.0,29.8,2016,8,1383,강원도,인제군,합 계,22146668
857,1075,211,인제,2016-09,19.4,991.2,1014.4,16.6,75.0,46.3,1.6,43.45,0.0,22.9,2016,9,1563,강원도,인제군,합 계,21422102
858,1076,211,인제,2016-10,13.1,996.1,1020.0,11.0,73.0,107.1,1.5,44.63,0.0,15.9,2016,10,1743,강원도,인제군,합 계,21394256
859,1077,211,인제,2016-11,5.0,998.6,1023.3,5.9,65.0,16.0,1.5,42.91,0.0,6.6,2016,11,1923,강원도,인제군,합 계,26964100
860,1078,211,인제,2016-12,-0.1,999.7,1024.9,4.1,66.0,57.6,1.5,41.44,0.0,1.4,2016,12,2103,강원도,인제군,합 계,32505842
861,1079,211,인제,2017-01,-3.4,999.7,1025.3,3.0,59.0,11.4,1.7,57.02,0.0,-1.0,2017,1,15,강원도,인제군,합 계,35624558
862,1080,211,인제,2017-02,-1.8,997.5,1022.9,3.0,57.0,11.0,1.6,61.31,0.0,0.5,2017,2,195,강원도,인제군,합 계,37424115
863,1081,211,인제,2017-03,3.8,994.8,1019.5,4.3,56.0,25.4,1.5,51.35,0.0,5.7,2017,3,375,강원도,인제군,합 계,30347529
864,1082,211,인제,2017-04,12.4,988.7,1012.4,6.7,50.0,59.5,2.1,60.15,0.0,14.3,2017,4,555,강원도,인제군,합 계,28411389
865,1083,211,인제,2017-05,17.4,988.2,1011.5,9.9,53.0,33.1,2.0,56.64,0.0,21.8,2017,5,735,강원도,인제군,합 계,22368607
866,1084,211,인제,2017-06,20.1,985.5,1008.5,13.9,62.0,105.5,1.7,55.13,0.0,25.5,2017,6,915,강원도,인제군,합 계,21493871
867,1085,211,인제,2017-07,24.4,985.0,1007.6,23.3,78.0,524.0,1.5,28.99,0.0,27.2,2017,7,1095,강원도,인제군,합 계,22673246
868,1086,211,인제,2017-08,22.8,985.7,1008.4,21.0,77.0,299.6,1.5,31.76,0.0,26.3,2017,8,1275,강원도,인제군,합 계,23816436
869,1087,211,인제,2017-09,18.0,990.5,1013.8,14.5,72.0,51.0,1.6,53.36,0.0,22.1,2017,9,1455,강원도,인제군,합 계,22340591
870,1088,211,인제,2017-10,12.5,997.9,1021.9,10.1,70.0,40.6,1.5,46.39,0.0,15.3,2017,10,1635,강원도,인제군,합 계,22572888
871,1089,211,인제,2017-11,3.8,997.8,1022.6,4.7,56.0,28.2,1.7,53.32,0.0,4.9,2017,11,1815,강원도,인제군,합 계,28002824
872,1090,211,인제,2017-12,-3.9,999.9,1025.5,2.7,55.0,20.0,1.7,57.35,0.0,-1.2,2017,12,1995,강원도,인제군,합 계,35140709
873,1091,211,인제,2018-01,-6.0,998.1,1023.9,2.2,51.0,6.2,1.7,55.03,0.0,-2.0,2018,1,159,강원도,인제군,합 계,39278595
874,1092,211,인제,2018-02,-4.0,997.7,1023.2,2.2,46.0,14.7,1.9,62.28,0.0,-1.3,2018,2,339,강원도,인제군,합 계,41652017
875,1093,211,인제,2018-03,6.2,996.3,1020.8,5.0,54.0,31.0,2.4,48.84,0.0,6.9,2018,3,519,강원도,인제군,합 계,32091454
876,1094,211,인제,2018-04,10.9,992.0,1015.9,7.1,59.0,127.2,2.3,49.76,0.0,12.2,2018,4,699,강원도,인제군,합 계,28226410
877,1095,211,인제,2018-05,15.6,988.3,1011.8,12.0,70.0,180.0,2.1,48.67,0.0,18.4,2018,5,879,강원도,인제군,합 계,24169735
878,1096,211,인제,2018-06,20.9,985.1,1008.0,15.7,67.0,71.3,1.7,50.35,0.0,26.7,2018,6,1059,강원도,인제군,합 계,22497792
