years,시도,시군구,계약종별,지점명,month,전력량
2019,충청북도,괴산군,합 계,괴산,1,56475644
2019,충청북도,음성군,합 계,음성,1,288388187
2019,충청북도,단양군,합 계,단양,1,134405347
2019,충청북도,청주시,합 계,청주,1,1148182695
2019,충청북도,증평군,합 계,증평,1,49516231
2019,충청남도,아산시,합 계,아산,1,1265275233
2019,충청남도,보령시,합 계,보령,1,119730749
2019,충청남도,공주시,합 계,공주,1,114625593
2019,충청남도,서산시,합 계,서산,1,725629477
2019,충청남도,천안시,합 계,천안,1,723393525
2019,충청남도,금산군,합 계,금산,1,97372300
2019,충청남도,계룡시,합 계,계룡,1,23795842
2019,충청남도,논산시,합 계,논산,1,140431941
2019,충청남도,부여군,합 계,부여,1,66984790
2019,충청남도,서천군,합 계,서천,1,122459046
2019,충청남도,청양군,합 계,청양,1,33038508
2019,충청남도,홍성군,합 계,홍성,1,95013654
2019,충청남도,예산군,합 계,예산,1,118861474
2019,충청남도,당진시,합 계,당진,1,1072169487
2019,충청남도,태안군,합 계,태안,1,73315115
2019,세종특별자치시,세종시,합 계,세종,1,292024552
2023,대전광역시,대전,합 계,동,1,96660165
2023,대전광역시,대전,합 계,중,1,97571529
2023,대전광역시,대전,합 계,서,1,192086944
2023,대전광역시,대전,합 계,대덕,1,246093861
2023,대전광역시,대전,합 계,유성,1,302281248
2023,충청북도,충주시,합 계,충주,1,279388095
2023,충청북도,제천시,합 계,제천,1,162312818
2023,충청북도,보은군,합 계,보은,1,44434224
2023,충청북도,옥천군,합 계,옥천,1,68863119
2023,충청북도,영동군,합 계,영동,1,49043854
2023,충청북도,진천군,합 계,진천,1,264101852
2023,충청북도,괴산군,합 계,괴산,1,64805994
2023,충청북도,음성군,합 계,음성,1,321340565
2023,충청북도,단양군,합 계,단양,1,160827572
2023,충청북도,청주시,합 계,청주,1,1279842943
2023,충청북도,증평군,합 계,증평,1,52914357
2023,충청남도,아산시,합 계,아산,1,1128900408
2023,충청남도,보령시,합 계,보령,1,140665033
2023,충청남도,공주시,합 계,공주,1,123568151
2023,충청남도,서산시,합 계,서산,1,885632766
2023,충청남도,천안시,합 계,천안,1,794703874
2023,충청남도,금산군,합 계,금산,1,96448061
2023,충청남도,계룡시,합 계,계룡,1,27328562
2023,충청남도,논산시,합 계,논산,1,151988259
2023,충청남도,부여군,합 계,부여,1,76863807
2023,충청남도,서천군,합 계,서천,1,112598109
2023,충청남도,청양군,합 계,청양,1,38491426
2023,충청남도,홍성군,합 계,홍성,1,105224163
2023,충청남도,예산군,합 계,예산,1,133607375
2023,충청남도,당진시,합 계,당진,1,759136908
2023,충청남도,태안군,합 계,태안,1,91405541
2023,세종특별자치시,세종시,합 계,세종,1,353083425
2020,대전광역시,대전,합 계,동,1,87904612
2020,대전광역시,대전,합 계,중,1,92617915
2020,대전광역시,대전,합 계,서,1,174088241
2020,대전광역시,대전,합 계,대덕,1,234230993
2020,대전광역시,대전,합 계,유성,1,264287253
2020,충청북도,충주시,합 계,충주,1,239924882
2020,충청북도,제천시,합 계,제천,1,145686773
2020,충청북도,보은군,합 계,보은,1,38204912
2020,충청북도,옥천군,합 계,옥천,1,60854550
2020,충청북도,영동군,합 계,영동,1,43670172
2020,충청북도,진천군,합 계,진천,1,237927990
2020,충청북도,괴산군,합 계,괴산,1,53242185
2020,충청북도,음성군,합 계,음성,1,276480279
2020,충청북도,단양군,합 계,단양,1,129044544
2020,충청북도,청주시,합 계,청주,1,1118161096
2020,충청북도,증평군,합 계,증평,1,57938072
2020,충청남도,아산시,합 계,아산,1,1203273377
2020,충청남도,보령시,합 계,보령,1,117807466
2020,충청남도,공주시,합 계,공주,1,109846182
2020,충청남도,서산시,합 계,서산,1,719019642
2020,충청남도,천안시,합 계,천안,1,692087308
2020,충청남도,금산군,합 계,금산,1,90108846
2020,충청남도,계룡시,합 계,계룡,1,23335274
2020,충청남도,논산시,합 계,논산,1,134496768
2020,충청남도,부여군,합 계,부여,1,66386360
2020,충청남도,서천군,합 계,서천,1,116363559
2020,충청남도,청양군,합 계,청양,1,32484888
2020,충청남도,홍성군,합 계,홍성,1,91957597
2020,충청남도,예산군,합 계,예산,1,114276149
2020,충청남도,당진시,합 계,당진,1,1000034032
2020,충청남도,태안군,합 계,태안,1,60327631
2020,세종특별자치시,세종시,합 계,세종,1,288844593
2016,대전광역시,대전,합 계,동,1,86562113
2016,대전광역시,대전,합 계,중,1,95509542
2016,대전광역시,대전,합 계,서,1,166755654
2016,대전광역시,대전,합 계,대덕,1,243878160
2016,대전광역시,대전,합 계,유성,1,253536552
2016,충청북도,충주시,합 계,충주,1,212098662
2016,충청북도,제천시,합 계,제천,1,134472798
2016,충청북도,보은군,합 계,보은,1,31883372
2016,충청북도,옥천군,합 계,옥천,1,57862852
2016,충청북도,영동군,합 계,영동,1,39726901
2016,충청북도,진천군,합 계,진천,1,188939339
2016,충청북도,괴산군,합 계,괴산,1,49394889
2016,충청북도,음성군,합 계,음성,1,250274695
2016,충청북도,단양군,합 계,단양,1,142749083
2016,충청북도,청주시,합 계,청주,1,971777605
2016,충청북도,증평군,합 계,증평,1,45583502
2016,충청남도,아산시,합 계,아산,1,1056133263
2016,충청남도,보령시,합 계,보령,1,109394900
2016,충청남도,공주시,합 계,공주,1,102362991
2016,충청남도,서산시,합 계,서산,1,608732937
2016,충청남도,천안시,합 계,천안,1,670152300
2016,충청남도,금산군,합 계,금산,1,91676973
2016,충청남도,연기군,합 계,연기,1,1271
2016,충청남도,계룡시,합 계,계룡,1,22008312
2016,충청남도,논산시,합 계,논산,1,125631331
2016,충청남도,부여군,합 계,부여,1,60930501
2016,충청남도,서천군,합 계,서천,1,120007540
2016,충청남도,청양군,합 계,청양,1,29242108
2016,충청남도,홍성군,합 계,홍성,1,82071329
2016,충청남도,예산군,합 계,예산,1,97936450
2016,충청남도,당진시,합 계,당진,1,1013234319
2016,충청남도,태안군,합 계,태안,1,89195832
2016,세종특별자치시,세종시,합 계,세종,1,248816422
2022,대전광역시,대전,합 계,동,1,92147332
2022,대전광역시,대전,합 계,중,1,94328152
2022,대전광역시,대전,합 계,서,1,182483987
2022,대전광역시,대전,합 계,대덕,1,247427866
2022,대전광역시,대전,합 계,유성,1,296836056
2022,충청북도,충주시,합 계,충주,1,267793130
2022,충청북도,제천시,합 계,제천,1,160555966
2022,충청북도,보은군,합 계,보은,1,42571504
2022,충청북도,옥천군,합 계,옥천,1,66498641
2022,충청북도,영동군,합 계,영동,1,46243925
2022,충청북도,진천군,합 계,진천,1,268061942
2022,충청북도,괴산군,합 계,괴산,1,62783203
2022,충청북도,음성군,합 계,음성,1,310044841
2022,충청북도,단양군,합 계,단양,1,159584631
2022,충청북도,청주시,합 계,청주,1,1229159553
2022,충청북도,증평군,합 계,증평,1,55092884
2022,충청남도,아산시,합 계,아산,1,1218821576
2022,충청남도,보령시,합 계,보령,1,126639646
2022,충청남도,공주시,합 계,공주,1,122103617
2022,충청남도,서산시,합 계,서산,1,889102410
2022,충청남도,천안시,합 계,천안,1,770015010
2022,충청남도,금산군,합 계,금산,1,94798366
2022,충청남도,계룡시,합 계,계룡,1,26426924
2022,충청남도,논산시,합 계,논산,1,147392311
2022,충청남도,부여군,합 계,부여,1,75665733
2022,충청남도,서천군,합 계,서천,1,124768667
2022,충청남도,청양군,합 계,청양,1,36712815
2022,충청남도,홍성군,합 계,홍성,1,103100020
2022,충청남도,예산군,합 계,예산,1,130107966
2022,충청남도,당진시,합 계,당진,1,671700256
2022,충청남도,태안군,합 계,태안,1,69795363
