,years,시도,시군구,계약종별,지점명,month,전력량
95,2020,강원도,속초시,심 야,속초,1,5356826
96,2020,강원도,삼척시,심 야,삼척,1,5426376
97,2020,강원도,홍천군,심 야,홍천,1,22131190
98,2020,강원도,횡성군,심 야,횡성,1,17624014
99,2020,강원도,영월군,심 야,영월,1,9161169
100,2020,강원도,평창군,심 야,평창,1,20442717
101,2020,강원도,정선군,심 야,정선,1,10509054
102,2020,강원도,철원군,심 야,철원,1,17022922
103,2020,강원도,화천군,심 야,화천,1,6484624
104,2020,강원도,양구군,심 야,양,1,6721454
105,2020,강원도,인제군,심 야,인제,1,9401360
106,2020,강원도,고성군,심 야,고성,1,6322475
107,2020,강원도,양양군,심 야,양양,1,6177122
108,2016,강원도,춘천시,심 야,춘천,1,29964065
109,2016,강원도,원주시,심 야,원주,1,41613932
110,2016,강원도,강릉시,심 야,강릉,1,22816288
111,2016,강원도,동해시,심 야,동해,1,7250075
112,2016,강원도,태백시,심 야,태백,1,5387623
113,2016,강원도,속초시,심 야,속초,1,6643233
114,2016,강원도,삼척시,심 야,삼척,1,6548523
115,2016,강원도,홍천군,심 야,홍천,1,26191019
116,2016,강원도,횡성군,심 야,횡성,1,20468927
117,2016,강원도,영월군,심 야,영월,1,10480545
118,2016,강원도,평창군,심 야,평창,1,23829963
119,2016,강원도,정선군,심 야,정선,1,12242252
120,2016,강원도,철원군,심 야,철원,1,19731788
121,2016,강원도,화천군,심 야,화천,1,8176516
122,2016,강원도,양구군,심 야,양,1,8391635
123,2016,강원도,인제군,심 야,인제,1,12064552
124,2016,강원도,고성군,심 야,고성,1,7681609
125,2016,강원도,양양군,심 야,양양,1,7503366
126,2022,강원도,춘천시,심 야,춘천,1,23306033
127,2022,강원도,원주시,심 야,원주,1,32029575
128,2022,강원도,강릉시,심 야,강릉,1,18853248
129,2022,강원도,동해시,심 야,동해,1,5774045
130,2022,강원도,태백시,심 야,태백,1,4526685
131,2022,강원도,속초시,심 야,속초,1,5261781
132,2022,강원도,삼척시,심 야,삼척,1,5332846
133,2022,강원도,홍천군,심 야,홍천,1,22967633
134,2022,강원도,횡성군,심 야,횡성,1,18098148
135,2022,강원도,영월군,심 야,영월,1,8970054
136,2022,강원도,평창군,심 야,평창,1,20696388
137,2022,강원도,정선군,심 야,정선,1,10596440
138,2022,강원도,철원군,심 야,철원,1,15678658
139,2022,강원도,화천군,심 야,화천,1,6437851
140,2022,강원도,양구군,심 야,양,1,5783584
141,2022,강원도,인제군,심 야,인제,1,9141825
142,2022,강원도,고성군,심 야,고성,1,6311428
143,2022,강원도,양양군,심 야,양양,1,6037224
144,2018,강원도,춘천시,심 야,춘천,1,30517910
145,2018,강원도,원주시,심 야,원주,1,41492706
146,2018,강원도,강릉시,심 야,강릉,1,23157765
147,2018,강원도,동해시,심 야,동해,1,7105207
148,2018,강원도,태백시,심 야,태백,1,5494988
149,2018,강원도,속초시,심 야,속초,1,6812288
150,2018,강원도,삼척시,심 야,삼척,1,6605542
151,2018,강원도,홍천군,심 야,홍천,1,26946346
152,2018,강원도,횡성군,심 야,횡성,1,21182662
153,2018,강원도,영월군,심 야,영월,1,10910395
154,2018,강원도,평창군,심 야,평창,1,25058044
155,2018,강원도,정선군,심 야,정선,1,12620407
156,2018,강원도,철원군,심 야,철원,1,20277677
157,2018,강원도,화천군,심 야,화천,1,8443858
158,2018,강원도,양구군,심 야,양,1,9017721
159,2018,강원도,인제군,심 야,인제,1,12391567
160,2018,강원도,고성군,심 야,고성,1,7985096
161,2018,강원도,양양군,심 야,양양,1,7621448
162,2024,강원도,춘천시,심 야,춘천,1,19861429
163,2024,강원도,원주시,심 야,원주,1,26974544
164,2024,강원도,강릉시,심 야,강릉,1,16109641
165,2024,강원도,동해시,심 야,동해,1,5169014
166,2024,강원도,태백시,심 야,태백,1,3833691
167,2024,강원도,속초시,심 야,속초,1,4930060
168,2024,강원도,삼척시,심 야,삼척,1,4693890
169,2024,강원도,홍천군,심 야,홍천,1,19770135
170,2024,강원도,횡성군,심 야,횡성,1,15726362
171,2024,강원도,영월군,심 야,영월,1,7765025
172,2024,강원도,평창군,심 야,평창,1,18485584
173,2024,강원도,정선군,심 야,정선,1,9271517
174,2024,강원도,철원군,심 야,철원,1,13418502
175,2024,강원도,화천군,심 야,화천,1,5514901
176,2024,강원도,양구군,심 야,양,1,4958688
177,2024,강원도,인제군,심 야,인제,1,7463167
178,2024,강원도,고성군,심 야,고성,1,5900688
179,2024,강원도,양양군,심 야,양양,1,5403648
180,2017,강원도,춘천시,심 야,춘천,2,30584777
181,2017,강원도,원주시,심 야,원주,2,42910854
182,2017,강원도,강릉시,심 야,강릉,2,23351316
183,2017,강원도,동해시,심 야,동해,2,7323528
184,2017,강원도,태백시,심 야,태백,2,5458860
185,2017,강원도,속초시,심 야,속초,2,6848611
186,2017,강원도,삼척시,심 야,삼척,2,6587706
187,2017,강원도,홍천군,심 야,홍천,2,27190538
188,2017,강원도,횡성군,심 야,횡성,2,21657925
189,2017,강원도,영월군,심 야,영월,2,11056034
190,2017,강원도,평창군,심 야,평창,2,24879042
191,2017,강원도,정선군,심 야,정선,2,12835108
192,2017,강원도,철원군,심 야,철원,2,20843327
193,2017,강원도,화천군,심 야,화천,2,8519075
194,2017,강원도,양구군,심 야,양,2,8977034
195,2017,강원도,인제군,심 야,인제,2,12754974
196,2017,강원도,고성군,심 야,고성,2,8103832
197,2017,강원도,양양군,심 야,양양,2,7578980
198,2021,강원도,춘천시,심 야,춘천,2,23790485
199,2021,강원도,원주시,심 야,원주,2,32738875
200,2021,강원도,강릉시,심 야,강릉,2,19210267
201,2021,강원도,동해시,심 야,동해,2,6021952
202,2021,강원도,태백시,심 야,태백,2,4588606
203,2021,강원도,속초시,심 야,속초,2,5672693
204,2021,강원도,삼척시,심 야,삼척,2,5573574
205,2021,강원도,홍천군,심 야,홍천,2,23137604
206,2021,강원도,횡성군,심 야,횡성,2,18453525
207,2021,강원도,영월군,심 야,영월,2,9301483
208,2021,강원도,평창군,심 야,평창,2,21245664
209,2021,강원도,정선군,심 야,정선,2,10628924
210,2021,강원도,철원군,심 야,철원,2,17660442
211,2021,강원도,화천군,심 야,화천,2,6686553
212,2021,강원도,양구군,심 야,양,2,6082877
213,2021,강원도,인제군,심 야,인제,2,9562729
214,2021,강원도,고성군,심 야,고성,2,7140531
215,2021,강원도,양양군,심 야,양양,2,6523508
216,2015,강원도,춘천시,심 야,춘천,2,31850681
217,2015,강원도,원주시,심 야,원주,2,43283315
218,2015,강원도,강릉시,심 야,강릉,2,24232799
219,2015,강원도,동해시,심 야,동해,2,7798398
220,2015,강원도,태백시,심 야,태백,2,5920859
221,2015,강원도,속초시,심 야,속초,2,7238545
222,2015,강원도,삼척시,심 야,삼척,2,7085266
223,2015,강원도,홍천군,심 야,홍천,2,27591052
224,2015,강원도,횡성군,심 야,횡성,2,21421655
225,2015,강원도,영월군,심 야,영월,2,11239916
226,2015,강원도,평창군,심 야,평창,2,24712808
227,2015,강원도,정선군,심 야,정선,2,12779842
228,2015,강원도,철원군,심 야,철원,2,20407334
229,2015,강원도,화천군,심 야,화천,2,8580494
230,2015,강원도,양구군,심 야,양,2,9040113
231,2015,강원도,인제군,심 야,인제,2,12616974
232,2015,강원도,고성군,심 야,고성,2,8073702
233,2015,강원도,양양군,심 야,양양,2,7870577
234,2019,강원도,춘천시,심 야,춘천,2,26552759
235,2019,강원도,원주시,심 야,원주,2,36415023
236,2019,강원도,강릉시,심 야,강릉,2,20335298
237,2019,강원도,동해시,심 야,동해,2,6501803
238,2019,강원도,태백시,심 야,태백,2,4870016
239,2019,강원도,속초시,심 야,속초,2,5998117
240,2019,강원도,삼척시,심 야,삼척,2,5833028
241,2019,강원도,홍천군,심 야,홍천,2,24665316
242,2019,강원도,횡성군,심 야,횡성,2,19479216
243,2019,강원도,영월군,심 야,영월,2,9855486
244,2019,강원도,평창군,심 야,평창,2,22254873
245,2019,강원도,정선군,심 야,정선,2,11406798
246,2019,강원도,철원군,심 야,철원,2,18817001
247,2019,강원도,화천군,심 야,화천,2,7757076
248,2019,강원도,양구군,심 야,양,2,8056436
249,2019,강원도,인제군,심 야,인제,2,11610280
250,2019,강원도,고성군,심 야,고성,2,7182576
251,2019,강원도,양양군,심 야,양양,2,6799379
252,2023,강원도,춘천시,심 야,춘천,2,22028125
253,2023,강원도,원주시,심 야,원주,2,30015073
254,2023,강원도,강릉시,심 야,강릉,2,17942120
255,2023,강원도,동해시,심 야,동해,2,5696684
256,2023,강원도,태백시,심 야,태백,2,4366001
257,2023,강원도,속초시,심 야,속초,2,5237849
258,2023,강원도,삼척시,심 야,삼척,2,5278801
259,2023,강원도,홍천군,심 야,홍천,2,22251019
260,2023,강원도,횡성군,심 야,횡성,2,17587993
261,2023,강원도,영월군,심 야,영월,2,8876367
262,2023,강원도,평창군,심 야,평창,2,20494263
263,2023,강원도,정선군,심 야,정선,2,10333055
264,2023,강원도,철원군,심 야,철원,2,15093559
265,2023,강원도,화천군,심 야,화천,2,6195885
266,2023,강원도,양구군,심 야,양,2,5694849
267,2023,강원도,인제군,심 야,인제,2,8872705
268,2023,강원도,고성군,심 야,고성,2,6531300
269,2023,강원도,양양군,심 야,양양,2,6014049
270,2020,강원도,춘천시,심 야,춘천,2,22982780
271,2020,강원도,원주시,심 야,원주,2,31767563
272,2020,강원도,강릉시,심 야,강릉,2,18719998
273,2020,강원도,동해시,심 야,동해,2,6014697
274,2020,강원도,태백시,심 야,태백,2,4571923
275,2020,강원도,속초시,심 야,속초,2,5497710
276,2020,강원도,삼척시,심 야,삼척,2,5456449
277,2020,강원도,홍천군,심 야,홍천,2,21770086
278,2020,강원도,횡성군,심 야,횡성,2,17210264
279,2020,강원도,영월군,심 야,영월,2,8814136
280,2020,강원도,평창군,심 야,평창,2,20007316
281,2020,강원도,정선군,심 야,정선,2,10335689
282,2020,강원도,철원군,심 야,철원,2,16744699
283,2020,강원도,화천군,심 야,화천,2,6316047
284,2020,강원도,양구군,심 야,양,2,6343679
285,2020,강원도,인제군,심 야,인제,2,9199868
286,2020,강원도,고성군,심 야,고성,2,6561855
287,2020,강원도,양양군,심 야,양양,2,6245893
288,2016,강원도,춘천시,심 야,춘천,2,32722930
289,2016,강원도,원주시,심 야,원주,2,45749337
290,2016,강원도,강릉시,심 야,강릉,2,25075643
291,2016,강원도,동해시,심 야,동해,2,8059622
292,2016,강원도,태백시,심 야,태백,2,5939848
293,2016,강원도,속초시,심 야,속초,2,7408697
294,2016,강원도,삼척시,심 야,삼척,2,7336807
295,2016,강원도,홍천군,심 야,홍천,2,28993051
296,2016,강원도,횡성군,심 야,횡성,2,22846918
297,2016,강원도,영월군,심 야,영월,2,11804369
298,2016,강원도,평창군,심 야,평창,2,26183363
299,2016,강원도,정선군,심 야,정선,2,13454741
300,2016,강원도,철원군,심 야,철원,2,21703997
301,2016,강원도,화천군,심 야,화천,2,8940477
302,2016,강원도,양구군,심 야,양,2,9379820
303,2016,강원도,인제군,심 야,인제,2,13284055
304,2016,강원도,고성군,심 야,고성,2,8773362
305,2016,강원도,양양군,심 야,양양,2,8305207
306,2022,강원도,춘천시,심 야,춘천,2,23582034
307,2022,강원도,원주시,심 야,원주,2,32600282
308,2022,강원도,강릉시,심 야,강릉,2,19617154
309,2022,강원도,동해시,심 야,동해,2,6127983
310,2022,강원도,태백시,심 야,태백,2,4655013
311,2022,강원도,속초시,심 야,속초,2,5591729
312,2022,강원도,삼척시,심 야,삼척,2,5631180
313,2022,강원도,홍천군,심 야,홍천,2,23700765
314,2022,강원도,횡성군,심 야,횡성,2,18742836
315,2022,강원도,영월군,심 야,영월,2,9263006
316,2022,강원도,평창군,심 야,평창,2,21516294
317,2022,강원도,정선군,심 야,정선,2,10792939
318,2022,강원도,철원군,심 야,철원,2,16211505
319,2022,강원도,화천군,심 야,화천,2,6541218
320,2022,강원도,양구군,심 야,양,2,5914010
321,2022,강원도,인제군,심 야,인제,2,9365093
322,2022,강원도,고성군,심 야,고성,2,6821772
323,2022,강원도,양양군,심 야,양양,2,6396399
324,2018,강원도,춘천시,심 야,춘천,2,31229545
325,2018,강원도,원주시,심 야,원주,2,43872659
326,2018,강원도,강릉시,심 야,강릉,2,24995562
327,2018,강원도,동해시,심 야,동해,2,7601360
328,2018,강원도,태백시,심 야,태백,2,5783124
329,2018,강원도,속초시,심 야,속초,2,7152444
330,2018,강원도,삼척시,심 야,삼척,2,6885034
331,2018,강원도,홍천군,심 야,홍천,2,28578674
332,2018,강원도,횡성군,심 야,횡성,2,22549308
333,2018,강원도,영월군,심 야,영월,2,11511929
334,2018,강원도,평창군,심 야,평창,2,26797125
335,2018,강원도,정선군,심 야,정선,2,13372832
336,2018,강원도,철원군,심 야,철원,2,22053827
337,2018,강원도,화천군,심 야,화천,2,8929812
338,2018,강원도,양구군,심 야,양,2,9546274
339,2018,강원도,인제군,심 야,인제,2,13309703
340,2018,강원도,고성군,심 야,고성,2,8391836
341,2018,강원도,양양군,심 야,양양,2,8116275
342,2024,강원도,춘천시,심 야,춘천,2,19042800
343,2024,강원도,원주시,심 야,원주,2,25703269
344,2024,강원도,강릉시,심 야,강릉,2,15940183
345,2024,강원도,동해시,심 야,동해,2,5211942
346,2024,강원도,태백시,심 야,태백,2,3820975
347,2024,강원도,속초시,심 야,속초,2,4948457
348,2024,강원도,삼척시,심 야,삼척,2,4720240
349,2024,강원도,홍천군,심 야,홍천,2,19377627
350,2024,강원도,횡성군,심 야,횡성,2,15356884
351,2024,강원도,영월군,심 야,영월,2,7596930
352,2024,강원도,평창군,심 야,평창,2,18082368
353,2024,강원도,정선군,심 야,정선,2,9134278
354,2024,강원도,철원군,심 야,철원,2,13108803
355,2024,강원도,화천군,심 야,화천,2,5400123
356,2024,강원도,양구군,심 야,양,2,4865649
357,2024,강원도,인제군,심 야,인제,2,7380385
358,2024,강원도,고성군,심 야,고성,2,5881143
359,2024,강원도,양양군,심 야,양양,2,5395217
360,2017,강원도,춘천시,심 야,춘천,3,23374992
361,2017,강원도,원주시,심 야,원주,3,31959035
362,2017,강원도,강릉시,심 야,강릉,3,18667441
363,2017,강원도,동해시,심 야,동해,3,5606437
364,2017,강원도,태백시,심 야,태백,3,4312993
365,2017,강원도,속초시,심 야,속초,3,5337971
366,2017,강원도,삼척시,심 야,삼척,3,5507945
367,2017,강원도,홍천군,심 야,홍천,3,20390415
368,2017,강원도,횡성군,심 야,횡성,3,16064492
369,2017,강원도,영월군,심 야,영월,3,8436124
370,2017,강원도,평창군,심 야,평창,3,18659176
371,2017,강원도,정선군,심 야,정선,3,9776192
372,2017,강원도,철원군,심 야,철원,3,15594994
373,2017,강원도,화천군,심 야,화천,3,6448249
374,2017,강원도,양구군,심 야,양,3,7016470
375,2017,강원도,인제군,심 야,인제,3,9656147
376,2017,강원도,고성군,심 야,고성,3,6315097
377,2017,강원도,양양군,심 야,양양,3,5926923
378,2021,강원도,춘천시,심 야,춘천,3,17558640
379,2021,강원도,원주시,심 야,원주,3,23290622
380,2021,강원도,강릉시,심 야,강릉,3,14956424
381,2021,강원도,동해시,심 야,동해,3,4685085
382,2021,강원도,태백시,심 야,태백,3,3581602
383,2021,강원도,속초시,심 야,속초,3,4486757
384,2021,강원도,삼척시,심 야,삼척,3,4418257
385,2021,강원도,홍천군,심 야,홍천,3,16965314
386,2021,강원도,횡성군,심 야,횡성,3,13279227
387,2021,강원도,영월군,심 야,영월,3,6777784
388,2021,강원도,평창군,심 야,평창,3,15753790
389,2021,강원도,정선군,심 야,정선,3,8017823
390,2021,강원도,철원군,심 야,철원,3,12923767
391,2021,강원도,화천군,심 야,화천,3,4956111
392,2021,강원도,양구군,심 야,양,3,4580287
393,2021,강원도,인제군,심 야,인제,3,7159871
394,2021,강원도,고성군,심 야,고성,3,5617653
395,2021,강원도,양양군,심 야,양양,3,5154821
396,2015,강원도,춘천시,심 야,춘천,3,25454247
397,2015,강원도,원주시,심 야,원주,3,34580344
398,2015,강원도,강릉시,심 야,강릉,3,20664786
399,2015,강원도,동해시,심 야,동해,3,6402063
400,2015,강원도,태백시,심 야,태백,3,4890900
401,2015,강원도,속초시,심 야,속초,3,6006737
402,2015,강원도,삼척시,심 야,삼척,3,6195200
403,2015,강원도,홍천군,심 야,홍천,3,21826867
404,2015,강원도,횡성군,심 야,횡성,3,17108277
405,2015,강원도,영월군,심 야,영월,3,9014910
406,2015,강원도,평창군,심 야,평창,3,19760445
407,2015,강원도,정선군,심 야,정선,3,10400609
408,2015,강원도,철원군,심 야,철원,3,16333567
409,2015,강원도,화천군,심 야,화천,3,6734538
410,2015,강원도,양구군,심 야,양,3,7222405
411,2015,강원도,인제군,심 야,인제,3,10166164
412,2015,강원도,고성군,심 야,고성,3,7027248
413,2015,강원도,양양군,심 야,양양,3,6628651
414,2019,강원도,춘천시,심 야,춘천,3,19906660
415,2019,강원도,원주시,심 야,원주,3,26678402
416,2019,강원도,강릉시,심 야,강릉,3,15877696
417,2019,강원도,동해시,심 야,동해,3,4886671
418,2019,강원도,태백시,심 야,태백,3,3822501
419,2019,강원도,속초시,심 야,속초,3,4710104
420,2019,강원도,삼척시,심 야,삼척,3,4786379
421,2019,강원도,홍천군,심 야,홍천,3,18143664
422,2019,강원도,횡성군,심 야,횡성,3,14257988
423,2019,강원도,영월군,심 야,영월,3,7381058
424,2019,강원도,평창군,심 야,평창,3,16599205
425,2019,강원도,정선군,심 야,정선,3,8555155
426,2019,강원도,철원군,심 야,철원,3,13956703
427,2019,강원도,화천군,심 야,화천,3,5773441
428,2019,강원도,양구군,심 야,양,3,6077688
429,2019,강원도,인제군,심 야,인제,3,8767650
430,2019,강원도,고성군,심 야,고성,3,5755867
431,2019,강원도,양양군,심 야,양양,3,5341285
432,2023,강원도,춘천시,심 야,춘천,3,15288499
433,2023,강원도,원주시,심 야,원주,3,19977113
434,2023,강원도,강릉시,심 야,강릉,3,12663803
435,2023,강원도,동해시,심 야,동해,3,3934833
436,2023,강원도,태백시,심 야,태백,3,3173585
437,2023,강원도,속초시,심 야,속초,3,3829947
438,2023,강원도,삼척시,심 야,삼척,3,3943228
439,2023,강원도,홍천군,심 야,홍천,3,15359803
440,2023,강원도,횡성군,심 야,횡성,3,12031279
441,2023,강원도,영월군,심 야,영월,3,6205092
442,2023,강원도,평창군,심 야,평창,3,14175375
443,2023,강원도,정선군,심 야,정선,3,7253242
444,2023,강원도,철원군,심 야,철원,3,10511750
445,2023,강원도,화천군,심 야,화천,3,4273161
446,2023,강원도,양구군,심 야,양,3,4000519
447,2023,강원도,인제군,심 야,인제,3,6170441
448,2023,강원도,고성군,심 야,고성,3,4828674
449,2023,강원도,양양군,심 야,양양,3,4322929
450,2020,강원도,춘천시,심 야,춘천,3,18824294
451,2020,강원도,원주시,심 야,원주,3,25348851
452,2020,강원도,강릉시,심 야,강릉,3,15533832
453,2020,강원도,동해시,심 야,동해,3,4874672
454,2020,강원도,태백시,심 야,태백,3,3836721
455,2020,강원도,속초시,심 야,속초,3,4523743
456,2020,강원도,삼척시,심 야,삼척,3,4621028
457,2020,강원도,홍천군,심 야,홍천,3,17725423
458,2020,강원도,횡성군,심 야,횡성,3,14034090
459,2020,강원도,영월군,심 야,영월,3,7096962
460,2020,강원도,평창군,심 야,평창,3,16473487
461,2020,강원도,정선군,심 야,정선,3,8344905
462,2020,강원도,철원군,심 야,철원,3,13645780
463,2020,강원도,화천군,심 야,화천,3,5143724
464,2020,강원도,양구군,심 야,양,3,5066483
465,2020,강원도,인제군,심 야,인제,3,7525358
466,2020,강원도,고성군,심 야,고성,3,5512400
467,2020,강원도,양양군,심 야,양양,3,5185384
468,2016,강원도,춘천시,심 야,춘천,3,25531108
469,2016,강원도,원주시,심 야,원주,3,35033335
470,2016,강원도,강릉시,심 야,강릉,3,20834807
471,2016,강원도,동해시,심 야,동해,3,6418814
472,2016,강원도,태백시,심 야,태백,3,4722358
473,2016,강원도,속초시,심 야,속초,3,5981588
474,2016,강원도,삼척시,심 야,삼척,3,6336412
475,2016,강원도,홍천군,심 야,홍천,3,22380957
476,2016,강원도,횡성군,심 야,횡성,3,17462924
477,2016,강원도,영월군,심 야,영월,3,9165217
478,2016,강원도,평창군,심 야,평창,3,20307966
479,2016,강원도,정선군,심 야,정선,3,10563640
480,2016,강원도,철원군,심 야,철원,3,16674239
481,2016,강원도,화천군,심 야,화천,3,6918965
482,2016,강원도,양구군,심 야,양,3,7321177
483,2016,강원도,인제군,심 야,인제,3,10428165
484,2016,강원도,고성군,심 야,고성,3,7227626
485,2016,강원도,양양군,심 야,양양,3,6720252
486,2022,강원도,춘천시,심 야,춘천,3,18398594
487,2022,강원도,원주시,심 야,원주,3,24952251
488,2022,강원도,강릉시,심 야,강릉,3,15388398
489,2022,강원도,동해시,심 야,동해,3,4695110
490,2022,강원도,태백시,심 야,태백,3,3808988
491,2022,강원도,속초시,심 야,속초,3,4424648
492,2022,강원도,삼척시,심 야,삼척,3,4659491
493,2022,강원도,홍천군,심 야,홍천,3,18415363
494,2022,강원도,횡성군,심 야,횡성,3,14439483
495,2022,강원도,영월군,심 야,영월,3,7297549
496,2022,강원도,평창군,심 야,평창,3,16801018
497,2022,강원도,정선군,심 야,정선,3,8499661
498,2022,강원도,철원군,심 야,철원,3,12651728
499,2022,강원도,화천군,심 야,화천,3,5067741
500,2022,강원도,양구군,심 야,양,3,4691629
501,2022,강원도,인제군,심 야,인제,3,7329582
502,2022,강원도,고성군,심 야,고성,3,5616472
503,2022,강원도,양양군,심 야,양양,3,5037307
504,2018,강원도,춘천시,심 야,춘천,3,22835199
505,2018,강원도,원주시,심 야,원주,3,31350503
506,2018,강원도,강릉시,심 야,강릉,3,19276345
507,2018,강원도,동해시,심 야,동해,3,5711882
508,2018,강원도,태백시,심 야,태백,3,4419981
509,2018,강원도,속초시,심 야,속초,3,5580570
510,2018,강원도,삼척시,심 야,삼척,3,5653981
511,2018,강원도,홍천군,심 야,홍천,3,20603886
512,2018,강원도,횡성군,심 야,횡성,3,16330917
513,2018,강원도,영월군,심 야,영월,3,8524208
514,2018,강원도,평창군,심 야,평창,3,19579377
515,2018,강원도,정선군,심 야,정선,3,9835929
516,2018,강원도,철원군,심 야,철원,3,15617998
517,2018,강원도,화천군,심 야,화천,3,6492493
518,2018,강원도,양구군,심 야,양,3,7119510
519,2018,강원도,인제군,심 야,인제,3,9709103
520,2018,강원도,고성군,심 야,고성,3,6795926
521,2018,강원도,양양군,심 야,양양,3,6408754
522,2024,강원도,춘천시,심 야,춘천,3,15349410
523,2024,강원도,원주시,심 야,원주,3,20083211
524,2024,강원도,강릉시,심 야,강릉,3,13477809
525,2024,강원도,동해시,심 야,동해,3,4348108
