,Unnamed: 0,지점,지점명,일시,평균기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),일조율(%),최심적설(cm),평균지면온도(°C),years,month,HDD,CDD,시도,시군구,계약종별,전력량
877,1017,235,보령,2019-01,0.3,1024.8,1026.1,3.9,63.0,1.9,1.1,61.82,0.0,0.8,2019,1,17.7,0.0,충청남도,보령시,일반용,28370438
878,1018,235,보령,2019-02,1.5,1022.7,1024.0,4.4,62.0,17.8,1.3,55.03,0.0,3.0,2019,2,16.5,0.0,충청남도,보령시,일반용,27383626
879,1019,235,보령,2019-03,6.2,1016.1,1017.3,6.2,66.0,18.2,1.6,57.57,0.0,8.9,2019,3,11.8,0.0,충청남도,보령시,일반용,22959133
880,1020,235,보령,2019-04,11.0,1013.6,1014.8,8.9,67.0,71.9,1.4,45.86,0.0,14.5,2019,4,7.0,0.0,충청남도,보령시,일반용,22114055
881,1021,235,보령,2019-05,16.8,1010.6,1011.8,12.3,66.0,31.3,1.5,57.09,0.0,22.4,2019,5,1.1999999999999993,0.0,충청남도,보령시,일반용,19585153
882,1022,235,보령,2019-06,20.4,1005.5,1006.7,18.2,77.0,56.0,1.1,32.36,0.0,26.9,2019,6,0.0,0.0,충청남도,보령시,일반용,20600869
883,1023,235,보령,2019-07,24.6,1004.3,1005.4,24.5,80.0,149.0,2.0,23.7,0.0,28.3,2019,7,0.0,0.6000000000000014,충청남도,보령시,일반용,20922203
884,1024,235,보령,2019-08,26.4,1005.0,1006.1,26.5,78.0,131.3,1.2,28.34,0.0,30.8,2019,8,0.0,2.3999999999999986,충청남도,보령시,일반용,28533307
885,1025,235,보령,2019-09,22.1,1012.3,1013.4,20.6,78.0,118.7,1.6,26.28,0.0,23.9,2019,9,0.0,0.0,충청남도,보령시,일반용,24675177
886,1026,235,보령,2019-10,16.3,1016.8,1018.0,13.6,73.0,63.9,1.2,52.59,0.0,17.4,2019,10,1.6999999999999993,0.0,충청남도,보령시,일반용,20082574
887,1027,235,보령,2019-11,9.3,1020.7,1021.9,8.2,68.0,130.6,1.5,56.76,0.0,9.7,2019,11,8.7,0.0,충청남도,보령시,일반용,20660269
888,1028,235,보령,2019-12,3.7,1023.8,1025.1,5.5,67.0,31.3,1.6,50.25,0.0,4.0,2019,12,14.3,0.0,충청남도,보령시,일반용,23677291
889,1029,235,보령,2020-01,3.0,1021.5,1022.7,5.3,68.0,49.4,1.3,45.5,0.0,3.5,2020,1,15.0,0.0,충청남도,보령시,일반용,27142620
890,1030,235,보령,2020-02,3.4,1022.9,1024.2,5.8,71.0,75.3,1.3,57.79,0.0,4.9,2020,2,14.6,0.0,충청남도,보령시,일반용,26132906
891,1031,235,보령,2020-03,6.9,1016.5,1017.8,6.4,64.0,22.8,1.6,65.26,0.0,9.4,2020,3,11.1,0.0,충청남도,보령시,일반용,22635898
892,1032,235,보령,2020-04,9.5,1016.2,1017.4,7.6,65.0,16.5,1.6,69.22,0.0,14.0,2020,4,8.5,0.0,충청남도,보령시,일반용,21447713
893,1033,235,보령,2020-05,16.9,1008.5,1009.7,14.2,76.0,92.4,1.7,38.05,0.0,20.6,2020,5,1.1000000000000014,0.0,충청남도,보령시,일반용,19913604
894,1034,235,보령,2020-06,21.6,1004.6,1005.7,20.8,82.0,139.7,1.5,30.13,0.0,25.8,2020,6,0.0,0.0,충청남도,보령시,일반용,20276091
895,1035,235,보령,2020-07,22.9,1004.2,1005.4,23.7,85.0,345.9,1.4,18.9,0.0,25.3,2020,7,0.0,0.0,충청남도,보령시,일반용,21988887
896,1036,235,보령,2020-08,26.6,1006.6,1007.7,29.4,85.0,321.5,2.6,18.22,0.0,28.6,2020,8,0.0,2.6000000000000014,충청남도,보령시,일반용,25804094
897,1037,235,보령,2020-09,21.0,1010.0,1011.1,19.3,78.0,177.1,1.6,43.1,0.0,23.1,2020,9,0.0,0.0,충청남도,보령시,일반용,25181112
898,1038,235,보령,2020-10,14.4,1018.8,1020.0,11.0,67.0,16.2,1.0,49.94,0.0,16.1,2020,10,3.6,0.0,충청남도,보령시,일반용,19502332
899,1039,235,보령,2020-11,9.2,1023.1,1024.4,8.2,67.0,35.4,1.4,52.78,0.0,9.5,2020,11,8.8,0.0,충청남도,보령시,일반용,20768291
900,1040,235,보령,2020-12,1.6,1024.8,1026.1,4.6,65.0,9.7,1.6,55.56,0.0,2.2,2020,12,16.4,0.0,충청남도,보령시,일반용,23605196
901,1041,235,보령,2021-01,-0.2,1022.8,1024.1,4.4,67.0,32.0,1.7,53.49,0.0,1.6,2021,1,18.2,0.0,충청남도,보령시,일반용,28050486
902,1042,235,보령,2021-02,3.5,1019.9,1021.2,5.2,64.0,18.7,2.0,58.65,0.0,4.2,2021,2,14.5,0.0,충청남도,보령시,일반용,26517637
903,1043,235,보령,2021-03,7.8,1018.0,1019.2,7.6,73.0,76.1,1.5,56.5,0.0,10.1,2021,3,10.2,0.0,충청남도,보령시,일반용,22121868
904,1044,235,보령,2021-04,12.9,1016.5,1017.7,8.8,62.0,43.4,1.5,50.15,0.0,16.1,2021,4,5.1,0.0,충청남도,보령시,일반용,21413791
905,1045,235,보령,2021-05,16.2,1007.6,1008.8,13.2,73.0,110.0,1.7,42.35,0.0,18.5,2021,5,1.8000000000000007,0.0,충청남도,보령시,일반용,19452160
906,1046,235,보령,2021-06,21.7,1006.0,1007.1,19.7,77.0,55.0,1.6,47.02,0.0,25.2,2021,6,0.0,0.0,충청남도,보령시,일반용,20530590
907,1047,235,보령,2021-07,26.5,1006.0,1007.1,26.8,79.0,131.3,1.4,48.24,0.0,29.8,2021,7,0.0,2.5,충청남도,보령시,일반용,23302353
908,1048,235,보령,2021-08,25.5,1006.4,1007.5,25.1,78.0,253.7,1.4,36.63,0.0,28.3,2021,8,0.0,1.5,충청남도,보령시,일반용,28665844
909,1049,235,보령,2021-09,22.5,1011.1,1012.3,20.2,75.0,215.9,1.6,47.01,0.0,23.8,2021,9,0.0,0.0,충청남도,보령시,일반용,23941145
910,1050,235,보령,2021-10,16.1,1019.4,1020.6,14.1,73.0,39.6,1.4,58.69,0.0,18.9,2021,10,1.8999999999999984,0.0,충청남도,보령시,일반용,21140687
911,1051,235,보령,2021-11,9.8,1018.1,1019.3,8.7,72.0,117.8,1.3,55.43,0.0,10.6,2021,11,8.2,0.0,충청남도,보령시,일반용,21112813
912,1052,235,보령,2021-12,3.1,1023.5,1024.8,5.3,66.0,14.4,1.7,49.47,0.0,3.9,2021,12,14.9,0.0,충청남도,보령시,일반용,24477674
913,1053,235,보령,2022-01,-0.6,1023.5,1024.8,3.7,62.0,8.4,1.2,61.5,0.0,0.7,2022,1,18.6,0.0,충청남도,보령시,일반용,28466941
914,1054,235,보령,2022-02,0.1,1024.6,1025.9,3.7,60.0,5.3,1.4,68.18,0.0,2.8,2022,2,17.9,0.0,충청남도,보령시,일반용,28604544
915,1055,235,보령,2022-03,6.9,1016.1,1017.3,7.1,69.0,60.9,1.5,46.09,0.0,9.1,2022,3,11.1,0.0,충청남도,보령시,일반용,23958689
916,1056,235,보령,2022-04,12.6,1015.6,1016.8,9.7,66.0,34.8,1.7,59.83,0.0,16.5,2022,4,5.4,0.0,충청남도,보령시,일반용,22426338
917,1057,235,보령,2022-05,17.0,1011.3,1012.5,12.1,63.0,5.7,1.8,67.51,0.0,22.7,2022,5,1.0,0.0,충청남도,보령시,일반용,20049098
918,1058,235,보령,2022-06,22.4,1005.6,1006.7,21.2,78.0,225.0,2.6,36.52,0.0,25.6,2022,6,0.0,0.0,충청남도,보령시,일반용,21651143
919,1059,235,보령,2022-07,26.2,1003.9,1005.0,27.2,81.0,119.7,1.3,42.07,0.0,30.2,2022,7,0.0,2.1999999999999997,충청남도,보령시,일반용,26696137
920,1060,235,보령,2022-08,25.4,1005.4,1006.6,27.6,85.0,637.1,2.4,19.59,0.0,27.1,2022,8,0.0,1.3999999999999986,충청남도,보령시,일반용,31940795
921,1061,235,보령,2022-09,21.9,1011.0,1012.2,19.2,74.0,102.0,1.5,41.27,0.0,23.8,2022,9,0.0,0.0,충청남도,보령시,일반용,25690880
922,1062,235,보령,2022-10,14.5,1020.1,1021.3,12.1,72.0,112.0,1.1,54.0,0.0,16.4,2022,10,3.5,0.0,충청남도,보령시,일반용,21484972
923,1063,235,보령,2022-11,10.6,1019.7,1020.9,8.7,67.0,23.3,1.3,62.3,0.0,11.2,2022,11,7.4,0.0,충청남도,보령시,일반용,21589199
924,1064,235,보령,2022-12,-0.3,1023.4,1024.7,4.0,66.0,14.0,1.4,50.5,0.0,2.5,2022,12,18.3,0.0,충청남도,보령시,일반용,24606418
925,1065,235,보령,2023-01,0.2,1023.2,1024.5,4.4,66.0,19.2,1.4,61.34,0.0,1.5,2023,1,17.8,0.0,충청남도,보령시,일반용,30517161
926,1066,235,보령,2023-02,2.1,1024.3,1025.6,4.5,63.0,0.4,1.2,63.35,0.0,3.9,2023,2,15.9,0.0,충청남도,보령시,일반용,29160441
927,1067,235,보령,2023-03,8.3,1019.0,1020.2,6.1,56.0,7.2,1.7,65.47,0.0,10.6,2023,3,9.7,0.0,충청남도,보령시,일반용,23479146
928,1068,235,보령,2023-04,12.7,1013.3,1014.5,9.1,65.0,42.4,1.8,47.71,0.0,15.6,2023,4,5.300000000000001,0.0,충청남도,보령시,일반용,22143852
929,1069,235,보령,2023-05,17.9,1011.3,1012.5,14.5,71.0,190.8,1.4,48.31,0.0,20.4,2023,5,0.1000000000000014,0.0,충청남도,보령시,일반용,20595856
930,1070,235,보령,2023-06,21.8,1005.7,1006.8,20.7,80.0,95.1,1.5,50.34,0.0,26.8,2023,6,0.0,0.0,충청남도,보령시,일반용,22329786
931,1071,235,보령,2023-07,25.7,1005.7,1006.8,28.3,87.0,772.2,2.1,32.9,0.0,28.3,2023,7,0.0,1.6999999999999993,충청남도,보령시,일반용,25260395
932,1072,235,보령,2023-08,26.8,1003.7,1004.8,27.7,80.0,107.8,1.2,53.44,0.0,31.8,2023,8,0.0,2.8000000000000007,충청남도,보령시,일반용,30857990
933,1073,235,보령,2023-09,23.1,1011.0,1012.2,22.1,79.0,288.4,1.2,45.48,0.0,25.8,2023,9,0.0,0.0,충청남도,보령시,일반용,27856395
934,1074,235,보령,2023-10,15.9,1017.3,1018.5,12.8,72.0,25.5,1.1,65.36,0.0,18.0,2023,10,2.1,0.0,충청남도,보령시,일반용,22108901
935,1075,235,보령,2023-11,8.9,1020.2,1021.4,8.6,68.0,65.2,2.1,46.81,0.0,10.2,2023,11,9.1,0.0,충청남도,보령시,일반용,21925475
936,1076,235,보령,2023-12,3.6,1022.7,1024.0,6.5,74.0,112.5,1.8,34.29,0.0,5.8,2023,12,14.4,0.0,충청남도,보령시,일반용,24998924
937,1077,235,보령,2024-01,1.4,1023.6,1024.9,4.9,70.0,29.5,1.5,47.31,0.0,2.8,2024,1,16.6,0.0,충청남도,보령시,일반용,29088627
938,1078,235,보령,2024-02,4.6,1022.1,1023.4,6.5,76.0,92.6,1.7,34.13,0.0,5.5,2024,2,13.4,0.0,충청남도,보령시,일반용,28942167
939,1079,235,보령,2024-03,6.6,1017.0,1018.2,6.8,69.0,35.8,2.0,55.45,0.0,8.2,2024,3,11.4,0.0,충청남도,보령시,일반용,24540456
940,1080,235,보령,2024-04,14.3,1012.0,1013.2,11.4,71.0,48.8,1.5,49.11,0.0,16.0,2024,4,3.6999999999999993,0.0,충청남도,보령시,일반용,22890981
941,1081,235,보령,2024-05,16.9,1011.8,1013.0,14.3,75.0,130.9,1.9,59.26,0.0,20.3,2024,5,1.1000000000000014,0.0,충청남도,보령시,일반용,20650507
942,1082,235,보령,2024-06,22.2,1006.4,1007.6,20.0,76.0,89.0,1.6,57.37,0.0,27.3,2024,6,0.0,0.0,충청남도,보령시,일반용,22325870
943,1083,235,보령,2024-07,26.5,1005.0,1006.1,29.5,86.0,557.3,3.4,28.72,0.0,27.7,2024,7,0.0,2.5,충청남도,보령시,일반용,25511690
944,1084,235,보령,2024-08,28.6,1005.3,1006.4,31.4,81.0,149.7,1.8,59.97,0.0,31.9,2024,8,0.0,4.600000000000001,충청남도,보령시,일반용,33108204
945,1085,235,보령,2024-09,26.1,1010.8,1011.9,26.1,78.0,234.9,1.6,54.31,0.0,28.0,2024,9,0.0,2.1000000000000014,충청남도,보령시,일반용,31180540
946,1086,235,보령,2024-10,17.0,1017.9,1019.1,14.9,77.0,58.3,1.6,43.65,0.0,18.1,2024,10,1.0,0.0,충청남도,보령시,일반용,24150396
947,1087,235,보령,2024-11,10.5,1020.2,1021.4,9.0,69.0,49.0,1.8,55.8,0.0,10.8,2024,11,7.5,0.0,충청남도,보령시,일반용,22136876
948,1088,235,보령,2024-12,2.9,1022.1,1023.4,5.2,68.0,18.5,1.8,43.68,0.0,3.1,2024,12,15.1,0.0,충청남도,보령시,일반용,24938121
949,1089,236,부여,2015-01,-0.6,1023.6,1025.0,4.5,76.0,35.4,1.2,49.42,0.0,0.9,2015,1,18.6,0.0,충청남도,부여군,일반용,10886560
950,1090,236,부여,2015-02,1.2,1021.4,1022.8,4.8,71.0,35.6,1.4,51.46,0.0,2.5,2015,2,16.8,0.0,충청남도,부여군,일반용,10387916
951,1091,236,부여,2015-03,5.7,1020.4,1021.9,5.4,60.0,42.4,1.5,66.34,0.0,7.5,2015,3,12.3,0.0,충청남도,부여군,일반용,8951348
952,1092,236,부여,2015-04,12.3,1014.7,1016.1,9.8,71.0,99.5,1.5,42.31,0.0,14.1,2015,4,5.699999999999999,0.0,충청남도,부여군,일반용,8432842
953,1093,236,부여,2015-05,17.8,1008.9,1010.2,13.0,68.0,53.5,1.4,58.79,0.0,21.9,2015,5,0.1999999999999993,0.0,충청남도,부여군,일반용,7658948
954,1094,236,부여,2015-06,21.9,1005.7,1007.0,18.9,74.0,92.7,1.2,40.8,0.0,27.1,2015,6,0.0,0.0,충청남도,부여군,일반용,7764729
955,1095,236,부여,2015-07,24.5,1005.6,1006.9,25.6,84.0,119.9,1.5,30.68,0.0,27.4,2015,7,0.0,0.5,충청남도,부여군,일반용,8415946
956,1096,236,부여,2015-08,25.4,1007.3,1008.6,25.8,81.0,56.9,1.2,45.18,0.0,28.5,2015,8,0.0,1.3999999999999986,충청남도,부여군,일반용,10239102
957,1097,236,부여,2015-09,20.6,1012.7,1014.0,17.4,75.0,22.0,1.2,53.9,0.0,23.8,2015,9,0.0,0.0,충청남도,부여군,일반용,9043083
958,1098,236,부여,2015-10,14.0,1017.7,1019.0,12.4,80.0,104.0,1.0,59.15,0.0,16.4,2015,10,4.0,0.0,충청남도,부여군,일반용,7541799
959,1099,236,부여,2015-11,9.6,1021.7,1023.1,10.6,88.0,130.0,1.1,19.97,0.0,11.1,2015,11,8.4,0.0,충청남도,부여군,일반용,7900796
960,1100,236,부여,2015-12,2.8,1024.3,1025.7,6.0,80.0,56.9,1.0,42.5,0.0,4.1,2015,12,15.2,0.0,충청남도,부여군,일반용,9025601
961,1101,236,부여,2016-01,-1.5,1024.2,1025.7,4.2,75.0,6.6,1.2,44.47,0.0,1.4,2016,1,19.5,0.0,충청남도,부여군,일반용,10390525
962,1102,236,부여,2016-02,0.9,1023.5,1025.0,4.7,70.0,59.6,1.4,53.54,0.0,2.5,2016,2,17.1,0.0,충청남도,부여군,일반용,11017897
963,1103,236,부여,2016-03,6.2,1020.6,1022.0,6.2,66.0,19.0,1.3,59.14,0.0,8.3,2016,3,11.8,0.0,충청남도,부여군,일반용,9507926
964,1104,236,부여,2016-04,13.5,1012.5,1013.8,10.4,71.0,164.6,1.5,49.76,0.0,15.9,2016,4,4.5,0.0,충청남도,부여군,일반용,8598558
965,1105,236,부여,2016-05,18.6,1010.7,1012.0,14.1,70.0,121.6,1.5,58.19,0.0,21.8,2016,5,0.0,0.0,충청남도,부여군,일반용,7710797
966,1106,236,부여,2016-06,22.6,1006.6,1007.9,20.9,79.0,49.4,1.3,38.41,0.0,27.2,2016,6,0.0,0.0,충청남도,부여군,일반용,8216360
967,1107,236,부여,2016-07,26.0,1006.6,1007.9,27.4,83.0,341.1,1.3,35.51,0.0,30.2,2016,7,0.0,2.0,충청남도,부여군,일반용,9141356
968,1108,236,부여,2016-08,27.1,1004.6,1005.9,26.2,75.0,33.4,1.2,52.33,0.0,31.9,2016,8,0.0,3.1000000000000014,충청남도,부여군,일반용,11310718
969,1109,236,부여,2016-09,21.9,1011.9,1013.2,20.1,78.0,133.7,1.1,35.55,0.0,24.8,2016,9,0.0,0.0,충청남도,부여군,일반용,10241146
970,1110,236,부여,2016-10,15.4,1017.8,1019.2,13.7,78.0,120.1,1.1,35.72,0.0,17.2,2016,10,2.6,0.0,충청남도,부여군,일반용,7912197
971,1111,236,부여,2016-11,6.9,1022.1,1023.5,7.5,73.0,17.1,1.1,51.23,0.0,7.9,2016,11,11.1,0.0,충청남도,부여군,일반용,8385820
972,1112,236,부여,2016-12,2.1,1023.9,1025.3,5.4,74.0,63.1,1.2,48.08,0.0,2.7,2016,12,15.9,0.0,충청남도,부여군,일반용,9474693
973,1113,236,부여,2017-01,-1.1,1024.5,1026.0,4.1,71.0,16.0,1.2,50.31,0.0,0.6,2017,1,19.1,0.0,충청남도,부여군,일반용,10577193
974,1114,236,부여,2017-02,0.5,1022.6,1024.0,4.0,64.0,28.5,1.4,65.08,0.0,2.1,2017,2,17.5,0.0,충청남도,부여군,일반용,10988684
975,1115,236,부여,2017-03,5.5,1018.7,1020.1,4.9,59.0,8.8,1.3,63.75,0.0,7.3,2017,3,12.5,0.0,충청남도,부여군,일반용,9260640
976,1116,236,부여,2017-04,12.9,1012.3,1013.6,8.9,64.0,78.4,1.6,61.28,0.0,15.0,2017,4,5.1,0.0,충청남도,부여군,일반용,8784969
977,1117,236,부여,2017-05,18.1,1011.6,1012.9,12.7,65.0,35.8,1.5,61.3,0.0,21.9,2017,5,0.0,0.0,충청남도,부여군,일반용,7834357
978,1118,236,부여,2017-06,21.9,1007.5,1008.8,17.1,68.0,51.4,1.4,54.44,0.0,27.3,2017,6,0.0,0.0,충청남도,부여군,일반용,8053606
979,1119,236,부여,2017-07,26.5,1006.6,1007.9,29.6,87.0,326.7,1.3,22.37,0.0,28.5,2017,7,0.0,2.5,충청남도,부여군,일반용,9298646
980,1120,236,부여,2017-08,25.5,1006.2,1007.5,26.5,82.0,358.5,1.3,40.01,0.0,27.6,2017,8,0.0,1.5,충청남도,부여군,일반용,11205157
981,1121,236,부여,2017-09,20.4,1011.9,1013.2,18.1,78.0,97.1,1.2,54.05,0.0,22.4,2017,9,0.0,0.0,충청남도,부여군,일반용,9315145
982,1122,236,부여,2017-10,15.0,1019.4,1020.8,12.6,74.0,51.9,1.3,50.4,0.0,16.3,2017,10,3.0,0.0,충청남도,부여군,일반용,7887618
983,1123,236,부여,2017-11,5.6,1022.2,1023.6,6.6,71.0,22.8,1.2,56.25,0.0,6.6,2017,11,12.4,0.0,충청남도,부여군,일반용,8393221
984,1124,236,부여,2017-12,-0.7,1025.1,1026.5,4.1,70.0,36.1,1.2,52.05,0.0,-0.1,2017,12,18.7,0.0,충청남도,부여군,일반용,10254144
985,1125,236,부여,2018-01,-2.9,1023.5,1024.9,3.6,69.0,25.0,1.2,54.84,0.0,-1.1,2018,1,20.9,0.0,충청남도,부여군,일반용,11684180
986,1126,236,부여,2018-02,-0.9,1022.8,1024.2,3.2,56.0,43.1,1.5,60.76,0.0,0.0,2018,2,18.9,0.0,충청남도,부여군,일반용,12026814
987,1127,236,부여,2018-03,7.8,1019.1,1020.5,7.8,74.0,99.3,1.4,49.35,0.0,8.9,2018,3,10.2,0.0,충청남도,부여군,일반용,9536040
988,1128,236,부여,2018-04,12.6,1014.7,1016.0,9.7,69.0,156.5,1.7,55.0,0.0,14.7,2018,4,5.4,0.0,충청남도,부여군,일반용,8804118
989,1129,236,부여,2018-05,18.2,1010.4,1011.7,14.8,72.0,116.1,1.6,46.19,0.0,21.0,2018,5,0.0,0.0,충청남도,부여군,일반용,8028176
990,1130,236,부여,2018-06,22.5,1006.7,1008.0,19.1,73.0,107.1,1.3,47.28,0.0,27.8,2018,6,0.0,0.0,충청남도,부여군,일반용,8511009
991,1131,236,부여,2018-07,27.4,1007.4,1008.7,27.0,77.0,278.8,1.3,55.98,0.0,31.9,2018,7,0.0,3.3999999999999986,충청남도,부여군,일반용,9402238
992,1132,236,부여,2018-08,27.9,1005.9,1007.2,26.6,73.0,277.0,1.5,49.02,0.0,34.2,2018,8,0.0,3.899999999999999,충청남도,부여군,일반용,12381972
993,1133,236,부여,2018-09,20.4,1012.0,1013.3,17.9,76.0,98.3,1.4,49.13,0.0,22.9,2018,9,0.0,0.0,충청남도,부여군,일반용,10057321
994,1134,236,부여,2018-10,12.0,1017.9,1019.3,10.5,77.0,159.2,1.1,58.03,0.0,14.4,2018,10,6.0,0.0,충청남도,부여군,일반용,7834332
995,1135,236,부여,2018-11,6.9,1022.5,1024.0,7.5,76.0,66.0,0.8,52.87,0.0,7.5,2018,11,11.1,0.0,충청남도,부여군,일반용,8550552
996,1136,236,부여,2018-12,0.1,1026.5,1028.0,4.3,65.0,31.5,1.3,58.52,0.0,1.1,2018,12,17.9,0.0,충청남도,부여군,일반용,9840090
997,1137,236,부여,2019-01,-1.3,1025.5,1027.0,3.5,64.0,0.5,1.0,62.13,0.0,-0.5,2019,1,19.3,0.0,충청남도,부여군,일반용,11652092
998,1138,236,부여,2019-02,1.1,1023.4,1024.9,4.1,62.0,37.6,1.3,55.28,0.0,2.4,2019,2,16.9,0.0,충청남도,부여군,일반용,11311548
999,1139,236,부여,2019-03,6.2,1016.7,1018.1,5.9,65.0,35.0,1.6,52.64,0.0,8.1,2019,3,11.8,0.0,충청남도,부여군,일반용,9404501
1000,1140,236,부여,2019-04,11.5,1014.1,1015.6,8.7,65.0,73.7,1.4,45.77,0.0,13.8,2019,4,6.5,0.0,충청남도,부여군,일반용,9317467
1001,1141,236,부여,2019-05,17.9,1011.1,1012.5,12.2,63.0,44.3,1.5,65.64,0.0,22.7,2019,5,0.1000000000000014,0.0,충청남도,부여군,일반용,8249713
1002,1142,236,부여,2019-06,21.5,1006.0,1007.6,18.6,75.0,59.9,1.3,42.43,0.0,26.4,2019,6,0.0,0.0,충청남도,부여군,일반용,8376905
1003,1143,236,부여,2019-07,25.1,1005.0,1006.5,25.0,80.0,216.7,1.5,31.69,0.0,28.2,2019,7,0.0,1.1000000000000014,충청남도,부여군,일반용,9030092
1004,1144,236,부여,2019-08,26.3,1005.7,1007.2,26.7,80.0,102.1,1.2,47.35,0.0,29.9,2019,8,0.0,2.3000000000000007,충청남도,부여군,일반용,10472227
1005,1145,236,부여,2019-09,21.7,1013.1,1014.7,21.1,82.0,191.9,1.3,34.07,0.0,23.7,2019,9,0.0,0.0,충청남도,부여군,일반용,10538095
1006,1146,236,부여,2019-10,15.3,1017.6,1019.2,13.4,78.0,85.6,1.2,52.63,0.0,17.7,2019,10,2.6999999999999997,0.0,충청남도,부여군,일반용,8183951
1007,1147,236,부여,2019-11,7.7,1021.6,1023.3,7.9,75.0,113.5,1.1,52.22,0.0,9.3,2019,11,10.3,0.0,충청남도,부여군,일반용,9147271
1008,1148,236,부여,2019-12,2.0,1025.1,1026.8,5.3,75.0,31.2,0.9,50.31,0.0,2.7,2019,12,16.0,0.0,충청남도,부여군,일반용,9789923
1009,1149,236,부여,2020-01,2.1,1022.6,1024.3,5.2,73.0,79.6,1.0,44.6,0.0,2.9,2020,1,15.9,0.0,충청남도,부여군,일반용,11103423
1010,1150,236,부여,2020-02,2.7,1024.1,1025.8,5.7,75.0,92.4,1.1,54.96,0.0,4.6,2020,2,15.3,0.0,충청남도,부여군,일반용,10609411
1011,1151,236,부여,2020-03,7.2,1017.4,1019.1,6.3,64.0,19.3,1.3,62.91,0.0,9.4,2020,3,10.8,0.0,충청남도,부여군,일반용,9222398
1012,1152,236,부여,2020-04,9.9,1017.0,1018.6,7.0,61.0,17.7,1.5,70.52,0.0,14.4,2020,4,8.1,0.0,충청남도,부여군,일반용,8262603
1013,1153,236,부여,2020-05,17.8,1009.5,1011.1,14.9,76.0,108.5,1.3,44.43,0.0,21.5,2020,5,0.1999999999999993,0.0,충청남도,부여군,일반용,7781431
1014,1154,236,부여,2020-06,22.9,1005.5,1007.0,21.4,79.0,188.4,1.2,40.56,0.0,27.2,2020,6,0.0,0.0,충청남도,부여군,일반용,8173848
1015,1155,236,부여,2020-07,23.3,1005.7,1007.2,24.4,87.0,492.6,1.1,16.83,0.0,25.8,2020,7,0.0,0.0,충청남도,부여군,일반용,8799880
1016,1156,236,부여,2020-08,26.8,1007.9,1009.4,29.9,86.0,367.8,1.4,29.78,0.0,29.3,2020,8,0.0,2.8000000000000007,충청남도,부여군,일반용,9836425
1017,1157,236,부여,2020-09,20.5,1011.2,1012.7,19.4,81.0,208.9,1.2,43.51,0.0,23.2,2020,9,0.0,0.0,충청남도,부여군,일반용,9874464
1018,1158,236,부여,2020-10,13.1,1020.1,1021.7,10.9,74.0,4.4,1.0,57.92,0.0,16.1,2020,10,4.9,0.0,충청남도,부여군,일반용,7520992
1019,1159,236,부여,2020-11,7.7,1024.5,1026.2,7.9,74.0,41.8,1.0,52.31,0.0,9.1,2020,11,10.3,0.0,충청남도,부여군,일반용,8323451
1020,1160,236,부여,2020-12,-0.2,1026.2,1027.9,4.3,71.0,3.4,0.9,53.38,0.0,1.2,2020,12,18.2,0.0,충청남도,부여군,일반용,9756907
1021,1161,236,부여,2021-01,-1.9,1024.3,1026.0,4.2,72.0,32.1,1.1,55.42,0.0,1.0,2021,1,19.9,0.0,충청남도,부여군,일반용,11858931
1022,1162,236,부여,2021-02,2.9,1021.2,1022.9,4.9,65.0,18.1,1.3,61.15,0.0,4.1,2021,2,15.1,0.0,충청남도,부여군,일반용,11223559
1023,1163,236,부여,2021-03,8.5,1019.1,1020.8,7.5,71.0,95.7,1.1,52.79,0.0,10.2,2021,3,9.5,0.0,충청남도,부여군,일반용,9093621
1024,1164,236,부여,2021-04,13.5,1017.6,1019.2,8.9,61.0,42.3,1.4,53.08,0.0,16.0,2021,4,4.5,0.0,충청남도,부여군,일반용,8459333
1025,1165,236,부여,2021-05,16.6,1008.8,1010.4,13.8,75.0,136.9,1.3,40.81,0.0,19.5,2021,5,1.3999999999999986,0.0,충청남도,부여군,일반용,7638380
1026,1166,236,부여,2021-06,22.3,1007.1,1008.6,20.5,78.0,76.9,1.1,43.71,0.0,26.5,2021,6,0.0,0.0,충청남도,부여군,일반용,8147592
1027,1167,236,부여,2021-07,26.6,1007.3,1008.8,27.3,80.0,187.7,1.1,44.77,0.0,30.7,2021,7,0.0,2.6000000000000014,충청남도,부여군,일반용,9449823
1028,1168,236,부여,2021-08,25.2,1007.8,1009.3,25.8,82.0,227.6,1.2,34.18,0.0,29.1,2021,8,0.0,1.1999999999999993,충청남도,부여군,일반용,11281076
1029,1169,236,부여,2021-09,21.8,1012.6,1014.2,20.7,81.0,187.1,1.3,41.28,0.0,24.4,2021,9,0.0,0.0,충청남도,부여군,일반용,9323490
1030,1170,236,부여,2021-10,14.7,1020.2,1021.9,14.0,81.0,36.9,0.8,50.89,0.0,17.6,2021,10,3.3000000000000007,0.0,충청남도,부여군,일반용,8164740
1031,1171,236,부여,2021-11,7.7,1018.4,1020.0,8.6,83.0,73.4,0.9,50.27,0.0,9.1,2021,11,10.3,0.0,충청남도,부여군,일반용,8681597
1032,1172,236,부여,2021-12,1.2,1023.7,1025.4,5.2,76.0,8.7,1.1,55.03,0.0,2.1,2021,12,16.8,0.0,충청남도,부여군,일반용,10239446
