,Unnamed: 0,지점,지점명,일시,평균기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),일조율(%),최심적설(cm),평균지면온도(°C),years,month,HDD,CDD,시도,시군구,계약종별,전력량
550,690,221,제천,2021-09,19.6,984.1,1014.5,18.5,83.0,209.2,1.0,42.5,0.0,22.2,2021,9,0.0,0.0,충청북도,제천시,가로등,1354024
551,691,221,제천,2021-10,12.3,990.6,1022.3,12.4,83.0,26.6,0.9,50.39,0.0,15.3,2021,10,5.699999999999999,0.0,충청북도,제천시,가로등,1427180
552,692,221,제천,2021-11,5.1,987.4,1019.8,6.8,77.0,48.0,1.3,54.1,0.0,5.8,2021,11,12.9,0.0,충청북도,제천시,가로등,1463957
553,693,221,제천,2021-12,-1.6,991.5,1024.9,4.1,70.0,6.5,1.4,61.64,0.0,-1.4,2021,12,19.6,0.0,충청북도,제천시,가로등,1525995
554,694,221,제천,2022-01,-4.6,991.2,1024.9,2.9,66.0,3.0,1.1,69.46,0.0,-3.4,2022,1,22.6,0.0,충청북도,제천시,가로등,1543692
555,695,221,제천,2022-02,-3.3,991.7,1025.3,2.7,56.0,6.8,1.8,73.04,0.0,-1.5,2022,2,21.3,0.0,충청북도,제천시,가로등,1432294
556,696,221,제천,2022-03,5.3,985.0,1017.3,6.2,69.0,88.3,1.4,47.87,0.0,6.7,2022,3,12.7,0.0,충청북도,제천시,가로등,1392543
557,697,221,제천,2022-04,12.1,985.2,1016.6,7.9,59.0,40.5,1.6,63.3,0.0,16.4,2022,4,5.9,0.0,충청북도,제천시,가로등,1371139
558,698,221,제천,2022-05,16.4,981.0,1011.7,10.5,59.0,7.5,1.5,66.16,0.0,22.5,2022,5,1.6000000000000014,0.0,충청북도,제천시,가로등,1323895
559,699,221,제천,2022-06,21.3,977.0,1007.0,19.1,76.0,273.9,1.3,34.98,0.0,24.8,2022,6,0.0,0.0,충청북도,제천시,가로등,1269192
560,700,221,제천,2022-07,24.9,975.9,1005.5,26.4,86.0,310.9,1.1,36.1,0.0,28.5,2022,7,0.0,0.8999999999999986,충청북도,제천시,가로등,1287642
561,701,221,제천,2022-08,23.4,977.0,1006.8,25.7,90.0,485.3,1.0,24.5,0.0,25.7,2022,8,0.0,0.0,충청북도,제천시,가로등,1324479
562,702,221,제천,2022-09,18.9,983.0,1013.5,17.5,81.0,93.7,1.1,46.01,0.0,22.5,2022,9,0.0,0.0,충청북도,제천시,가로등,1371864
563,703,221,제천,2022-10,11.2,990.1,1021.8,11.0,83.0,87.1,0.9,53.14,0.0,13.2,2022,10,6.800000000000001,0.0,충청북도,제천시,가로등,1443380
564,704,221,제천,2022-11,6.2,989.4,1021.7,7.3,76.0,60.0,0.9,61.46,0.0,6.5,2022,11,11.8,0.0,충청북도,제천시,가로등,1485041
565,705,221,제천,2022-12,-6.2,991.2,1025.2,2.9,73.0,19.6,1.2,58.96,0.0,-1.0,2022,12,24.2,0.0,충청북도,제천시,가로등,1533822
566,706,221,제천,2023-01,-4.5,991.1,1024.9,3.4,73.0,32.6,1.2,64.21,0.0,-1.8,2023,1,22.5,0.0,충청북도,제천시,가로등,1553020
567,707,221,제천,2023-02,-0.2,992.4,1025.6,3.8,66.0,2.2,1.3,62.69,0.0,0.9,2023,2,18.2,0.0,충청북도,제천시,가로등,1427510
568,708,221,제천,2023-03,7.1,987.8,1020.0,5.5,57.0,14.0,1.4,66.58,0.0,9.3,2023,3,10.9,0.0,충청북도,제천시,가로등,1408216
569,709,221,제천,2023-04,11.2,983.3,1014.8,8.0,64.0,48.6,1.6,46.17,0.0,14.7,2023,4,6.800000000000001,0.0,충청북도,제천시,가로등,1355946
570,710,221,제천,2023-05,16.9,982.6,1013.3,12.4,67.0,167.1,1.3,55.59,0.0,23.1,2023,5,1.1000000000000014,0.0,충청북도,제천시,가로등,1325506
571,711,221,제천,2023-06,21.6,976.9,1006.9,19.2,76.0,231.3,1.2,49.77,0.0,28.0,2023,6,0.0,0.0,충청북도,제천시,가로등,1277835
572,712,221,제천,2023-07,24.5,978.1,1007.7,26.9,89.0,605.3,0.9,33.09,0.0,28.4,2023,7,0.0,0.5,충청북도,제천시,가로등,1273488
573,713,221,제천,2023-08,25.0,976.3,1005.8,26.6,85.0,240.9,1.1,42.72,0.0,29.8,2023,8,0.0,1.0,충청북도,제천시,가로등,1336186
574,714,221,제천,2023-09,20.9,983.2,1013.4,20.8,86.0,234.6,1.0,45.08,0.0,24.4,2023,9,0.0,0.0,충청북도,제천시,가로등,1383706
575,715,221,제천,2023-10,11.3,988.0,1019.6,10.9,84.0,33.8,0.9,55.93,0.0,13.8,2023,10,6.699999999999999,0.0,충청북도,제천시,가로등,1472207
576,716,221,제천,2023-11,4.7,989.4,1021.9,6.8,72.0,49.8,1.5,60.44,0.4,5.4,2023,11,13.3,0.0,충청북도,제천시,가로등,1516057
577,717,221,제천,2023-12,-1.3,992.0,1025.3,4.8,76.0,105.5,1.4,51.45,0.0,-0.2,2023,12,19.3,0.0,충청북도,제천시,가로등,1565022
578,718,221,제천,2024-01,-2.2,992.1,1025.6,4.1,75.0,24.8,1.4,55.97,0.0,-1.2,2024,1,20.2,0.0,충청북도,제천시,가로등,1579415
579,719,221,제천,2024-02,1.7,992.1,1025.0,5.5,79.0,78.9,1.5,33.76,0.0,2.5,2024,2,16.3,0.0,충청북도,제천시,가로등,1490564
580,720,221,제천,2024-03,4.9,986.0,1018.3,5.4,63.0,52.2,1.8,53.18,0.0,6.1,2024,3,13.1,0.0,충청북도,제천시,가로등,1454984
581,721,221,제천,2024-04,14.0,982.9,1014.0,9.8,65.0,54.7,1.6,50.48,0.0,16.3,2024,4,4.0,0.0,충청북도,제천시,가로등,1403343
582,722,221,제천,2024-05,16.4,982.3,1013.0,12.3,70.0,128.7,1.4,63.54,0.0,21.3,2024,5,1.6000000000000014,0.0,충청북도,제천시,가로등,1366442
583,723,221,제천,2024-06,21.8,977.6,1007.6,17.8,71.0,171.7,1.1,59.75,0.0,27.6,2024,6,0.0,0.0,충청북도,제천시,가로등,1315053
584,724,221,제천,2024-07,24.7,977.2,1006.8,27.1,88.0,467.8,1.2,23.42,0.0,28.2,2024,7,0.0,0.6999999999999993,충청북도,제천시,가로등,1284740
585,725,221,제천,2024-08,26.4,978.0,1007.5,28.1,84.0,99.1,0.9,54.64,0.0,31.2,2024,8,0.0,2.3999999999999986,충청북도,제천시,가로등,1367715
586,726,221,제천,2024-09,22.6,983.6,1013.6,22.8,84.0,195.6,1.1,45.88,0.0,25.5,2024,9,0.0,0.0,충청북도,제천시,가로등,1405781
587,727,221,제천,2024-10,13.5,989.3,1020.7,13.2,86.0,114.1,0.9,39.25,0.0,16.5,2024,10,4.5,0.0,충청북도,제천시,가로등,1500128
588,728,221,제천,2024-11,6.8,990.2,1022.4,8.1,80.0,42.1,1.0,56.22,0.0,9.2,2024,11,11.2,0.0,충청북도,제천시,가로등,1545215
589,729,221,제천,2024-12,-1.8,990.3,1023.7,3.6,66.0,3.1,1.4,69.06,0.0,-0.5,2024,12,19.8,0.0,충청북도,제천시,가로등,1620507
590,730,226,보은,2015-01,-1.8,1002.8,1025.1,3.9,71.0,25.1,1.5,45.64,0.0,-0.4,2015,1,19.8,0.0,충청북도,보은군,가로등,477585
591,731,226,보은,2015-02,0.4,1000.7,1022.7,4.0,63.0,31.8,1.8,47.29,0.0,2.0,2015,2,17.6,0.0,충청북도,보은군,가로등,455612
592,732,226,보은,2015-03,5.2,1000.1,1021.6,4.3,50.0,45.0,1.8,67.63,0.0,6.7,2015,3,12.8,0.0,충청북도,보은군,가로등,444982
593,733,226,보은,2015-04,11.6,995.5,1016.4,8.4,65.0,92.1,1.6,41.4,0.0,13.5,2015,4,6.4,0.0,충청북도,보은군,가로등,456501
594,734,226,보은,2015-05,17.5,989.7,1010.0,10.8,59.0,31.8,1.5,63.03,0.0,22.2,2015,5,0.5,0.0,충청북도,보은군,가로등,460848
595,735,226,보은,2015-06,21.7,987.1,1007.0,15.8,64.0,73.4,1.4,45.66,0.0,27.6,2015,6,0.0,0.0,충청북도,보은군,가로등,477342
596,736,226,보은,2015-07,23.8,987.4,1007.2,23.1,80.0,156.7,1.3,32.02,0.0,26.6,2015,7,0.0,0.0,충청북도,보은군,가로등,443027
597,737,226,보은,2015-08,24.2,989.0,1008.8,23.5,81.0,85.2,1.1,42.91,0.0,27.1,2015,8,0.0,0.1999999999999993,충청북도,보은군,가로등,442088
598,738,226,보은,2015-09,18.8,994.2,1014.5,15.6,75.0,38.8,1.1,53.59,0.0,22.1,2015,9,0.0,0.0,충청북도,보은군,가로등,453509
599,739,226,보은,2015-10,12.6,998.3,1019.2,10.6,75.0,84.5,1.2,62.37,0.0,15.0,2015,10,5.4,0.0,충청북도,보은군,가로등,478111
600,740,226,보은,2015-11,8.6,1002.3,1023.6,9.2,81.0,109.8,1.3,19.62,0.0,10.1,2015,11,9.4,0.0,충청북도,보은군,가로등,472403
601,741,226,보은,2015-12,1.4,1004.0,1025.9,5.1,73.0,42.8,1.2,40.28,0.0,3.5,2015,12,16.6,0.0,충청북도,보은군,가로등,463372
602,742,226,보은,2016-01,-3.1,1003.4,1025.7,3.3,65.0,9.7,1.5,49.37,0.0,0.4,2016,1,21.1,0.0,충청북도,보은군,가로등,483713
603,743,226,보은,2016-02,-0.2,1002.3,1024.4,3.8,61.0,39.8,1.8,51.95,0.0,1.8,2016,2,18.2,0.0,충청북도,보은군,가로등,457734
604,744,226,보은,2016-03,5.8,1000.4,1022.0,5.1,56.0,45.5,1.4,58.81,0.0,7.7,2016,3,12.2,0.0,충청북도,보은군,가로등,446936
605,745,226,보은,2016-04,13.3,993.2,1013.9,8.5,60.0,149.2,1.6,50.2,0.0,15.1,2016,4,4.699999999999999,0.0,충청북도,보은군,가로등,467097
606,746,226,보은,2016-05,18.1,991.7,1012.0,11.3,60.0,88.5,1.6,60.04,0.0,21.6,2016,5,0.0,0.0,충청북도,보은군,가로등,456002
607,747,226,보은,2016-06,22.3,988.0,1007.9,17.4,68.0,48.8,1.3,42.75,0.0,28.1,2016,6,0.0,0.0,충청북도,보은군,가로등,456826
608,748,226,보은,2016-07,24.8,988.5,1008.3,24.3,80.0,494.9,1.2,32.59,0.0,28.2,2016,7,0.0,0.8000000000000007,충청북도,보은군,가로등,427969
609,749,226,보은,2016-08,26.0,986.4,1006.0,22.3,69.0,53.0,1.3,56.93,0.0,31.8,2016,8,0.0,2.0,충청북도,보은군,가로등,486178
610,750,226,보은,2016-09,20.5,993.5,1013.7,18.9,80.0,149.4,1.1,31.88,0.0,23.4,2016,9,0.0,0.0,충청북도,보은군,가로등,471104
611,751,226,보은,2016-10,14.1,998.8,1019.6,13.0,80.0,135.7,1.2,33.93,0.0,16.4,2016,10,3.9,0.0,충청북도,보은군,가로등,474159
612,752,226,보은,2016-11,5.3,1002.2,1023.8,6.8,73.0,33.5,1.2,47.61,0.0,7.0,2016,11,12.7,0.0,충청북도,보은군,가로등,479471
613,753,226,보은,2016-12,0.7,1003.4,1025.5,4.7,71.0,43.6,1.4,42.01,0.0,2.3,2016,12,17.3,0.0,충청북도,보은군,가로등,535676
614,754,226,보은,2017-01,-2.5,1003.7,1026.0,3.5,65.0,16.4,1.4,53.16,0.0,0.1,2017,1,20.5,0.0,충청북도,보은군,가로등,534341
615,755,226,보은,2017-02,-0.4,1001.7,1023.8,3.5,60.0,47.0,1.7,64.01,0.0,2.1,2017,2,18.4,0.0,충청북도,보은군,가로등,518139
616,756,226,보은,2017-03,5.0,998.4,1020.0,4.2,52.0,16.9,1.5,60.38,0.0,7.1,2017,3,13.0,0.0,충청북도,보은군,가로등,507077
617,757,226,보은,2017-04,12.8,992.7,1013.4,7.4,54.0,61.0,1.7,61.09,0.0,15.2,2017,4,5.199999999999999,0.0,충청북도,보은군,가로등,539981
618,758,226,보은,2017-05,17.6,992.3,1012.6,10.6,58.0,28.0,1.5,61.27,0.0,22.6,2017,5,0.3999999999999986,0.0,충청북도,보은군,가로등,573872
619,759,226,보은,2017-06,21.7,988.7,1008.7,14.1,58.0,87.6,1.5,55.02,0.0,28.2,2017,6,0.0,0.0,충청북도,보은군,가로등,575099
620,760,226,보은,2017-07,25.5,988.4,1008.1,27.5,86.0,572.0,1.0,24.94,0.0,27.9,2017,7,0.0,1.5,충청북도,보은군,가로등,511064
621,761,226,보은,2017-08,24.5,988.2,1007.9,24.5,82.0,315.8,1.2,40.5,0.0,27.3,2017,8,0.0,0.5,충청북도,보은군,가로등,503918
622,762,226,보은,2017-09,18.9,993.2,1013.5,16.8,80.0,108.6,1.0,52.67,0.0,22.0,2017,9,0.0,0.0,충청북도,보은군,가로등,533844
623,763,226,보은,2017-10,13.4,1000.3,1021.2,12.4,80.0,28.5,0.9,44.53,0.0,16.1,2017,10,4.6,0.0,충청북도,보은군,가로등,528712
624,764,226,보은,2017-11,4.3,1001.9,1023.6,5.9,69.0,13.4,1.3,54.03,0.0,6.5,2017,11,13.7,0.0,충청북도,보은군,가로등,546127
625,765,226,보은,2017-12,-2.3,1004.2,1026.5,3.5,66.0,27.6,1.6,50.5,0.0,-0.4,2017,12,20.3,0.0,충청북도,보은군,가로등,542488
626,766,226,보은,2018-01,-4.3,1002.5,1024.9,3.2,66.0,25.0,1.6,50.52,0.0,-1.2,2018,1,22.3,0.0,충청북도,보은군,가로등,556226
627,767,226,보은,2018-02,-2.4,1001.9,1024.2,2.9,56.0,28.5,1.6,61.94,0.0,-0.2,2018,2,20.4,0.0,충청북도,보은군,가로등,545956
628,768,226,보은,2018-03,7.1,999.3,1020.7,6.9,70.0,93.5,1.4,50.39,0.0,8.1,2018,3,10.9,0.0,충청북도,보은군,가로등,515357
629,769,226,보은,2018-04,12.5,995.2,1016.0,8.5,63.0,139.2,1.7,54.94,0.0,13.7,2018,4,5.5,0.0,충청북도,보은군,가로등,545348
630,770,226,보은,2018-05,17.6,991.4,1011.8,14.2,71.0,103.9,1.4,45.73,0.0,20.9,2018,5,0.3999999999999986,0.0,충청북도,보은군,가로등,541100
631,771,226,보은,2018-06,21.9,988.2,1008.1,17.4,69.0,75.3,1.3,46.98,0.0,27.4,2018,6,0.0,0.0,충청북도,보은군,가로등,595000
632,772,226,보은,2018-07,26.3,989.3,1008.9,25.9,77.0,224.9,1.1,52.09,0.0,30.8,2018,7,0.0,2.3000000000000007,충청북도,보은군,가로등,550089
633,773,226,보은,2018-08,26.9,988.0,1007.6,25.5,74.0,386.0,1.3,46.77,0.0,32.7,2018,8,0.0,2.8999999999999986,충청북도,보은군,가로등,619122
634,774,226,보은,2018-09,19.2,993.5,1013.8,17.0,78.0,134.7,1.0,46.11,0.0,22.4,2018,9,0.0,0.0,충청북도,보은군,가로등,560623
635,775,226,보은,2018-10,10.7,998.4,1019.5,10.0,79.0,108.3,0.9,53.56,0.0,13.6,2018,10,7.300000000000001,0.0,충청북도,보은군,가로등,570512
636,776,226,보은,2018-11,5.7,1002.7,1024.3,6.9,75.0,52.2,0.7,49.45,0.0,7.2,2018,11,12.3,0.0,충청북도,보은군,가로등,575369
637,777,226,보은,2018-12,-1.5,1005.8,1028.0,4.1,67.0,38.0,1.2,54.11,0.0,0.6,2018,12,19.5,0.0,충청북도,보은군,가로등,552687
638,778,226,보은,2019-01,-2.2,1004.6,1026.9,3.1,61.0,0.9,1.2,58.05,0.0,-0.8,2019,1,20.2,0.0,충청북도,보은군,가로등,605582
639,779,226,보은,2019-02,0.5,1002.8,1024.8,4.0,63.0,39.8,1.3,56.83,0.0,2.4,2019,2,17.5,0.0,충청북도,보은군,가로등,620940
640,780,226,보은,2019-03,6.0,996.4,1017.8,5.4,61.0,29.0,1.5,50.96,0.0,6.9,2019,3,12.0,0.0,충청북도,보은군,가로등,609474
641,781,226,보은,2019-04,11.2,994.6,1015.5,7.9,61.0,100.8,1.2,45.31,0.0,12.7,2019,4,6.800000000000001,0.0,충청북도,보은군,가로등,670959
642,782,226,보은,2019-05,17.7,992.0,1012.3,11.1,59.0,42.8,1.6,65.0,0.0,21.2,2019,5,0.3000000000000007,0.0,충청북도,보은군,가로등,642002
643,783,226,보은,2019-06,21.0,987.3,1006.9,17.6,73.0,73.9,1.3,46.32,0.0,24.7,2019,6,0.0,0.0,충청북도,보은군,가로등,661491
644,784,226,보은,2019-07,24.5,986.8,1006.1,23.8,79.0,226.1,1.4,31.41,0.0,27.1,2019,7,0.0,0.5,충청북도,보은군,가로등,649215
645,785,226,보은,2019-08,25.5,987.5,1006.8,25.2,79.0,132.7,1.3,46.01,0.0,28.8,2019,8,0.0,1.5,충청북도,보은군,가로등,664431
646,786,226,보은,2019-09,20.9,994.8,1014.6,20.1,82.0,186.2,1.2,32.03,0.0,23.1,2019,9,0.0,0.0,충청북도,보은군,가로등,642352
647,787,226,보은,2019-10,13.9,998.5,1018.9,12.7,80.0,100.6,1.0,48.1,0.0,16.5,2019,10,4.1,0.0,충청북도,보은군,가로등,634595
648,788,226,보은,2019-11,6.6,1001.8,1022.8,7.4,75.0,86.2,1.2,51.14,0.0,8.0,2019,11,11.4,0.0,충청북도,보은군,가로등,668856
649,789,226,보은,2019-12,0.3,1004.6,1026.2,4.7,75.0,27.2,0.9,46.77,0.0,1.1,2019,12,17.7,0.0,충청북도,보은군,가로등,643693
650,790,226,보은,2020-01,1.0,1002.2,1023.7,5.1,76.0,71.8,0.9,39.77,0.0,1.7,2020,1,17.0,0.0,충청북도,보은군,가로등,640120
651,791,226,보은,2020-02,1.8,1003.6,1025.0,5.3,74.0,80.8,1.1,55.06,0.0,3.5,2020,2,16.2,0.0,충청북도,보은군,가로등,641867
652,792,226,보은,2020-03,6.4,997.0,1018.0,5.8,62.0,23.6,1.3,60.05,0.0,8.0,2020,3,11.6,0.0,충청북도,보은군,가로등,650913
653,793,226,보은,2020-04,9.5,996.7,1017.4,6.3,56.0,35.9,1.6,66.25,0.0,13.1,2020,4,8.5,0.0,충청북도,보은군,가로등,712999
654,794,226,보은,2020-05,17.3,990.4,1010.3,13.6,72.0,89.1,1.3,48.87,0.0,21.4,2020,5,0.6999999999999993,0.0,충청북도,보은군,가로등,682183
655,795,226,보은,2020-06,22.5,986.8,1006.2,19.9,75.0,171.2,1.1,43.13,0.0,27.8,2020,6,0.0,0.0,충청북도,보은군,가로등,691191
656,796,226,보은,2020-07,22.3,987.4,1006.9,22.8,86.0,500.8,1.0,19.53,0.0,25.0,2020,7,0.0,0.0,충청북도,보은군,가로등,642292
657,797,226,보은,2020-08,25.4,989.8,1009.0,28.2,88.0,587.8,1.0,28.81,0.0,28.2,2020,8,0.0,1.3999999999999986,충청북도,보은군,가로등,607063
658,798,226,보은,2020-09,18.7,992.4,1012.2,18.1,85.0,162.2,1.0,40.87,0.0,22.1,2020,9,0.0,0.0,충청북도,보은군,가로등,704341
659,799,226,보은,2020-10,11.3,1000.5,1021.1,10.2,77.0,3.0,0.8,56.72,0.0,15.1,2020,10,6.699999999999999,0.0,충청북도,보은군,가로등,722064
660,800,226,보은,2020-11,6.5,1004.4,1025.5,7.3,73.0,37.0,1.1,51.58,0.0,7.9,2020,11,11.5,0.0,충청북도,보은군,가로등,717668
661,801,226,보은,2020-12,-2.0,1005.3,1027.1,3.8,70.0,5.6,1.1,52.78,0.0,0.0,2020,12,20.0,0.0,충청북도,보은군,가로등,652088
662,802,226,보은,2021-01,-3.1,1003.5,1025.4,3.8,71.0,19.8,1.1,49.03,0.0,-0.4,2021,1,21.1,0.0,충청북도,보은군,가로등,667149
663,803,226,보은,2021-02,1.8,1000.5,1021.9,4.6,64.0,14.1,1.4,60.79,0.0,3.0,2021,2,16.2,0.0,충청북도,보은군,가로등,652368
664,804,226,보은,2021-03,7.7,999.2,1020.0,7.0,70.0,93.0,1.3,50.71,0.0,9.8,2021,3,10.3,0.0,충청북도,보은군,가로등,652493
665,805,226,보은,2021-04,12.7,998.1,1018.6,8.1,59.0,52.5,1.6,52.79,0.0,15.7,2021,4,5.300000000000001,0.0,충청북도,보은군,가로등,693968
666,806,226,보은,2021-05,15.7,989.6,1009.6,13.3,76.0,154.5,1.3,42.7,0.0,19.4,2021,5,2.3000000000000007,0.0,충청북도,보은군,가로등,665207
667,807,226,보은,2021-06,21.3,988.5,1008.0,19.3,78.0,76.8,1.1,44.41,0.0,25.3,2021,6,0.0,0.0,충청북도,보은군,가로등,676209
668,808,226,보은,2021-07,25.4,989.2,1008.5,25.9,82.0,163.9,1.1,49.53,0.0,28.9,2021,7,0.0,1.3999999999999986,충청북도,보은군,가로등,680576
669,809,226,보은,2021-08,23.8,989.5,1008.9,24.8,86.0,275.8,1.0,29.17,0.0,26.5,2021,8,0.0,0.0,충청북도,보은군,가로등,710078
670,810,226,보은,2021-09,20.2,994.3,1014.0,19.5,84.0,162.2,1.1,36.41,0.0,22.5,2021,9,0.0,0.0,충청북도,보은군,가로등,648842
671,811,226,보은,2021-10,13.1,1001.0,1021.4,13.1,83.0,33.8,0.8,49.97,0.0,16.1,2021,10,4.9,0.0,충청북도,보은군,가로등,673287
672,812,226,보은,2021-11,6.3,999.0,1020.0,7.6,79.0,44.9,1.0,46.39,0.0,7.2,2021,11,11.7,0.0,충청북도,보은군,가로등,678927
673,813,226,보은,2021-12,-0.1,1003.6,1025.3,4.7,73.0,6.4,1.1,51.86,0.0,1.1,2021,12,18.1,0.0,충청북도,보은군,가로등,661432
674,814,226,보은,2022-01,-2.8,1003.4,1025.2,3.2,64.0,4.3,0.9,68.16,0.0,-0.9,2022,1,20.8,0.0,충청북도,보은군,가로등,678864
675,815,226,보은,2022-02,-1.7,1004.1,1025.9,3.0,57.0,4.3,1.5,67.7,0.0,0.9,2022,2,19.7,0.0,충청북도,보은군,가로등,664073
676,816,226,보은,2022-03,6.6,996.6,1017.5,6.7,68.0,98.2,1.1,45.86,0.0,7.9,2022,3,11.4,0.0,충청북도,보은군,가로등,646582
677,817,226,보은,2022-04,12.9,996.5,1016.9,8.6,59.0,61.1,1.1,61.79,0.0,16.8,2022,4,5.1,0.0,충청북도,보은군,가로등,704983
678,818,226,보은,2022-05,17.2,992.3,1012.3,11.1,60.0,5.6,1.1,68.49,0.0,23.7,2022,5,0.8000000000000007,0.0,충청북도,보은군,가로등,710666
679,819,226,보은,2022-06,22.2,987.8,1007.2,19.8,75.0,98.3,1.4,39.48,0.0,26.2,2022,6,0.0,0.0,충청북도,보은군,가로등,679494
680,820,226,보은,2022-07,25.2,986.4,1005.6,26.3,84.0,160.5,1.1,34.81,0.0,28.5,2022,7,0.0,1.1999999999999993,충청북도,보은군,가로등,674936
681,821,226,보은,2022-08,24.3,987.9,1007.2,26.2,87.0,391.9,1.1,26.89,0.0,26.1,2022,8,0.0,0.3000000000000007,충청북도,보은군,가로등,651914
682,822,226,보은,2022-09,19.8,993.5,1013.3,18.2,80.0,71.7,1.3,47.02,0.0,22.6,2022,9,0.0,0.0,충청북도,보은군,가로등,615949
683,823,226,보은,2022-10,12.4,1001.3,1021.8,11.4,79.0,89.7,1.0,56.67,0.0,15.3,2022,10,5.6,0.0,충청북도,보은군,가로등,628549
684,824,226,보은,2022-11,7.4,1000.8,1021.8,7.7,74.0,39.9,0.9,58.97,0.0,8.7,2022,11,10.6,0.0,충청북도,보은군,가로등,631830
685,825,226,보은,2022-12,-3.9,1003.5,1025.4,3.4,73.0,18.0,1.1,52.44,0.0,0.0,2022,12,21.9,0.0,충청북도,보은군,가로등,595950
686,826,226,보은,2023-01,-2.5,1003.2,1025.1,3.9,72.0,27.3,1.2,61.63,0.0,-0.4,2023,1,20.5,0.0,충청북도,보은군,가로등,617141
687,827,226,보은,2023-02,1.1,1004.3,1025.8,4.2,66.0,5.3,1.1,58.47,0.0,2.4,2023,2,16.9,0.0,충청북도,보은군,가로등,606382
688,828,226,보은,2023-03,8.3,999.5,1020.3,5.8,55.0,25.0,1.3,65.04,0.0,9.7,2023,3,9.7,0.0,충청북도,보은군,가로등,609670
689,829,226,보은,2023-04,12.4,994.6,1015.0,8.9,64.0,51.9,1.6,49.58,0.0,14.9,2023,4,5.6,0.0,충청북도,보은군,가로등,639975
690,830,226,보은,2023-05,17.4,993.1,1013.1,13.5,70.0,146.4,1.2,49.11,0.0,21.7,2023,5,0.6000000000000014,0.0,충청북도,보은군,가로등,623537
691,831,226,보은,2023-06,22.1,987.5,1007.0,19.6,76.0,169.3,1.3,50.08,0.0,26.8,2023,6,0.0,0.0,충청북도,보은군,가로등,635304
692,832,226,보은,2023-07,24.8,988.4,1007.7,27.1,88.0,796.9,1.1,31.48,0.0,26.8,2023,7,0.0,0.8000000000000007,충청북도,보은군,가로등,564726
693,833,226,보은,2023-08,25.8,986.2,1005.4,27.4,84.0,242.9,1.2,46.46,0.0,29.0,2023,8,0.0,1.8000000000000007,충청북도,보은군,가로등,617981
694,834,226,보은,2023-09,21.4,993.4,1013.0,21.7,86.0,243.2,0.9,40.02,0.0,23.7,2023,9,0.0,0.0,충청북도,보은군,가로등,592340
695,835,226,보은,2023-10,12.9,998.7,1019.2,11.5,80.0,14.5,0.8,60.14,0.0,14.8,2023,10,5.1,0.0,충청북도,보은군,가로등,547322
696,836,226,보은,2023-11,6.2,1000.9,1021.9,7.5,73.0,39.6,1.4,56.99,0.0,7.7,2023,11,11.8,0.0,충청북도,보은군,가로등,551328
697,837,226,보은,2023-12,1.0,1003.4,1024.9,5.5,77.0,108.1,1.2,41.21,1.5,3.4,2023,12,17.0,0.0,충청북도,보은군,가로등,531323
698,838,226,보은,2024-01,-0.5,1003.8,1025.5,4.6,75.0,34.1,1.3,46.74,0.0,1.8,2024,1,18.5,0.0,충청북도,보은군,가로등,541124
699,839,226,보은,2024-02,3.3,1003.1,1024.4,6.2,78.0,79.6,1.2,30.72,0.0,4.4,2024,2,14.7,0.0,충청북도,보은군,가로등,523187
700,840,226,보은,2024-03,6.1,997.5,1018.5,6.0,65.0,50.7,1.5,50.96,0.0,7.6,2024,3,11.9,0.0,충청북도,보은군,가로등,511948
701,841,226,보은,2024-04,14.9,993.6,1013.7,10.6,66.0,45.8,1.3,50.67,0.0,16.6,2024,4,3.1,0.0,충청북도,보은군,가로등,523136
702,842,226,보은,2024-05,17.0,993.2,1013.3,13.0,71.0,128.4,1.4,63.22,0.0,21.4,2024,5,1.0,0.0,충청북도,보은군,가로등,514360
703,843,226,보은,2024-06,22.1,988.3,1007.8,18.4,72.0,70.1,1.1,57.43,0.0,28.6,2024,6,0.0,0.0,충청북도,보은군,가로등,545743
704,844,226,보은,2024-07,25.6,987.7,1006.9,27.6,85.0,513.8,1.3,28.26,0.0,27.5,2024,7,0.0,1.6000000000000014,충청북도,보은군,가로등,534484
705,845,226,보은,2024-08,27.0,988.1,1007.3,28.2,81.0,47.6,1.1,47.41,0.0,31.5,2024,8,0.0,3.0,충청북도,보은군,가로등,578561
706,846,226,보은,2024-09,23.8,993.6,1013.1,23.7,81.0,148.1,1.0,49.23,0.0,28.3,2024,9,0.0,0.0,충청북도,보은군,가로등,594177
707,847,226,보은,2024-10,14.5,1000.0,1020.3,14.0,86.0,99.4,0.9,38.99,0.0,16.7,2024,10,3.5,0.0,충청북도,보은군,가로등,603068
708,848,226,보은,2024-11,8.1,1001.4,1022.3,8.5,77.0,29.6,1.0,57.77,0.0,9.3,2024,11,9.9,0.0,충청북도,보은군,가로등,614091
709,849,226,보은,2024-12,0.1,1002.3,1023.9,4.4,70.0,5.6,1.2,56.63,0.0,1.7,2024,12,17.9,0.0,충청북도,보은군,가로등,592305
710,850,232,천안,2015-01,-0.8,1021.5,1024.3,4.2,71.0,12.7,2.1,45.21,3.0,-0.5,2015,1,18.8,0.0,충청남도,천안시,가로등,2734687
