,Unnamed: 0,지점,지점명,일시,평균기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),일조율(%),최심적설(cm),평균지면온도(°C),years,month,HDD,CDD,시도,시군구,계약종별,전력량
1033,1173,236,부여,2022-01,-1.5,1023.5,1025.2,3.6,67.0,3.5,1.0,65.88,0.0,-0.4,2022,1,19.5,0.0,충청남도,부여군,합 계,75665733
1034,1174,236,부여,2022-02,-0.5,1024.6,1026.3,3.6,62.0,2.5,1.4,67.24,0.0,2.2,2022,2,18.5,0.0,충청남도,부여군,합 계,75648923
1035,1175,236,부여,2022-03,7.1,1016.0,1017.7,7.2,71.0,76.1,1.3,46.28,0.0,9.6,2022,3,10.9,0.0,충청남도,부여군,합 계,64958191
1036,1176,236,부여,2022-04,13.3,1015.4,1017.0,9.7,65.0,62.6,1.2,63.26,0.0,17.7,2022,4,4.699999999999999,0.0,충청남도,부여군,합 계,56247739
1037,1177,236,부여,2022-05,17.7,1011.1,1012.7,12.0,62.0,4.0,1.4,70.63,0.0,24.9,2022,5,0.3000000000000007,0.0,충청남도,부여군,합 계,49421961
1038,1178,236,부여,2022-06,23.1,1005.6,1007.1,21.5,77.0,123.4,1.7,38.67,0.0,27.1,2022,6,0.0,0.0,충청남도,부여군,합 계,52548130
1039,1179,236,부여,2022-07,26.4,1003.9,1005.4,28.1,83.0,168.5,1.1,38.22,0.0,29.7,2022,7,0.0,2.3999999999999986,충청남도,부여군,합 계,54445542
1040,1180,236,부여,2022-08,25.4,1005.6,1007.1,27.9,86.0,615.6,1.4,30.16,0.0,27.9,2022,8,0.0,1.3999999999999986,충청남도,부여군,합 계,60513568
1041,1181,236,부여,2022-09,21.5,1011.2,1012.7,19.6,78.0,87.0,1.2,49.15,0.0,24.7,2022,9,0.0,0.0,충청남도,부여군,합 계,52294931
1042,1182,236,부여,2022-11,9.0,1019.9,1021.6,8.6,75.0,36.4,0.9,58.97,0.0,10.4,2022,11,9.0,0.0,충청남도,부여군,합 계,55837078
1043,1183,236,부여,2022-12,-1.9,1023.7,1025.4,4.0,73.0,17.8,1.0,52.93,0.0,0.4,2022,12,19.9,0.0,충청남도,부여군,합 계,60873214
1044,1184,236,부여,2023-01,-1.1,1023.4,1025.1,4.3,72.0,35.7,1.1,62.07,0.0,0.7,2023,1,19.1,0.0,충청남도,부여군,합 계,76863807
1045,1185,236,부여,2023-02,1.8,1024.3,1026.0,4.5,66.0,4.3,1.1,60.09,0.0,3.8,2023,2,16.2,0.0,충청남도,부여군,합 계,73806992
1046,1186,236,부여,2023-03,8.7,1018.9,1020.5,6.2,58.0,13.2,1.2,67.37,0.0,11.7,2023,3,9.3,0.0,충청남도,부여군,합 계,59365221
1047,1187,236,부여,2023-04,13.2,1013.4,1015.0,9.4,65.0,60.6,1.5,48.63,0.0,16.5,2023,4,4.800000000000001,0.0,충청남도,부여군,합 계,52777266
1048,1188,236,부여,2023-05,18.4,1011.4,1013.0,14.9,72.0,248.1,1.2,48.87,0.0,23.0,2023,5,0.0,0.0,충청남도,부여군,합 계,48258786
1049,1189,236,부여,2023-06,23.0,1005.5,1007.1,20.8,76.0,122.2,1.3,49.77,0.0,29.4,2023,6,0.0,0.0,충청남도,부여군,합 계,51558568
1050,1190,236,부여,2023-07,25.8,1006.0,1007.5,28.7,88.0,880.3,1.2,31.04,0.0,28.6,2023,7,0.0,1.8000000000000007,충청남도,부여군,합 계,52533440
1051,1191,236,부여,2023-08,26.9,1003.8,1005.3,28.7,83.0,300.6,1.0,47.71,0.0,31.3,2023,8,0.0,2.8999999999999986,충청남도,부여군,합 계,58962990
1052,1192,236,부여,2023-09,22.8,1011.2,1012.8,22.9,84.0,303.0,0.9,40.85,0.0,26.1,2023,9,0.0,0.0,충청남도,부여군,합 계,56620578
1053,1193,236,부여,2023-10,14.5,1017.5,1019.1,12.7,80.0,16.7,0.8,57.94,0.0,17.7,2023,10,3.5,0.0,충청남도,부여군,합 계,44828823
1054,1194,236,부여,2023-11,7.5,1020.4,1022.1,8.5,75.0,58.1,1.3,54.31,0.0,9.5,2023,11,10.5,0.0,충청남도,부여군,합 계,53934210
1055,1195,236,부여,2023-12,2.3,1023.2,1024.9,6.4,81.0,122.2,1.1,38.39,0.0,4.2,2023,12,15.7,0.0,충청남도,부여군,합 계,59085202
1056,1196,236,부여,2024-01,0.4,1023.9,1025.6,4.8,75.0,43.9,1.1,49.79,0.0,2.1,2024,1,17.6,0.0,충청남도,부여군,합 계,71711232
1057,1197,236,부여,2024-02,3.9,1022.5,1024.2,6.6,80.0,135.8,1.1,32.57,0.0,5.7,2024,2,14.1,0.0,충청남도,부여군,합 계,69657934
1058,1198,236,부여,2024-03,6.7,1017.1,1018.8,6.6,68.0,49.8,1.5,53.36,0.0,9.6,2024,3,11.3,0.0,충청남도,부여군,합 계,60356747
1059,1199,236,부여,2024-04,15.1,1012.1,1013.7,11.8,72.0,58.7,1.1,50.7,0.0,18.0,2024,4,2.9000000000000004,0.0,충청남도,부여군,합 계,53456007
1060,1200,236,부여,2024-05,17.6,1011.9,1013.5,14.3,74.0,134.0,1.3,61.33,0.0,22.5,2024,5,0.3999999999999986,0.0,충청남도,부여군,합 계,45475998
1061,1201,236,부여,2024-06,23.0,1006.5,1008.0,19.6,72.0,91.2,1.2,58.5,0.0,28.9,2024,6,0.0,0.0,충청남도,부여군,합 계,48293526
1062,1202,236,부여,2024-07,26.5,1005.5,1006.9,29.5,86.0,568.9,1.1,25.6,0.0,28.7,2024,7,0.0,2.5,충청남도,부여군,합 계,50180872
1063,1203,236,부여,2024-08,28.3,1005.7,1007.2,30.7,81.0,40.8,0.6,54.09,0.0,32.3,2024,8,0.0,4.300000000000001,충청남도,부여군,합 계,60466147
1064,1204,236,부여,2024-09,25.5,1011.3,1012.8,25.9,80.0,162.6,0.6,52.89,0.0,29.3,2024,9,0.0,1.5,충청남도,부여군,합 계,62742167
1065,1205,236,부여,2024-10,15.8,1018.4,1020.0,14.9,84.0,84.5,0.6,40.1,0.0,18.8,2024,10,2.1999999999999997,0.0,충청남도,부여군,합 계,51369784
1066,1206,236,부여,2024-11,9.2,1020.7,1022.3,9.0,76.0,46.0,0.7,57.01,0.0,11.8,2024,11,8.8,0.0,충청남도,부여군,합 계,54470080
1067,1207,236,부여,2024-12,1.1,1022.6,1024.3,5.0,76.0,16.1,0.6,51.23,0.0,3.2,2024,12,16.9,0.0,충청남도,부여군,합 계,58820256
1068,1208,238,금산,2015-01,-1.0,1003.3,1024.9,4.4,76.0,37.6,1.0,49.45,0.0,0.6,2015,1,19.0,0.0,충청남도,금산군,합 계,94713477
1069,1209,238,금산,2015-02,1.0,1001.2,1022.6,4.5,68.0,23.4,1.5,48.83,0.0,2.7,2015,2,17.0,0.0,충청남도,금산군,합 계,85746927
1070,1210,238,금산,2015-03,5.8,1000.6,1021.5,5.0,57.0,46.6,1.5,65.1,0.0,7.4,2015,3,12.2,0.0,충청남도,금산군,합 계,82162657
1071,1211,238,금산,2015-04,12.4,995.6,1015.9,9.8,72.0,93.5,1.4,40.34,0.0,14.0,2015,4,5.6,0.0,충청남도,금산군,합 계,80951207
1072,1212,238,금산,2015-05,18.3,990.1,1009.8,12.5,64.0,29.5,1.5,60.56,0.0,22.4,2015,5,0.0,0.0,충청남도,금산군,합 계,73077095
1073,1213,238,금산,2015-06,21.8,987.4,1006.8,18.6,74.0,143.7,1.3,38.92,0.0,26.9,2015,6,0.0,0.0,충청남도,금산군,합 계,74653211
1074,1214,238,금산,2015-07,24.4,987.6,1006.9,26.2,86.0,162.3,1.4,33.22,0.0,26.8,2015,7,0.0,0.3999999999999986,충청남도,금산군,합 계,75261595
1075,1215,238,금산,2015-08,24.5,989.3,1008.5,23.6,78.0,83.6,1.1,40.48,0.0,27.6,2015,8,0.0,0.5,충청남도,금산군,합 계,72765923
1076,1216,238,금산,2015-09,19.4,994.4,1014.1,15.4,71.0,18.6,1.1,49.79,0.0,22.9,2015,9,0.0,0.0,충청남도,금산군,합 계,73197613
1077,1217,238,금산,2015-10,13.3,998.8,1019.0,10.9,73.0,93.5,1.0,60.01,0.0,15.4,2015,10,4.699999999999999,0.0,충청남도,금산군,합 계,75083759
1078,1218,238,금산,2015-11,9.0,1002.5,1023.2,9.5,82.0,109.6,1.0,16.32,0.0,10.2,2015,11,9.0,0.0,충청남도,금산군,합 계,83779035
1079,1219,238,금산,2015-12,1.9,1004.3,1025.7,5.5,76.0,35.7,1.0,40.26,0.0,3.4,2015,12,16.1,0.0,충청남도,금산군,합 계,87571068
1080,1220,238,금산,2016-01,-2.3,1003.8,1025.5,3.8,70.0,11.1,1.2,46.49,0.0,0.1,2016,1,20.3,0.0,충청남도,금산군,합 계,91676973
1081,1221,238,금산,2016-02,0.3,1003.3,1024.8,4.1,63.0,46.0,1.5,52.95,0.0,2.1,2016,2,17.7,0.0,충청남도,금산군,합 계,87875851
1082,1222,238,금산,2016-03,5.9,1000.8,1021.8,5.4,59.0,54.5,1.3,60.69,0.0,8.1,2016,3,12.1,0.0,충청남도,금산군,합 계,88614018
1083,1223,238,금산,2016-04,13.5,993.5,1013.6,9.1,63.0,171.7,1.5,49.21,0.0,16.0,2016,4,4.5,0.0,충청남도,금산군,합 계,81628307
1084,1224,238,금산,2016-05,18.1,992.1,1011.8,11.9,62.0,70.5,1.5,60.98,0.0,21.5,2016,5,0.0,0.0,충청남도,금산군,합 계,73724348
1085,1225,238,금산,2016-06,22.3,988.3,1007.7,18.4,71.0,87.4,1.2,40.57,0.0,26.2,2016,6,0.0,0.0,충청남도,금산군,합 계,75264840
1086,1226,238,금산,2016-07,25.8,988.7,1007.8,25.0,78.0,377.9,1.3,37.45,0.0,29.4,2016,7,0.0,1.8000000000000007,충청남도,금산군,합 계,72086683
1087,1227,238,금산,2016-08,26.2,986.7,1005.8,24.5,75.0,105.6,1.2,51.65,0.0,31.2,2016,8,0.0,2.1999999999999997,충청남도,금산군,합 계,81767796
1088,1228,238,금산,2016-09,21.0,993.7,1013.3,20.2,83.0,160.9,1.0,29.91,0.0,23.1,2016,9,0.0,0.0,충청남도,금산군,합 계,73741040
1089,1229,238,금산,2016-10,14.6,999.0,1019.2,14.0,83.0,157.2,1.0,30.4,0.0,16.2,2016,10,3.4000000000000004,0.0,충청남도,금산군,합 계,74640892
1090,1230,238,금산,2016-11,5.7,1002.5,1023.5,7.3,77.0,33.2,1.0,50.0,0.0,7.2,2016,11,12.3,0.0,충청남도,금산군,합 계,85435723
1091,1231,238,금산,2016-12,1.0,1003.9,1025.3,5.2,77.0,49.6,1.1,46.72,0.0,2.6,2016,12,17.0,0.0,충청남도,금산군,합 계,90885861
1092,1232,238,금산,2017-01,-2.0,1004.2,1025.9,3.8,70.0,13.6,1.2,56.86,0.0,0.2,2017,1,20.0,0.0,충청남도,금산군,합 계,90742242
1093,1233,238,금산,2017-02,0.1,1002.3,1023.7,3.8,64.0,54.6,1.5,65.43,0.0,1.4,2017,2,17.9,0.0,충청남도,금산군,합 계,90936078
1094,1234,238,금산,2017-03,4.9,998.9,1019.9,4.8,59.0,29.8,1.3,59.11,0.0,7.5,2017,3,13.1,0.0,충청남도,금산군,합 계,87278747
1095,1235,238,금산,2017-04,13.0,993.1,1013.3,8.1,58.0,76.1,1.6,60.02,0.0,15.6,2017,4,5.0,0.0,충청남도,금산군,합 계,82573307
1096,1236,238,금산,2017-05,17.5,992.8,1012.6,11.6,62.0,31.8,1.4,62.18,0.0,21.7,2017,5,0.5,0.0,충청남도,금산군,합 계,73808457
1097,1237,238,금산,2017-06,21.7,989.0,1008.5,15.3,63.0,48.3,1.4,53.72,0.0,27.6,2017,6,0.0,0.0,충청남도,금산군,합 계,75127807
1098,1238,238,금산,2017-07,26.1,988.7,1007.8,26.7,80.0,305.5,1.2,24.56,0.0,28.1,2017,7,0.0,2.1000000000000014,충청남도,금산군,합 계,76252871
1099,1239,238,금산,2017-08,24.6,988.4,1007.6,23.9,78.0,222.3,1.2,37.58,0.0,27.0,2017,8,0.0,0.6000000000000014,충청남도,금산군,합 계,75078288
1100,1240,238,금산,2017-09,19.1,993.5,1013.2,16.5,77.0,105.6,1.1,46.6,0.0,21.5,2017,9,0.0,0.0,충청남도,금산군,합 계,75997668
1101,1241,238,금산,2017-10,13.6,1000.5,1020.8,12.1,78.0,35.1,1.0,40.01,0.0,15.6,2017,10,4.4,0.0,충청남도,금산군,합 계,62130411
1102,1242,238,금산,2017-11,4.8,1002.4,1023.5,5.9,68.0,15.6,1.2,55.19,0.0,5.9,2017,11,13.2,0.0,충청남도,금산군,합 계,77248526
1103,1243,238,금산,2017-12,-1.8,1004.7,1026.4,3.6,66.0,29.3,1.2,53.34,0.0,-1.0,2017,12,19.8,0.0,충청남도,금산군,합 계,92728179
1104,1244,238,금산,2018-01,-3.9,1002.9,1024.8,3.2,66.0,25.7,1.2,56.17,0.0,-1.7,2018,1,21.9,0.0,충청남도,금산군,합 계,97303878
1105,1245,238,금산,2018-02,-1.8,1002.4,1024.0,2.8,53.0,28.1,1.4,60.5,0.0,-0.7,2018,2,19.8,0.0,충청남도,금산군,합 계,92073408
1106,1246,238,금산,2018-03,7.2,999.5,1020.3,6.8,68.0,91.5,1.4,52.4,0.0,8.9,2018,3,10.8,0.0,충청남도,금산군,합 계,86964489
1107,1247,238,금산,2018-04,12.5,995.5,1015.8,8.5,63.0,142.4,1.6,55.17,0.0,14.9,2018,4,5.5,0.0,충청남도,금산군,합 계,82152188
1108,1248,238,금산,2018-05,17.9,991.7,1011.5,13.6,67.0,110.4,1.6,48.05,0.0,22.2,2018,5,0.1000000000000014,0.0,충청남도,금산군,합 계,76078421
1109,1249,238,금산,2018-06,22.2,988.5,1007.8,16.9,66.0,104.3,1.4,48.41,0.0,28.1,2018,6,0.0,0.0,충청남도,금산군,합 계,76810339
1110,1250,238,금산,2018-07,26.8,989.4,1008.5,24.9,73.0,163.5,1.3,51.0,0.0,32.4,2018,7,0.0,2.8000000000000007,충청남도,금산군,합 계,78668533
1111,1251,238,금산,2018-08,27.2,988.1,1007.2,24.6,71.0,410.4,1.5,46.12,0.0,33.0,2018,8,0.0,3.1999999999999997,충청남도,금산군,합 계,83156211
1112,1252,238,금산,2018-09,19.5,993.6,1013.3,16.7,75.0,135.2,1.1,41.67,0.0,22.0,2018,9,0.0,0.0,충청남도,금산군,합 계,76298561
1113,1253,238,금산,2018-10,11.0,998.8,1019.3,9.8,77.0,112.6,1.1,49.27,0.0,13.7,2018,10,7.0,0.0,충청남도,금산군,합 계,76519062
1114,1254,238,금산,2018-11,5.8,1003.1,1024.1,6.8,74.0,45.5,0.8,48.96,0.0,6.9,2018,11,12.2,0.0,충청남도,금산군,합 계,86556595
1115,1255,238,금산,2018-12,-0.9,1006.2,1027.9,4.1,66.0,27.6,1.0,57.72,0.0,0.3,2018,12,18.9,0.0,충청남도,금산군,합 계,91460882
1116,1256,238,금산,2019-01,-1.9,1005.1,1026.8,3.3,62.0,6.4,1.0,60.14,0.0,-0.9,2019,1,19.9,0.0,충청남도,금산군,합 계,97372300
1117,1257,238,금산,2019-02,0.8,1003.2,1024.6,3.9,61.0,41.5,1.1,56.56,0.0,2.5,2019,2,17.2,0.0,충청남도,금산군,합 계,87916419
1118,1258,238,금산,2019-03,6.3,996.9,1017.8,5.4,59.0,33.0,1.5,53.91,0.0,7.8,2019,3,11.7,0.0,충청남도,금산군,합 계,86777605
1119,1259,238,금산,2019-04,11.4,994.9,1015.3,8.1,61.0,93.0,1.4,44.2,0.0,13.9,2019,4,6.6,0.0,충청남도,금산군,합 계,84059909
1120,1260,238,금산,2019-05,17.7,992.4,1012.2,10.7,57.0,44.2,1.4,62.51,0.0,21.7,2019,5,0.3000000000000007,0.0,충청남도,금산군,합 계,77183508
1121,1261,238,금산,2019-06,21.1,987.6,1007.3,17.2,71.0,101.0,1.0,45.32,0.0,27.0,2019,6,0.0,0.0,충청남도,금산군,합 계,76934148
1122,1262,238,금산,2019-07,24.4,987.0,1006.5,22.8,76.0,141.1,1.2,30.86,0.0,27.4,2019,7,0.0,0.3999999999999986,충청남도,금산군,합 계,79216917
1123,1263,238,금산,2019-08,25.6,987.8,1007.2,24.0,75.0,105.8,1.2,41.87,0.0,28.6,2019,8,0.0,1.6000000000000014,충청남도,금산군,합 계,77983378
1124,1264,238,금산,2019-09,20.8,994.9,1014.8,19.4,79.0,236.4,1.1,29.52,0.0,23.1,2019,9,0.0,0.0,충청남도,금산군,합 계,74677922
1125,1265,238,금산,2019-10,14.0,998.8,1019.3,12.3,77.0,99.3,1.0,45.5,0.0,16.2,2019,10,4.0,0.0,충청남도,금산군,합 계,74296618
1126,1266,238,금산,2019-11,6.8,1002.1,1023.3,7.2,73.0,47.9,1.1,52.85,0.0,7.9,2019,11,11.2,0.0,충청남도,금산군,합 계,82663432
1127,1267,238,금산,2019-12,1.4,1004.9,1026.6,5.0,73.0,33.0,1.0,53.42,0.0,2.2,2019,12,16.6,0.0,충청남도,금산군,합 계,87350614
1128,1268,238,금산,2020-01,1.5,1002.5,1024.1,5.3,77.0,80.8,0.9,37.23,0.0,2.2,2020,1,16.5,0.0,충청남도,금산군,합 계,90108846
1129,1269,238,금산,2020-02,2.5,1003.9,1025.4,5.4,72.0,83.9,1.1,53.84,0.0,3.9,2020,2,15.5,0.0,충청남도,금산군,합 계,89497067
1130,1270,238,금산,2020-03,7.3,997.4,1018.4,6.1,62.0,20.5,1.5,63.08,0.0,9.3,2020,3,10.7,0.0,충청남도,금산군,합 계,84372576
1131,1271,238,금산,2020-04,10.0,997.2,1018.0,6.4,54.0,35.6,1.7,66.68,0.0,13.6,2020,4,8.0,0.0,충청남도,금산군,합 계,74117679
1132,1272,238,금산,2020-05,17.8,990.6,1010.6,14.1,72.0,80.5,1.3,47.44,0.0,21.3,2020,5,0.1999999999999993,0.0,충청남도,금산군,합 계,69183688
1133,1273,238,금산,2020-06,22.9,986.9,1006.5,20.9,77.0,234.0,1.2,42.26,0.0,27.3,2020,6,0.0,0.0,충청남도,금산군,합 계,76163684
1134,1274,238,금산,2020-07,22.7,987.4,1007.0,23.8,87.0,628.0,1.0,16.28,0.0,25.3,2020,7,0.0,0.0,충청남도,금산군,합 계,75792726
1135,1275,238,금산,2020-08,26.6,989.9,1009.2,28.4,83.0,373.4,1.3,34.39,0.0,28.1,2020,8,0.0,2.6000000000000014,충청남도,금산군,합 계,76737260
1136,1276,238,금산,2020-09,19.7,992.5,1012.4,18.6,82.0,167.2,1.1,37.96,0.0,22.1,2020,9,0.0,0.0,충청남도,금산군,합 계,80938112
1137,1277,238,금산,2020-10,12.4,1000.7,1021.4,10.6,75.0,4.1,1.0,56.21,0.0,15.9,2020,10,5.6,0.0,충청남도,금산군,합 계,70124065
1138,1278,238,금산,2020-11,7.1,1004.7,1025.9,7.5,72.0,41.9,1.0,55.71,0.0,8.5,2020,11,10.9,0.0,충청남도,금산군,합 계,84205899
1139,1279,238,금산,2020-12,-1.0,1005.7,1027.6,4.1,71.0,8.3,1.0,55.13,0.0,0.7,2020,12,19.0,0.0,충청남도,금산군,합 계,88207859
1140,1280,238,금산,2021-01,-2.0,1003.7,1025.7,4.1,71.0,23.5,1.1,56.51,0.0,0.5,2021,1,20.0,0.0,충청남도,금산군,합 계,97810059
1141,1281,238,금산,2021-02,2.9,1000.8,1022.3,4.7,61.0,19.3,1.6,64.09,0.0,3.5,2021,2,15.1,0.0,충청남도,금산군,합 계,88693344
1142,1282,238,금산,2021-03,8.4,999.3,1020.3,7.2,69.0,88.0,1.2,50.39,0.0,9.9,2021,3,9.6,0.0,충청남도,금산군,합 계,85044761
1143,1283,238,금산,2021-04,13.3,998.2,1018.7,8.3,58.0,39.3,1.5,57.03,0.0,16.9,2021,4,4.699999999999999,0.0,충청남도,금산군,합 계,80305901
1144,1284,238,금산,2021-05,16.5,989.8,1009.9,13.6,74.0,162.7,1.3,43.01,0.0,19.5,2021,5,1.5,0.0,충청남도,금산군,합 계,74132186
1145,1285,238,금산,2021-06,22.1,988.5,1008.1,19.8,77.0,105.6,1.1,42.76,0.0,24.8,2021,6,0.0,0.0,충청남도,금산군,합 계,72058782
1146,1286,238,금산,2021-07,26.1,989.1,1008.5,26.2,80.0,300.8,1.1,46.99,0.0,29.6,2021,7,0.0,2.1000000000000014,충청남도,금산군,합 계,75845274
1147,1287,238,금산,2021-08,24.4,989.5,1009.0,25.3,84.0,297.2,0.9,27.55,0.0,27.9,2021,8,0.0,0.3999999999999986,충청남도,금산군,합 계,78112397
1148,1288,238,금산,2021-09,21.1,994.1,1013.9,20.1,82.0,151.9,1.1,38.81,0.0,23.2,2021,9,0.0,0.0,충청남도,금산군,합 계,76143069
1149,1289,238,금산,2021-10,13.8,1000.9,1021.5,13.3,81.0,44.0,0.8,51.89,0.0,17.1,2021,10,4.199999999999999,0.0,충청남도,금산군,합 계,74885934
1150,1290,238,금산,2021-11,7.1,999.0,1020.2,7.7,78.0,50.7,1.0,51.46,0.0,8.1,2021,11,10.9,0.0,충청남도,금산군,합 계,77772645
1151,1291,238,금산,2021-12,0.9,1003.7,1025.4,4.9,72.0,7.1,1.2,50.51,0.0,2.1,2021,12,17.1,0.0,충청남도,금산군,합 계,72435578
1152,1292,238,금산,2022-01,-1.9,1003.2,1025.2,3.4,63.0,1.5,1.0,66.02,0.0,-0.4,2022,1,19.9,0.0,충청남도,금산군,합 계,94798366
1153,1293,238,금산,2022-02,-1.0,1004.2,1026.1,3.1,56.0,4.1,1.5,67.98,0.0,1.4,2022,2,19.0,0.0,충청남도,금산군,합 계,90362677
1154,1294,238,금산,2022-03,7.2,996.4,1017.5,6.8,66.0,80.6,1.2,48.84,0.0,8.2,2022,3,10.8,0.0,충청남도,금산군,합 계,87577219
1155,1295,238,금산,2022-04,13.1,996.3,1016.8,8.7,60.0,63.3,1.1,62.75,0.0,15.0,2022,4,4.9,0.0,충청남도,금산군,합 계,82033855
1156,1296,238,금산,2022-05,17.4,992.2,1012.3,10.7,57.0,4.7,1.3,70.09,0.0,22.6,2022,5,0.6000000000000014,0.0,충청남도,금산군,합 계,75082108
1157,1297,238,금산,2022-06,22.7,987.4,1007.0,19.9,73.0,145.4,1.5,41.55,0.0,26.3,2022,6,0.0,0.0,충청남도,금산군,합 계,76530941
1158,1298,238,금산,2022-07,25.6,986.0,1005.4,26.2,82.0,183.7,1.1,37.9,0.0,28.8,2022,7,0.0,1.6000000000000014,충청남도,금산군,합 계,78542416
1159,1299,238,금산,2022-08,24.8,987.6,1007.0,26.0,84.0,265.7,1.0,28.46,0.0,26.7,2022,8,0.0,0.8000000000000007,충청남도,금산군,합 계,82290275
1160,1300,238,금산,2022-09,20.4,992.9,1012.8,18.2,77.0,68.2,1.1,45.43,0.0,23.5,2022,9,0.0,0.0,충청남도,금산군,합 계,74384111
1161,1301,238,금산,2022-10,12.7,1001.0,1021.4,11.3,77.0,59.3,0.9,53.97,0.0,15.9,2022,10,5.300000000000001,0.0,충청남도,금산군,합 계,74167414
1162,1302,238,금산,2022-11,7.6,1000.6,1021.7,7.5,73.0,54.2,0.8,58.65,0.0,9.2,2022,11,10.4,0.0,충청남도,금산군,합 계,81624511
1163,1303,238,금산,2022-12,-2.8,1003.3,1025.4,3.7,72.0,18.0,1.0,47.77,0.0,1.1,2022,12,20.8,0.0,충청남도,금산군,합 계,88768398
1164,1304,238,금산,2023-01,-1.9,1003.1,1025.1,4.0,71.0,28.7,1.1,61.97,0.0,-0.9,2023,1,19.9,0.0,충청남도,금산군,합 계,96448061
1165,1305,238,금산,2023-02,1.2,1004.1,1025.7,4.2,64.0,8.7,1.0,57.15,0.0,1.8,2023,2,16.8,0.0,충청남도,금산군,합 계,93389299
1166,1306,238,금산,2023-03,8.8,999.2,1020.2,5.9,53.0,22.0,1.2,65.24,0.0,8.6,2023,3,9.2,0.0,충청남도,금산군,합 계,85167561
1167,1307,238,금산,2023-04,12.7,994.3,1014.8,8.9,63.0,46.1,1.3,49.34,0.0,14.6,2023,4,5.300000000000001,0.0,충청남도,금산군,합 계,79252262
1168,1308,238,금산,2023-05,17.6,992.8,1012.9,13.8,71.0,211.5,1.1,45.23,0.0,19.7,2023,5,0.3999999999999986,0.0,충청남도,금산군,합 계,74513886
1169,1309,238,금산,2023-06,22.6,987.1,1006.7,19.3,72.0,196.9,1.2,51.68,0.0,26.5,2023,6,0.0,0.0,충청남도,금산군,합 계,77062119
1170,1310,238,금산,2023-07,25.2,988.0,1007.5,27.2,87.0,624.5,1.0,29.76,0.0,26.7,2023,7,0.0,1.1999999999999993,충청남도,금산군,합 계,81961576
1171,1311,238,금산,2023-08,26.3,985.8,1005.1,27.4,82.0,248.7,1.0,40.84,0.0,29.9,2023,8,0.0,2.3000000000000007,충청남도,금산군,합 계,81547441
1172,1312,238,금산,2023-09,21.7,992.9,1012.7,21.7,85.0,218.5,0.8,38.34,0.0,24.6,2023,9,0.0,0.0,충청남도,금산군,합 계,80934075
1173,1313,238,금산,2023-10,13.1,998.6,1019.1,11.4,79.0,7.6,0.8,56.38,0.0,16.5,2023,10,4.9,0.0,충청남도,금산군,합 계,75425040
1174,1314,238,금산,2023-11,6.6,1000.8,1021.9,7.6,73.0,60.0,1.3,56.9,0.0,8.8,2023,11,11.4,0.0,충청남도,금산군,합 계,83917034
1175,1315,238,금산,2023-12,1.5,1003.1,1024.8,5.8,79.0,127.7,1.0,45.22,0.0,3.2,2023,12,16.5,0.0,충청남도,금산군,합 계,89799495
1176,1316,238,금산,2024-01,-0.1,1003.6,1025.4,4.7,74.0,54.3,1.1,47.91,0.0,1.6,2024,1,18.1,0.0,충청남도,금산군,합 계,95715908
1177,1317,238,금산,2024-02,3.4,1002.6,1024.1,6.2,79.0,95.7,1.0,31.55,0.0,5.0,2024,2,14.6,0.0,충청남도,금산군,합 계,88906055
1178,1318,238,금산,2024-03,6.3,997.3,1018.4,6.0,64.0,72.7,1.4,54.03,0.0,8.2,2024,3,11.7,0.0,충청남도,금산군,합 계,87434006
1179,1319,238,금산,2024-04,14.8,993.2,1013.5,10.8,69.0,46.4,1.0,50.06,0.0,17.3,2024,4,3.1999999999999997,0.0,충청남도,금산군,합 계,80745375
1180,1320,238,금산,2024-05,17.3,993.0,1013.1,13.0,69.0,83.2,1.2,64.03,0.0,22.1,2024,5,0.6999999999999993,0.0,충청남도,금산군,합 계,73695021
1181,1321,238,금산,2024-06,22.7,988.0,1007.6,17.9,68.0,119.7,1.1,57.1,0.0,27.2,2024,6,0.0,0.0,충청남도,금산군,합 계,76131842
1182,1322,238,금산,2024-07,26.2,987.3,1006.7,27.5,83.0,501.5,1.3,28.92,0.0,27.4,2024,7,0.0,2.1999999999999997,충청남도,금산군,합 계,81238365
1183,1323,238,금산,2024-08,28.1,987.6,1006.9,29.1,78.0,56.7,1.0,56.03,0.0,32.7,2024,8,0.0,4.100000000000001,충청남도,금산군,합 계,82074053
1184,1324,238,금산,2024-09,25.1,993.0,1012.6,24.8,79.0,264.8,0.9,49.56,0.0,28.5,2024,9,0.0,1.1000000000000014,충청남도,금산군,합 계,82487723
1185,1325,238,금산,2024-10,15.2,999.5,1019.9,14.7,86.0,81.0,0.8,36.29,0.0,17.7,2024,10,2.8000000000000007,0.0,충청남도,금산군,합 계,77338114
1186,1326,238,금산,2024-11,8.7,1001.1,1022.1,8.8,76.0,32.7,0.9,52.53,0.0,10.6,2024,11,9.3,0.0,충청남도,금산군,합 계,82313513
1187,1327,238,금산,2024-12,1.0,1002.2,1023.9,4.7,71.0,7.5,1.0,53.41,0.0,2.2,2024,12,17.0,0.0,충청남도,금산군,합 계,89167071
