시군구별 계약종별별 전력사용량,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(단위 : kWh),
연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,
2019,대구광역시,북구,일반용,"75,189,731","70,616,200","59,064,862","58,959,177","56,097,241","62,127,489","66,835,580","80,031,660","70,846,943","58,994,114","57,133,487","65,933,656",
2019,대구광역시,북구,교육용,"9,692,438","8,366,249","7,055,961","6,983,684","6,196,820","7,552,531","7,816,193","8,537,335","8,210,831","6,630,884","7,219,014","9,853,736",
2019,대구광역시,북구,산업용,"73,452,433","67,284,527","62,242,526","64,409,706","58,845,861","59,202,373","59,774,840","60,635,150","57,362,130","56,218,084","59,209,824","64,753,388",
2019,대구광역시,북구,농사용,"805,463","764,184","686,604","721,445","723,323","822,487","828,913","1,080,901","1,018,461","814,912","785,429","728,688",
2019,대구광역시,북구,가로등,"1,983,588","1,887,222","1,665,193","1,656,931","1,507,717","1,437,180","1,382,786","1,464,284","1,561,876","1,667,467","1,818,208","1,882,548",
2019,대구광역시,북구,심 야,"4,343,804","4,203,433","3,116,095","2,546,806","2,386,819","2,212,336","2,307,329","2,485,334","2,058,678","1,277,219","1,655,394","3,030,845",
2019,대구광역시,북구,합 계,"218,359,933","204,689,679","179,357,282","182,567,602","169,835,434","178,487,265","186,688,440","219,860,075","197,352,915","171,505,751","174,745,956","195,553,420",
2019,대구광역시,수성구,주택용,"53,985,952","53,415,853","46,048,259","48,483,795","45,676,164","46,731,595","48,347,210","68,036,089","58,009,324","47,183,259","48,000,224","49,959,357",
2019,대구광역시,수성구,일반용,"70,162,647","65,762,789","53,902,655","52,800,251","50,110,739","56,217,755","60,450,097","73,497,783","64,557,276","53,216,163","51,686,392","60,740,985",
2019,대구광역시,수성구,교육용,"4,526,598","3,737,375","3,130,391","3,209,098","2,440,055","2,889,964","3,407,068","2,966,648","3,750,852","2,706,646","2,700,467","4,249,887",
2019,대구광역시,수성구,산업용,"18,689,091","16,961,569","17,533,313","16,815,930","17,399,042","17,050,312","17,894,987","18,656,955","17,681,324","17,428,539","17,217,607","18,803,344",
2019,대구광역시,수성구,농사용,"437,730","442,917","330,989","301,939","225,729","239,762","223,114","298,642","296,807","252,955","278,595","370,504",
2019,대구광역시,수성구,가로등,"1,710,549","1,623,157","1,447,574","1,436,374","1,307,126","1,246,689","1,196,053","1,293,600","1,371,738","1,470,098","1,625,440","1,692,784",
2019,대구광역시,수성구,심 야,"4,861,073","4,544,348","3,395,032","2,845,337","1,760,276","1,260,914","1,365,186","1,441,567","1,160,968","940,082","1,713,407","3,241,112",
2019,대구광역시,수성구,합 계,"154,373,640","146,488,008","125,788,213","125,892,724","118,919,131","125,636,991","132,883,715","166,191,284","146,828,289","123,197,742","123,222,132","139,057,973",
2019,대구광역시,달서구,주택용,"69,938,502","69,358,355","60,628,423","63,911,956","59,561,973","61,213,478","63,597,579","86,899,714","78,467,059","62,371,151","62,923,197","65,175,043",
2019,대구광역시,달서구,일반용,"84,268,385","79,064,785","65,261,603","65,449,307","63,235,037","71,273,791","77,183,692","92,967,582","82,975,095","68,133,803","64,418,528","73,433,672",
2019,대구광역시,달서구,교육용,"7,134,262","5,999,547","5,485,792","5,633,925","4,626,175","5,098,582","5,577,977","5,142,417","6,090,684","4,928,680","5,047,695","7,181,493",
2019,대구광역시,달서구,산업용,"199,268,518","173,839,019","178,600,980","182,398,243","173,376,589","175,839,880","183,842,821","174,902,645","169,628,049","173,756,289","172,908,709","183,478,449",
2019,대구광역시,달서구,농사용,"56,771","61,266","50,705","52,658","48,445","45,179","39,801","50,988","56,469","45,714","51,413","59,122",
2019,대구광역시,달서구,가로등,"2,062,189","1,951,948","1,712,620","1,663,106","1,501,009","1,409,917","1,357,091","1,460,127","1,581,861","1,704,777","1,885,570","1,992,914",
2019,대구광역시,달서구,심 야,"4,211,002","4,016,147","2,854,656","2,419,071","1,826,512","1,349,916","1,379,992","1,531,774","1,197,342","888,416","1,308,985","2,639,655",
2019,대구광역시,달서구,합 계,"366,939,629","334,291,067","314,594,779","321,528,266","304,175,740","316,230,743","332,978,953","362,955,247","339,996,559","311,828,830","308,544,097","333,960,348",
2019,대구광역시,달성군,주택용,"28,701,879","28,002,974","24,750,437","25,505,366","24,157,825","24,474,371","26,508,229","35,256,600","30,937,371","25,744,247","26,047,046","27,331,746",
2019,대구광역시,달성군,일반용,"38,479,640","36,248,762","29,770,627","29,405,561","29,557,136","26,905,411","32,560,372","37,700,511","34,234,581","30,820,551","28,731,065","32,428,632",
2019,대구광역시,달성군,교육용,"6,106,844","5,461,399","5,379,378","5,114,775","5,127,409","5,546,055","6,556,620","6,474,982","6,213,845","5,356,080","5,148,860","6,201,733",
2019,대구광역시,달성군,산업용,"251,686,799","216,050,733","233,562,354","236,319,650","232,531,159","226,466,708","237,051,258","223,942,354","220,387,124","234,308,909","228,979,348","235,722,392",
2019,대구광역시,달성군,농사용,"4,892,215","4,939,635","3,766,579","3,589,854","3,343,261","4,676,528","5,082,195","5,679,548","4,754,218","3,556,552","3,493,995","3,920,404",
2019,대구광역시,달성군,가로등,"2,547,054","2,408,685","2,237,121","2,213,164","2,119,613","2,038,134","1,977,646","2,064,462","2,118,351","2,224,739","2,388,715","2,337,586",
2019,대구광역시,달성군,심 야,"5,713,000","5,614,440","4,199,786","3,401,512","2,052,365","1,109,641","867,177","766,692","698,832","990,620","2,084,973","3,788,875",
2019,대구광역시,달성군,합 계,"338,127,431","298,726,628","303,666,282","305,549,882","298,888,768","291,216,848","310,603,497","311,885,149","299,344,322","303,001,698","296,874,002","311,731,368",
2019,인천광역시,중구,주택용,"18,006,260","17,462,175","15,018,540","15,718,581","14,755,863","14,859,387","16,271,475","21,872,422","19,156,389","15,682,456","16,226,177","17,554,343",
2019,인천광역시,중구,일반용,"105,830,846","95,602,326","89,944,987","85,838,312","87,442,380","92,341,683","106,095,698","118,438,543","104,095,183","91,910,787","88,243,097","98,106,259",
2019,인천광역시,중구,교육용,"2,593,649","1,983,160","2,327,506","1,879,114","1,342,024","1,356,534","1,637,248","1,772,498","1,620,809","1,338,583","1,800,041","2,761,932",
2019,인천광역시,중구,산업용,"79,591,612","67,395,160","72,129,069","70,007,169","71,607,577","73,292,565","79,205,702","80,187,995","72,289,573","75,935,663","76,607,814","77,607,498",
2019,인천광역시,중구,농사용,"527,459","473,171","481,457","555,052","537,394","573,938","598,439","776,315","823,269","458,446","1,089,316","347,192",
2019,인천광역시,중구,가로등,"3,270,904","3,043,840","2,615,282","2,502,770","2,297,383","2,124,908","2,068,326","2,246,569","2,294,979","2,486,026","2,727,290","2,827,985",
2019,인천광역시,중구,심 야,"3,826,281","3,751,739","2,851,989","2,371,570","1,481,698","983,868","934,990","1,002,742","873,342","838,943","1,378,818","2,617,869",
2019,인천광역시,중구,합 계,"213,647,011","189,711,571","185,368,830","178,872,568","179,464,319","185,532,883","206,811,878","226,297,084","201,153,544","188,650,904","188,072,553","201,823,078",
2019,인천광역시,동구,주택용,"7,909,602","7,617,701","6,737,448","6,869,491","6,405,849","6,414,075","6,993,522","9,201,800","7,563,968","6,429,475","6,710,285","7,248,329",
2019,인천광역시,동구,일반용,"11,877,646","10,879,298","9,003,581","8,516,887","7,445,799","7,736,456","8,900,548","10,446,501","9,241,372","7,711,667","8,046,990","10,207,967",
2019,인천광역시,동구,교육용,"983,498","806,319","827,828","678,281","533,976","558,470","614,878","625,328","647,355","541,756","704,573","1,066,649",
2019,인천광역시,동구,산업용,"340,251,942","226,840,492","337,334,632","322,429,595","343,927,277","306,366,761","304,082,157","282,345,833","287,186,057","301,822,268","314,097,641","295,265,842",
2019,인천광역시,동구,농사용,"6,544","5,931","6,781","5,790","6,689","6,068","6,964","8,073","9,179","7,762","6,908","6,128",
2019,인천광역시,동구,가로등,"413,563","388,276","366,939","344,126","313,779","296,954","292,598","315,740","343,514","364,248","392,656","406,906",
2019,인천광역시,동구,심 야,"825,319","783,231","503,928","349,968","204,351","129,598","121,313","121,766","105,101","96,158","315,062","663,674",
2019,인천광역시,동구,합 계,"362,268,114","247,321,248","354,781,137","339,194,138","358,837,720","321,508,382","321,011,980","303,065,041","305,096,546","316,973,334","330,274,115","314,865,495",
2019,인천광역시,미추홀구,주택용,"50,762,418","50,206,577","43,159,837","45,766,660","42,221,402","42,715,400","45,735,969","63,201,369","55,884,875","43,722,578","44,231,994","46,797,132",
2019,인천광역시,미추홀구,일반용,"63,174,258","59,246,181","49,526,315","48,137,391","43,106,428","46,156,279","52,690,203","63,423,342","57,282,875","46,375,126","44,842,256","54,629,444",
2019,인천광역시,미추홀구,교육용,"7,229,559","5,797,016","5,822,961","4,727,728","4,000,910","4,445,146","4,908,894","5,085,499","4,914,719","4,122,256","5,134,097","7,382,025",
2019,인천광역시,미추홀구,산업용,"47,104,297","40,434,900","41,041,403","40,490,704","39,766,571","39,126,387","41,870,461","40,184,951","37,156,044","38,094,305","38,444,434","41,135,932",
2019,인천광역시,미추홀구,농사용,"47,136","47,037","36,576","34,175","27,635","23,093","25,014","29,501","31,551","25,138","27,826","34,712",
2019,인천광역시,미추홀구,가로등,"1,339,842","1,245,933","1,081,618","1,037,498","942,563","884,224","847,701","895,797","930,180","1,021,582","1,108,595","1,138,371",
2019,인천광역시,미추홀구,심 야,"3,075,572","2,997,284","2,252,755","1,931,085","1,457,799","1,463,248","1,667,807","1,727,363","1,352,963","1,125,451","1,126,626","2,177,335",
2019,인천광역시,미추홀구,합 계,"172,733,082","159,974,928","142,921,465","142,125,241","131,523,308","134,813,777","147,746,049","174,547,822","157,553,207","134,486,436","134,915,828","153,294,951",
2019,인천광역시,서구,주택용,"68,194,544","66,815,437","58,627,008","61,176,703","57,309,266","58,249,769","62,682,032","85,502,665","75,194,680","59,646,189","60,467,427","64,263,544",
2019,인천광역시,서구,일반용,"105,192,818","96,381,228","83,907,195","81,094,850","76,178,114","80,674,719","90,941,152","105,075,742","94,480,542","79,876,757","79,097,681","94,581,791",
2019,인천광역시,서구,교육용,"5,259,582","4,065,609","4,167,865","3,236,695","2,379,257","2,535,439","3,145,259","3,140,874","3,128,885","2,489,356","3,697,072","5,928,391",
2019,인천광역시,서구,산업용,"339,066,284","304,674,940","307,299,046","310,616,997","306,867,620","299,922,419","313,377,543","311,626,899","282,322,093","226,800,866","302,711,822","321,379,305",
2019,인천광역시,서구,농사용,"834,589","783,235","643,050","754,443","1,096,457","1,005,241","799,166","872,974","781,766","520,730","645,679","721,144",
2019,인천광역시,서구,가로등,"3,583,959","3,430,955","2,984,821","2,929,129","2,699,896","2,527,105","2,403,835","2,609,826","2,720,269","2,958,721","3,206,012","3,292,302",
2019,인천광역시,서구,심 야,"2,566,089","2,506,977","1,860,188","1,558,704","875,669","548,763","493,460","520,772","382,253","454,524","866,009","1,622,667",
2019,인천광역시,서구,합 계,"524,697,865","478,658,381","459,489,173","461,367,521","447,406,279","445,463,455","473,842,447","509,349,752","459,010,488","372,747,143","450,691,702","491,789,144",
2019,인천광역시,남동구,주택용,"69,067,622","67,744,097","58,262,745","61,299,718","56,985,712","58,033,609","62,461,818","83,975,574","74,356,017","58,665,446","59,408,150","62,959,140",
2019,인천광역시,남동구,일반용,"92,584,959","85,682,738","71,695,812","69,479,635","64,425,392","70,192,155","80,792,323","95,191,856","83,937,474","68,703,010","66,068,562","79,648,621",
2019,인천광역시,남동구,교육용,"4,613,584","3,856,822","3,747,155","3,013,597","2,238,598","2,549,950","3,024,172","3,041,515","2,960,066","2,227,856","3,327,675","5,295,772",
2019,인천광역시,남동구,산업용,"211,401,452","185,001,883","182,006,325","183,535,718","166,835,291","162,955,799","177,778,048","168,212,258","162,090,061","165,748,480","169,409,221","184,723,888",
2019,인천광역시,남동구,농사용,"1,221,774","1,197,122","935,014","873,414","626,548","622,163","640,765","859,355","921,413","657,530","742,990","978,164",
2019,인천광역시,남동구,가로등,"2,157,109","2,052,298","1,781,975","1,760,598","1,622,431","1,514,646","1,423,345","1,542,595","1,605,043","1,723,005","1,920,595","1,930,620",
2019,인천광역시,남동구,심 야,"2,527,771","2,459,145","1,859,642","1,566,966","978,592","664,117","560,211","555,890","495,196","479,491","944,138","1,793,409",
2019,인천광역시,남동구,합 계,"383,574,271","347,994,105","320,288,668","321,529,646","293,712,564","296,532,439","326,680,682","353,379,043","326,365,270","298,204,818","301,821,331","337,329,614",
2019,인천광역시,부평구,주택용,"63,183,304","61,945,244","53,655,538","56,363,817","52,073,938","52,681,711","57,069,819","78,647,999","64,470,894","52,691,542","54,424,562","57,893,189",
2019,인천광역시,부평구,일반용,"76,323,795","70,893,979","58,978,471","59,023,170","54,648,658","59,326,325","67,999,733","80,425,639","70,861,642","57,948,140","55,962,516","67,099,438",
2019,인천광역시,부평구,교육용,"4,996,039","4,005,270","4,053,197","3,226,879","2,381,863","2,650,518","3,090,623","3,016,628","2,987,503","2,317,805","3,475,278","5,708,777",
2019,인천광역시,부평구,산업용,"74,375,177","64,235,011","64,098,976","61,059,470","58,754,891","59,989,901","62,259,568","58,977,620","55,638,570","57,994,281","58,930,135","63,848,812",
2019,인천광역시,부평구,농사용,"113,053","108,763","94,124","87,516","83,257","80,767","85,403","93,248","89,545","69,366","57,966","54,810",
2019,인천광역시,부평구,가로등,"1,510,006","1,481,011","1,252,432","1,198,883","1,066,397","1,018,726","931,142","1,023,599","1,074,987","1,145,542","1,290,744","1,335,332",
2019,인천광역시,부평구,심 야,"2,735,943","2,644,231","1,991,249","1,682,052","1,025,624","716,613","775,816","780,690","588,333","466,844","887,774","1,826,604",
2019,인천광역시,부평구,합 계,"223,237,317","205,313,509","184,123,987","182,641,787","170,034,628","176,464,561","192,212,104","222,965,423","195,711,474","172,633,520","175,028,975","197,766,962",
2019,인천광역시,계양구,주택용,"36,102,820","35,177,150","30,655,069","31,872,415","29,372,426","29,603,413","32,162,756","44,003,289","36,049,443","29,633,796","30,844,397","32,905,392",
2019,인천광역시,계양구,일반용,"45,122,528","42,267,859","35,114,900","34,310,492","31,978,480","34,692,256","39,021,383","45,616,376","40,151,856","32,941,471","32,045,505","38,547,953",
2019,인천광역시,계양구,교육용,"3,479,404","2,809,022","2,831,514","2,231,354","1,768,068","1,975,683","2,138,392","2,272,835","2,246,155","1,775,876","2,571,016","3,910,849",
2019,인천광역시,계양구,산업용,"35,154,527","31,589,360","31,208,843","30,692,046","29,601,595","29,343,878","32,147,455","33,188,095","30,627,371","30,038,353","30,277,805","33,897,272",
2019,인천광역시,계양구,농사용,"1,092,722","1,053,312","829,022","746,929","685,436","714,032","725,806","1,023,566","1,081,290","784,549","894,998","912,122",
2019,인천광역시,계양구,가로등,"1,246,029","1,253,276","1,086,231","1,009,861","907,833","871,825","802,155","902,782","914,084","1,008,869","1,127,428","1,155,042",
2019,인천광역시,계양구,심 야,"1,943,150","1,891,731","1,392,948","1,155,013","736,496","443,841","350,375","315,476","298,126","318,197","646,700","1,312,739",
2019,인천광역시,계양구,합 계,"124,141,180","116,041,710","103,118,527","102,018,110","95,050,334","97,644,928","107,348,322","127,322,419","111,368,325","96,501,111","98,407,849","112,641,369",
2019,인천광역시,연수구,주택용,"50,799,440","49,083,403","44,104,937","45,450,404","42,789,159","44,354,575","50,679,709","70,092,446","57,527,050","46,571,094","46,905,464","50,202,812",
2019,인천광역시,연수구,일반용,"68,742,560","62,345,422","56,215,469","54,001,321","52,637,407","57,338,638","66,893,847","75,985,481","64,738,052","55,836,724","53,832,301","62,669,501",
2019,인천광역시,연수구,교육용,"9,621,342","8,022,434","8,581,183","7,267,752","6,899,736","7,772,009","8,895,103","10,079,886","9,050,048","7,056,495","7,942,925","9,986,983",
2019,인천광역시,연수구,산업용,"88,779,101","77,765,014","77,449,814","71,538,188","73,797,641","75,007,503","85,287,965","89,715,200","80,539,846","78,619,585","66,883,622","99,685,248",
2019,인천광역시,연수구,농사용,"73,748","67,829","58,828","50,875","44,982","46,930","45,033","53,471","59,854","45,869","44,095","55,250",
2019,인천광역시,연수구,가로등,"2,376,827","2,390,836","2,021,064","1,992,433","1,832,984","1,741,195","1,573,504","1,748,003","1,780,687","1,963,276","2,117,882","2,178,773",
2019,인천광역시,연수구,심 야,"905,733","1,007,885","684,204","578,777","316,131","301,847","492,276","644,968","370,960","183,844","459,868","841,726",
2019,인천광역시,연수구,합 계,"221,298,751","200,682,823","189,115,499","180,879,750","178,318,040","186,562,697","213,867,437","248,319,455","214,066,497","190,276,887","178,186,157","225,620,293",
2019,인천광역시,강화군,주택용,"7,811,618","7,756,864","6,525,224","6,768,773","6,262,262","6,159,556","6,157,417","8,147,140","7,533,335","6,293,168","6,613,930","7,242,317",
2019,인천광역시,강화군,일반용,"20,469,371","19,919,265","16,092,715","14,804,860","12,730,583","12,274,739","13,034,246","16,504,381","15,054,325","12,174,992","13,117,391","16,768,977",
2019,인천광역시,강화군,교육용,"1,553,639","1,296,251","1,284,201","1,018,073","721,505","704,130","834,333","870,813","788,353","723,697","1,039,375","1,667,859",
2019,인천광역시,강화군,산업용,"7,943,307","7,685,856","6,544,702","6,938,919","6,323,236","6,031,730","6,350,590","6,468,795","6,446,574","6,441,678","7,061,824","7,662,751",
2019,인천광역시,강화군,농사용,"6,704,606","6,759,679","5,795,430","5,923,541","6,425,656","7,590,747","7,464,184","10,084,602","11,791,707","8,151,466","12,019,753","11,283,141",
2019,인천광역시,강화군,가로등,"1,046,218","931,542","896,337","808,845","743,361","695,663","714,562","764,057","817,363","910,109","978,601","1,058,066",
2019,인천광역시,강화군,심 야,"17,591,107","17,202,762","12,979,298","10,803,391","6,854,799","3,756,447","2,453,223","2,104,398","1,892,854","2,957,916","6,363,276","12,151,479",
2019,인천광역시,강화군,합 계,"63,119,866","61,552,219","50,117,907","47,066,402","40,061,402","37,213,012","37,008,555","44,944,186","44,324,511","37,653,026","47,194,150","57,834,590",
2019,인천광역시,옹진군,주택용,"2,231,373","2,137,600","1,864,632","2,001,374","1,895,019","1,877,416","1,877,403","2,563,023","2,276,976","1,895,960","2,002,312","2,110,573",
2019,인천광역시,옹진군,일반용,"11,162,250","10,639,129","8,967,477","8,966,261","7,761,194","7,339,404","7,586,517","9,880,150","9,376,325","7,621,533","7,696,148","9,828,168",
2019,인천광역시,옹진군,교육용,"333,408","230,058","212,444","242,360","141,225","104,431","125,805","105,716","144,167","107,181","120,565","261,112",
2019,인천광역시,옹진군,산업용,"1,297,467","2,969,754","2,111,304","4,296,540","5,584,153","4,605,747","1,257,084","1,440,652","1,483,939","1,478,072","2,228,307","1,314,063",
2019,인천광역시,옹진군,농사용,"1,449,224","1,326,129","1,470,277","1,716,417","1,338,630","1,070,908","1,126,073","1,507,362","1,857,572","1,318,836","3,589,681","1,726,894",
2019,인천광역시,옹진군,가로등,"172,274","156,878","145,041","133,907","122,172","113,790","113,442","121,286","132,389","145,446","162,714","167,868",
2019,인천광역시,옹진군,심 야,"3,760,077","3,613,333","2,649,978","2,372,206","1,536,354","918,597","587,594","509,223","505,743","774,766","1,538,585","2,796,184",
2019,인천광역시,옹진군,합 계,"20,406,073","21,072,881","17,421,153","19,729,065","18,378,747","16,030,293","12,673,918","16,127,412","15,777,111","13,341,794","17,338,312","18,204,862",
2019,광주광역시,동구,주택용,"12,864,698","12,727,329","11,245,362","11,936,371","11,208,315","11,268,028","12,003,120","15,887,122","13,698,367","11,721,849","11,903,891","12,664,312",
2019,광주광역시,동구,일반용,"36,211,775","33,178,254","30,045,928","28,666,538","26,975,014","29,055,837","32,400,159","38,285,680","34,120,676","28,456,247","26,480,395","30,554,417",
2019,광주광역시,동구,교육용,"4,292,302","3,530,102","3,327,499","3,509,243","2,835,138","2,999,215","3,209,040","3,493,506","3,472,897","3,090,769","2,833,999","3,653,243",
2019,광주광역시,동구,산업용,"2,937,203","2,675,745","2,548,210","2,341,794","2,245,081","2,257,603","2,474,250","2,734,569","2,545,595","2,303,815","2,384,090","2,681,137",
2019,광주광역시,동구,농사용,"113,896","109,437","94,963","90,792","75,472","71,569","73,019","89,536","134,183","91,897","91,104","89,425",
2019,광주광역시,동구,가로등,"848,202","823,545","780,457","805,379","759,953","755,223","736,518","754,000","774,692","783,839","826,906","810,139",
2019,광주광역시,동구,심 야,"2,063,574","2,006,882","1,528,932","1,325,506","827,758","600,474","573,028","548,818","446,122","463,961","758,718","1,356,160",
2019,광주광역시,동구,합 계,"59,331,650","55,051,294","49,571,351","48,675,623","44,926,731","47,007,949","51,469,134","61,793,231","55,192,532","46,912,377","45,279,103","51,808,833",
2019,광주광역시,서구,주택용,"38,850,249","38,729,294","34,049,561","35,950,861","33,547,349","33,553,856","34,625,607","45,892,262","44,469,522","34,973,805","34,033,009","35,462,315",
2019,광주광역시,서구,일반용,"73,219,779","70,519,787","60,414,659","59,967,285","55,722,250","60,900,341","66,401,586","79,179,037","74,168,110","61,203,346","56,911,016","63,654,554",
2019,광주광역시,서구,교육용,"2,627,317","1,821,679","1,819,058","2,040,300","1,426,829","1,556,740","1,977,770","1,825,392","2,074,870","1,649,447","1,450,687","2,290,191",
2019,광주광역시,서구,산업용,"26,792,049","22,716,978","19,706,656","30,470,522","24,737,438","24,649,775","28,410,626","26,313,035","24,611,871","23,511,920","24,362,591","25,177,040",
2019,광주광역시,서구,농사용,"714,670","749,331","598,948","523,888","416,511","435,375","420,661","502,898","621,346","445,787","884,969","530,809",
2019,광주광역시,서구,가로등,"1,342,289","1,291,563","1,166,296","1,067,264","984,776","910,548","855,445","928,850","1,024,504","1,089,634","1,250,890","1,310,650",
2019,광주광역시,서구,심 야,"2,308,675","2,348,154","1,951,733","1,778,565","1,396,937","969,233","1,131,460","1,292,846","1,111,773","933,366","1,120,926","1,635,863",
2019,광주광역시,서구,합 계,"145,855,028","138,176,786","119,706,911","131,798,685","118,232,090","122,975,868","133,823,155","155,934,320","148,081,996","123,807,305","120,014,088","130,061,422",
2019,광주광역시,북구,주택용,"54,087,757","53,317,305","46,879,782","49,383,936","45,895,314","46,354,018","48,920,695","67,057,834","55,376,735","46,990,968","47,979,122","50,460,720",
2019,광주광역시,북구,일반용,"68,737,572","67,095,883","55,275,780","55,440,786","51,217,451","56,052,953","61,467,822","74,958,929","66,606,727","54,686,770","52,922,839","60,340,192",
2019,광주광역시,북구,교육용,"18,473,225","11,522,216","11,488,074","11,153,431","9,843,851","10,689,256","12,588,536","12,737,273","11,929,966","10,241,233","10,326,423","13,676,765",
2019,광주광역시,북구,산업용,"61,083,213","55,005,138","58,768,827","58,474,899","58,957,925","60,024,924","65,609,074","65,911,500","60,887,505","57,763,926","60,748,711","53,123,531",
2019,광주광역시,북구,농사용,"2,427,510","2,271,111","1,665,162","1,373,258","1,177,513","1,249,102","1,234,827","1,919,335","1,531,248","1,089,134","1,638,026","1,944,666",
2019,광주광역시,북구,가로등,"1,934,471","1,840,033","1,627,687","1,556,910","1,403,184","1,345,891","1,301,168","1,400,597","1,518,662","1,904,615","1,898,817","1,977,906",
2019,광주광역시,북구,심 야,"4,696,724","4,484,878","3,435,542","2,880,770","1,592,559","1,051,633","1,104,315","1,124,125","940,494","914,192","1,858,334","3,286,224",
2019,광주광역시,북구,합 계,"211,440,472","195,536,564","179,140,854","180,263,990","170,087,797","176,767,777","192,226,437","225,109,593","198,791,337","173,590,838","177,372,272","184,810,004",
2019,광주광역시,광산구,주택용,"49,335,741","49,297,564","43,222,980","45,818,755","43,007,642","43,499,815","45,306,340","60,554,363","58,772,339","45,184,463","44,589,002","46,235,650",
2019,광주광역시,광산구,일반용,"70,389,750","67,558,429","58,048,643","57,617,660","53,116,822","57,865,408","64,309,164","77,731,582","71,161,610","58,345,019","55,238,777","61,931,655",
2019,광주광역시,광산구,교육용,"6,741,847","4,656,063","4,818,429","5,309,247","3,748,784","3,918,436","4,896,429","4,481,523","5,207,854","4,110,395","3,895,190","6,091,426",
2019,광주광역시,광산구,산업용,"176,730,544","153,216,420","162,070,368","171,906,708","163,180,136","163,223,793","172,257,048","158,254,330","150,612,759","153,615,183","153,911,734","158,212,543",
2019,광주광역시,광산구,농사용,"6,108,046","5,907,547","4,435,591","3,459,262","2,202,780","2,236,864","2,201,920","3,006,513","3,004,279","2,320,395","3,732,334","4,483,572",
2019,광주광역시,광산구,가로등,"2,660,449","2,565,664","2,252,951","2,265,377","2,047,179","1,980,460","1,888,694","2,032,209","2,225,917","2,333,616","2,577,917","2,673,831",
2019,광주광역시,광산구,심 야,"3,610,824","3,479,724","2,843,859","2,410,613","1,153,268","851,174","840,176","730,572","595,017","522,934","1,054,949","2,599,177",
2019,광주광역시,광산구,합 계,"315,577,201","286,681,411","277,692,821","288,787,622","268,456,611","273,575,950","291,699,771","306,791,092","291,579,775","266,432,005","264,999,903","282,227,854",
2019,광주광역시,남구,주택용,"27,375,503","27,350,383","23,738,731","25,049,175","23,340,550","23,577,955","24,576,524","33,500,565","28,577,945","23,793,273","24,556,637","25,729,713",
2019,광주광역시,남구,일반용,"29,032,545","27,590,513","22,796,822","22,824,710","20,988,698","22,999,198","25,532,012","31,057,972","26,480,142","22,135,540","22,037,222","25,789,475",
2019,광주광역시,남구,교육용,"3,738,919","2,776,292","2,846,755","3,017,485","2,173,659","2,304,562","2,779,479","2,660,794","3,033,283","2,348,699","2,316,298","3,509,370",
2019,광주광역시,남구,산업용,"3,674,385","3,260,154","2,751,385","2,925,760","2,684,124","2,764,191","2,710,866","3,100,911","2,974,156","2,757,594","2,887,889","2,957,272",
2019,광주광역시,남구,농사용,"1,268,730","1,251,277","1,059,141","761,522","569,800","665,910","558,450","808,255","632,477","564,276","1,302,091","941,864",
2019,광주광역시,남구,가로등,"1,206,303","1,194,030","1,100,813","1,024,282","958,804","943,261","907,773","971,122","1,005,152","1,070,695","1,177,195","1,185,885",
2019,광주광역시,남구,심 야,"2,972,558","2,929,835","2,202,886","1,777,857","683,056","400,021","297,377","267,543","293,576","409,451","1,190,629","2,229,602",
2019,광주광역시,남구,합 계,"69,268,943","66,352,484","56,496,533","57,380,791","51,398,691","53,655,098","57,362,481","72,367,162","62,996,731","53,079,528","55,467,961","62,343,181",
2019,대전광역시,동구,주택용,"28,588,387","28,235,609","24,498,286","26,203,932","23,858,046","24,172,751","24,674,739","34,112,620","30,122,441","24,411,350","24,824,087","26,114,648",
2019,대전광역시,동구,일반용,"38,604,146","36,856,210","30,916,571","30,750,333","27,624,057","30,165,718","32,449,074","39,532,350","35,751,855","29,107,805","28,501,155","33,267,815",
2019,대전광역시,동구,교육용,"6,550,707","5,456,191","4,906,043","4,967,072","3,363,310","3,735,280","3,803,959","3,858,209","4,160,364","3,644,499","3,679,986","5,448,422",
2019,대전광역시,동구,산업용,"8,288,571","7,839,427","6,970,902","6,969,369","6,416,755","6,630,614","7,015,521","7,573,914","7,092,661","6,682,556","6,939,043","7,674,351",
2019,대전광역시,동구,농사용,"374,764","447,971","377,365","364,783","266,398","272,635","280,530","377,474","510,081","304,370","399,709","274,445",
2019,대전광역시,동구,가로등,"1,289,724","1,237,581","1,127,976","1,144,370","1,041,610","1,006,812","944,986","977,383","1,026,121","1,065,955","1,147,857","1,163,387",
2019,대전광역시,동구,심 야,"8,522,143","8,291,428","6,306,219","5,325,228","2,907,352","1,543,015","1,181,577","1,132,839","970,092","1,306,247","2,724,212","5,586,138",
2019,대전광역시,동구,합 계,"92,218,442","88,364,417","75,103,362","75,725,087","65,477,528","67,526,825","70,350,386","87,564,789","79,633,615","66,522,782","68,216,049","79,529,206",
2019,대전광역시,중구,주택용,"29,499,820","29,144,451","25,056,088","26,245,068","24,064,384","24,205,549","25,153,324","34,926,715","29,587,535","24,348,305","25,440,707","26,867,383",
