시군구별 용도업종별 전력사용량,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(단위 : kWh),
2020,서울특별시,중구,기타공공용,"4,988,833","4,448,823","3,304,016","2,488,513","2,172,473","2,874,694","3,113,323","3,081,389","2,884,874","2,273,770","3,278,450","4,631,752",
2020,서울특별시,중구,관  공  용,"5,660,122","5,379,371","4,659,201","4,237,278","4,084,092","4,856,125","5,218,636","5,523,508","5,213,486","4,107,292","4,638,877","5,401,067",
2020,서울특별시,중구,순수써비스,"161,932,578","151,503,726","135,347,384","119,667,030","124,867,118","152,556,538","166,744,347","173,934,897","155,671,410","118,597,674","122,872,174","141,706,380",
2020,서울특별시,중구,합 계,"210,225,592","197,595,615","177,496,746","158,482,902","160,376,648","193,879,018","211,437,041","221,799,565","203,402,512","154,318,009","162,227,767","187,418,452",
2020,서울특별시,용산구,농업. 임업,"1,120",923,"1,097",885,"1,000","1,093","1,153","1,035","1,413",998,839,760,
2020,서울특별시,용산구,어      업,"1,508","1,718","1,392","1,559","1,436","1,481","1,699","1,750","2,076","1,824","1,774","1,702",
2020,서울특별시,용산구,식료품제조,"156,727","145,567","121,288","118,923","115,552","131,448","140,535","143,752","149,817","124,448","116,006","119,817",
2020,서울특별시,용산구,음료품제조,"3,644","3,151","2,899","3,162","3,736","4,342","5,068","5,537","5,110","4,273","3,387","2,775",
2020,서울특별시,용산구,섬      유,"67,332","67,872","73,011","69,346","63,295","75,126","71,510","66,089","81,610","63,922","68,056","71,641",
2020,서울특별시,용산구,의복. 모피,"646,090","640,509","687,413","693,150","664,777","810,401","716,981","637,326","771,297","526,328","545,563","548,229",
2020,서울특별시,용산구,가죽. 신발,"14,375","13,945","12,455","10,439","7,747","10,230","9,442","10,250","11,754","8,552","10,756","10,805",
2020,서울특별시,용산구,목재. 나무,"3,226","3,564","2,746","2,072","1,477","1,239","1,302","1,349","2,282","1,186","1,431","2,838",
2020,서울특별시,용산구,펄프. 종이,"35,991","33,056","29,983","25,219","19,688","18,819","20,816","20,461","22,941","14,519","16,693","23,285",
2020,서울특별시,용산구,출판. 인쇄,"327,166","310,510","304,160","259,932","219,341","240,257","248,081","246,401","310,588","199,122","221,344","293,002",
2020,서울특별시,용산구,화학  제품,"13,691","12,122","11,936","10,432","7,053","7,843","8,701","7,653","8,306","5,368","8,107","12,708",
2020,서울특별시,용산구,고무. 플라,"29,696","28,701","28,401","29,724","27,589","25,950","24,178","22,065","23,120","19,956","22,052","25,761",
2020,서울특별시,용산구,유      리,114,37,658,734,604,"1,017","1,128","1,452","1,664","1,205","1,463","1,440",
2020,서울특별시,용산구,시  멘  트,"5,246","5,717","5,218","5,154","4,947","5,083","5,568","6,824","5,510","5,740","7,924","10,545",
2020,서울특별시,용산구,1차   금속,"3,920","3,656","3,270","2,237","1,175",851,"1,048","1,300","1,238",943,970,"2,058",
2020,서울특별시,용산구,조립  금속,"34,943","32,175","32,382","28,903","20,568","21,236","19,861","16,830","20,448","15,082","17,347","23,858",
2020,서울특별시,용산구,기타  기계,"31,837","29,968","26,919","27,106","16,279","16,282","17,347","17,173","18,968","12,292","17,873","21,961",
2020,서울특별시,용산구,사무  기기,"8,309","7,879","5,833","4,532","3,340","3,862","3,703","4,227","3,315","2,767","4,729","7,529",
2020,서울특별시,용산구,전기  기기,"5,104","4,723","3,989","3,554","2,489","2,970","3,497","3,636","4,063","2,519","3,295","5,030",
2020,서울특별시,용산구,영상. 음향,"20,361","18,611","16,254","12,932","11,036","13,964","15,250","14,910","16,384","9,727","12,419","17,791",
2020,서울특별시,용산구,의료. 광학,"60,768","59,022","51,180","42,258","32,958","39,259","43,225","47,059","46,658","28,663","38,625","55,570",
2020,서울특별시,용산구,자  동  차,"1,425","1,275","1,071","1,171",467,658,938,967,"1,278",647,635,"1,372",
2020,서울특별시,용산구,기타  운송,"8,726","7,858","7,334","6,463","7,434","6,957","10,047","7,364","7,814","7,032","7,053","8,796",
2020,서울특별시,용산구,가구및기타,"24,752","24,112","22,849","20,212","17,362","19,062","18,988","20,607","22,312","16,227","18,905","25,558",
2020,서울특별시,용산구,재생  재료,"7,799","8,033","7,805","8,444","8,145","8,740","8,426","8,644","8,837","8,450","8,481","8,404",
2020,서울특별시,용산구,수      도,"527,144","534,164","510,840","521,177","501,631","518,257","509,317","580,057","578,860","557,873","575,863","571,575",
2020,서울특별시,용산구,사업자  용,"72,469","65,356","59,755","59,834","60,421","75,326","80,673","92,261","91,268","73,138","68,779","76,536",
2020,서울특별시,용산구,전      철,"473,984","438,597","478,633","441,449","507,329","563,376","635,785","641,562","594,476","518,596","498,201","444,277",
2020,서울특별시,용산구,가정용부문,"34,371,173","33,894,163","31,345,459","31,195,935","29,523,649","32,833,385","36,230,914","42,045,504","43,194,022","30,746,897","31,413,799","34,017,862",
2020,서울특별시,용산구,국  군  용,"1,928,320","1,902,746","1,729,317","1,633,446","1,514,347","1,793,414","2,152,875","2,216,624","2,436,573","1,805,638","1,641,639","1,773,115",
2020,서울특별시,용산구,유엔군  용,"4,836,772","4,626,888","3,867,268","3,374,634","3,099,344","3,556,266","3,807,037","4,258,875","4,136,305","3,031,129","3,196,488","3,709,080",
2020,서울특별시,용산구,기타공공용,"4,247,928","3,950,557","3,215,275","2,827,555","2,548,076","3,130,894","3,706,703","3,635,395","3,663,980","2,874,238","3,405,916","4,233,097",
2020,서울특별시,용산구,관  공  용,"13,526,774","13,049,676","11,658,229","10,467,065","10,984,499","12,591,173","14,098,999","15,389,971","13,814,617","11,506,889","11,440,204","12,797,995",
2020,서울특별시,용산구,순수써비스,"60,733,953","57,252,334","49,616,089","43,958,965","42,641,120","51,361,836","58,320,548","62,693,402","58,546,123","45,051,780","47,056,499","54,931,254",
2020,서울특별시,용산구,합 계,"122,232,387","117,179,185","103,942,408","95,868,603","92,639,911","107,892,097","120,941,343","132,868,312","128,605,027","97,247,968","100,453,115","113,858,026",
2020,서울특별시,성동구,농업. 임업,"39,722","42,249","42,235","39,767","25,295","32,323","53,334","57,266","47,828","44,887","50,677","44,448",
2020,서울특별시,성동구,금속비금속,"30,920","28,026","26,250","23,166","18,236","22,625","23,401","22,540","23,379","18,313","25,311","30,186",
2020,서울특별시,성동구,식료품제조,"3,438,755","3,333,819","3,100,529","3,291,617","3,352,502","3,790,450","4,026,471","4,233,963","4,421,440","3,667,000","3,501,570","3,335,984",
2020,서울특별시,성동구,음료품제조,"73,964","72,775","67,270","74,503","71,445","78,121","78,593","79,108","85,598","79,825","73,696","72,744",
2020,서울특별시,성동구,섬      유,"1,007,317","899,769","823,653","721,768","600,917","696,975","760,598","735,460","795,664","574,619","682,149","822,648",
2020,서울특별시,성동구,의복. 모피,"2,038,516","2,047,369","1,948,711","1,758,275","1,513,486","1,762,509","1,906,571","1,809,004","1,970,128","1,434,229","1,613,223","1,813,459",
2020,서울특별시,성동구,가죽. 신발,"805,043","760,932","668,411","524,248","410,805","475,757","580,322","590,228","674,409","422,356","468,459","675,141",
2020,서울특별시,성동구,목재. 나무,"117,262","111,552","105,059","87,147","70,994","75,189","72,773","70,901","76,815","58,425","85,205","98,820",
2020,서울특별시,성동구,펄프. 종이,"699,910","633,050","614,527","596,143","485,962","602,880","653,132","679,566","717,635","550,615","826,942","920,922",
2020,서울특별시,성동구,출판. 인쇄,"5,280,830","4,981,375","4,726,845","4,121,028","3,542,864","4,224,371","4,710,314","4,878,853","5,225,928","3,701,849","4,305,988","5,084,477",
2020,서울특별시,성동구,석유  정제,"267,946","259,031","230,429","131,765","248,002","207,369","155,842","103,551","221,861","202,330","215,309","197,962",
2020,서울특별시,성동구,화학  제품,"468,229","439,939","413,946","365,759","304,868","341,424","362,727","367,619","405,727","309,618","355,731","413,695",
2020,서울특별시,성동구,고무. 플라,"458,669","445,938","422,393","377,832","301,275","306,269","354,708","367,795","427,414","301,379","351,632","421,203",
2020,서울특별시,성동구,유      리,"198,577","192,636","185,397","178,445","163,654","165,589","172,484","177,362","184,567","143,397","178,192","199,364",
2020,서울특별시,성동구,시  멘  트,"536,317","527,457","504,362","451,435","391,727","408,496","405,864","385,886","425,446","402,121","461,088","536,993",
2020,서울특별시,성동구,1차   금속,"266,526","247,326","238,346","217,628","184,721","189,298","191,975","176,314","165,478","130,383","162,542","198,000",
2020,서울특별시,성동구,조립  금속,"1,295,893","1,179,207","1,125,013","951,539","750,997","795,530","839,751","806,345","888,449","649,373","820,835","1,051,094",
2020,서울특별시,성동구,기타  기계,"1,687,240","1,615,401","1,520,847","1,350,126","1,192,207","1,312,394","1,421,208","1,427,652","1,486,635","1,174,590","1,308,274","1,553,096",
2020,서울특별시,성동구,사무  기기,"12,639","12,143","11,159","7,937","5,402","6,729","10,653","9,789","12,399","5,977","7,193","12,380",
2020,서울특별시,성동구,전기  기기,"570,947","561,381","574,795","520,740","474,409","501,903","582,843","566,148","624,238","324,769","597,066","698,302",
2020,서울특별시,성동구,영상. 음향,"211,406","197,261","176,005","146,320","115,436","138,671","148,044","156,762","161,240","119,308","138,173","180,502",
2020,서울특별시,성동구,의료. 광학,"743,702","691,683","639,034","580,348","587,572","692,339","747,643","720,318","723,931","545,931","500,042","597,677",
2020,서울특별시,성동구,자  동  차,"423,787","374,261","338,187","290,486","232,691","246,568","244,818","236,024","254,004","205,724","287,025","370,262",
2020,서울특별시,성동구,기타  운송,"4,374","3,958","3,665","2,236","1,548","1,947","2,062","1,867","2,257","1,162",447,532,
2020,서울특별시,성동구,가구및기타,"532,325","501,160","475,974","435,318","374,686","423,109","453,814","444,131","481,850","381,682","424,430","491,313",
2020,서울특별시,성동구,재생  재료,334,376,336,305,"4,138","21,455","29,859","26,459","16,236","1,350","18,064","38,916",
2020,서울특별시,성동구,수      도,"4,662,498","4,395,023","4,419,920","4,343,284","4,573,806","4,744,538","4,903,637","4,903,414","4,550,262","4,597,064","3,886,857","5,015,562",
2020,서울특별시,성동구,사업자  용,"369,837","372,736","339,295","307,691","262,036","292,672","368,991","390,892","408,314","298,231","281,570","327,946",
2020,서울특별시,성동구,전      철,"17,306,860","16,649,469","15,416,883","15,686,328","14,781,431","15,573,678","16,505,495","18,567,979","18,239,143","15,021,923","15,536,460","15,854,015",
2020,서울특별시,성동구,가정용부문,"36,987,951","36,920,599","34,469,875","34,620,851","32,391,446","34,513,864","37,592,970","41,763,658","46,929,836","33,296,709","33,611,165","35,513,314",
2020,서울특별시,성동구,국  군  용,"34,855","32,775","28,150","23,634","20,479","20,917","20,049","22,374","22,688","19,270","22,426","36,003",
2020,서울특별시,성동구,기타공공용,"27,739,832","26,400,795","23,793,136","23,258,373","22,277,891","24,627,227","26,550,328","29,429,464","28,378,631","22,536,223","23,661,049","25,487,213",
2020,서울특별시,성동구,관  공  용,"1,813,259","1,790,402","1,475,771","1,264,561","1,060,611","1,187,229","1,515,004","1,748,857","1,777,248","1,150,416","1,234,549","1,592,310",
2020,서울특별시,성동구,순수써비스,"82,996,600","78,901,945","72,932,837","66,034,999","64,766,810","72,508,791","79,198,158","82,511,431","78,140,554","64,679,674","66,016,695","77,854,954",
2020,서울특별시,성동구,합 계,"193,122,842","185,623,818","171,859,245","162,785,602","155,560,349","170,989,206","185,644,436","198,468,980","198,967,232","157,050,722","161,710,034","181,541,437",
2020,서울특별시,동대문구,농업. 임업,"27,011","24,521","21,207","17,848","15,567","17,268","17,496","18,607","18,904","12,768","16,857","21,616",
2020,서울특별시,동대문구,어      업,"6,834","7,085","5,953","5,322","4,194","3,178","1,585","1,401","1,375","2,718","4,156","5,909",
2020,서울특별시,동대문구,금속비금속,"6,996","5,625","4,946","3,211","2,344","3,245","3,801","3,992","3,940","2,101","2,957","4,907",
2020,서울특별시,동대문구,식료품제조,"604,091","573,936","505,369","510,797","513,797","586,249","592,418","594,359","633,368","526,481","548,319","566,577",
2020,서울특별시,동대문구,음료품제조,"4,512","4,319","3,931","5,028","5,659","6,127","7,239","6,229","7,151","5,444","5,804","5,171",
2020,서울특별시,동대문구,섬      유,"1,568,382","1,525,802","1,473,241","1,283,449","1,099,824","1,282,145","1,442,392","1,425,036","1,551,651","1,111,059","1,257,316","1,413,895",
2020,서울특별시,동대문구,의복. 모피,"2,492,651","2,509,067","2,476,653","2,228,689","1,952,843","2,312,463","2,536,922","2,496,704","2,791,198","2,002,946","2,166,409","2,294,854",
2020,서울특별시,동대문구,가죽. 신발,"80,861","71,906","57,604","41,375","34,310","42,839","52,707","51,481","60,280","38,287","38,120","52,154",
2020,서울특별시,동대문구,목재. 나무,"14,020","14,014","11,659","8,912","7,368","8,590","9,297","9,146","9,039","6,363","7,921","9,843",
2020,서울특별시,동대문구,펄프. 종이,"100,214","99,376","89,564","76,365","62,169","74,042","79,736","72,619","77,358","58,625","66,993","84,074",
2020,서울특별시,동대문구,출판. 인쇄,"187,743","177,873","172,012","147,652","127,172","138,896","169,612","153,645","177,817","129,078","146,414","169,494",
2020,서울특별시,동대문구,석유  정제,"38,141","33,456","28,268","18,264","12,110","14,405","13,881","15,461","39,173","79,330","75,685","71,832",
2020,서울특별시,동대문구,화학  제품,"49,298","46,527","45,218","41,642","33,450","40,230","42,411","40,539","46,629","31,032","39,736","50,091",
2020,서울특별시,동대문구,고무. 플라,"104,615","93,074","91,404","80,604","65,855","70,537","79,939","83,575","94,599","64,916","72,849","85,158",
2020,서울특별시,동대문구,유      리,"5,033","4,761","4,078","3,223","2,553","2,535","2,570","2,669","3,518","2,342","3,781","5,358",
2020,서울특별시,동대문구,시  멘  트,"11,524","11,225","8,609","6,571","5,232","6,958","8,282","8,025","8,486","5,707","6,869","11,950",
2020,서울특별시,동대문구,1차   금속,"103,218","89,890","82,187","77,865","67,089","69,689","76,292","79,179","82,984","63,610","80,431","86,188",
2020,서울특별시,동대문구,조립  금속,"147,675","136,749","122,062","94,976","71,492","77,569","83,841","78,419","89,926","62,788","88,988","134,454",
2020,서울특별시,동대문구,기타  기계,"148,867","133,931","140,819","120,734","92,333","108,007","128,837","121,562","136,323","93,664","76,563","96,665",
2020,서울특별시,동대문구,사무  기기,"14,113","13,610","10,887","7,182","5,670","4,268","5,368","5,714","6,926","4,579","6,113","9,564",
2020,서울특별시,동대문구,전기  기기,"44,037","42,257","37,050","27,834","20,674","22,692","26,151","26,063","30,681","18,997","60,420","74,759",
2020,서울특별시,동대문구,영상. 음향,"23,733","21,252","19,513","14,394","8,053","10,145","12,900","14,718","15,253","8,111","9,963","19,573",
2020,서울특별시,동대문구,의료. 광학,"218,344","204,610","181,474","159,889","135,205","160,462","187,718","185,571","202,132","128,729","152,074","191,525",
2020,서울특별시,동대문구,자  동  차,"31,771","29,698","26,603","21,568","16,419","17,704","20,028","19,304","20,765","15,036","22,314","30,208",
2020,서울특별시,동대문구,기타  운송,"605,364","583,814","545,208","518,720","559,265","561,847","504,673","244,816","250,943","531,045","567,256","581,787",
2020,서울특별시,동대문구,가구및기타,"182,030","168,364","157,997","134,241","114,339","130,483","142,987","136,230","152,426","110,852","124,205","159,299",
2020,서울특별시,동대문구,수      도,"757,028","753,453","744,393","787,487","787,140","808,742","803,353","833,244","843,507","812,818","810,777","791,044",
2020,서울특별시,동대문구,사업자  용,"169,874","182,344","165,800","172,927","177,617","191,107","176,957","189,668","231,641","194,735","202,410","186,660",
2020,서울특별시,동대문구,전      철,"4,866,645","4,696,512","4,206,531","4,364,467","4,258,596","4,758,165","5,565,866","6,198,886","5,991,952","4,375,955","4,460,779","4,573,695",
2020,서울특별시,동대문구,가정용부문,"42,858,137","42,425,557","39,858,223","39,999,217","37,559,398","40,042,636","43,773,508","48,673,486","52,862,459","38,378,717","38,921,003","41,570,631",
2020,서울특별시,동대문구,국  군  용,"1,100","1,830",590,"1,110","1,296",434,710,744,879,814,694,"1,287",
2020,서울특별시,동대문구,기타공공용,"8,845,997","8,172,183","6,544,860","5,306,606","4,869,721","5,833,261","6,670,463","6,854,654","6,290,337","5,085,033","6,134,940","8,192,935",
2020,서울특별시,동대문구,관  공  용,"4,089,432","3,880,177","3,457,266","2,996,448","2,722,694","2,901,980","3,234,566","3,508,227","3,195,385","2,803,403","3,026,491","3,836,241",
2020,서울특별시,동대문구,순수써비스,"59,821,914","57,575,505","50,337,391","45,076,562","42,742,344","49,108,711","55,459,842","58,547,443","56,246,639","42,619,570","44,671,535","52,139,955",
2020,서울특별시,동대문구,합 계,"128,231,205","124,314,303","111,638,570","104,361,179","98,153,792","109,417,609","121,934,348","130,701,416","132,175,644","99,387,653","103,877,142","117,529,353",
2020,서울특별시,성북구,농업. 임업,"14,427","14,029","12,578","11,556","11,046","12,946","14,105","15,004","14,905","10,389","9,899","13,665",
2020,서울특별시,성북구,어      업,"2,538","2,466","1,924","1,606","1,374","1,551","2,193","1,747",985,"1,850","1,818","2,153",
2020,서울특별시,성북구,금속비금속,731,707,607,570,583,382,489,462,-,-,-,-,
2020,서울특별시,성북구,식료품제조,"457,939","440,763","376,089","400,883","408,356","469,221","481,150","479,094","494,067","425,390","389,759","397,084",
2020,서울특별시,성북구,섬      유,"1,078,097","1,101,770","1,051,261","946,702","873,614","1,017,053","980,234","912,678","999,752","776,273","924,102","1,031,579",
2020,서울특별시,성북구,의복. 모피,"1,542,709","1,616,388","1,560,264","1,451,557","1,307,323","1,546,700","1,554,340","1,482,271","1,624,563","1,193,847","1,384,556","1,471,686",
2020,서울특별시,성북구,가죽. 신발,"77,538","79,245","69,582","60,647","45,874","48,830","54,732","52,846","68,519","48,670","52,170","63,591",
2020,서울특별시,성북구,목재. 나무,"17,262","12,215","9,273","11,352","14,532","14,683","14,729","12,478","13,424","6,092","9,056","13,879",
2020,서울특별시,성북구,펄프. 종이,"32,529","33,536","28,942","23,961","20,065","20,222","20,102","17,509","18,208","13,757","16,547","22,295",
2020,서울특별시,성북구,출판. 인쇄,"99,633","105,237","109,282","101,719","97,466","102,842","96,926","86,809","111,669","77,628","93,893","99,801",
2020,서울특별시,성북구,화학  제품,"70,152","68,535","63,733","62,722","59,106","70,528","71,470","78,110","68,667","57,174","62,211","58,116",
2020,서울특별시,성북구,고무. 플라,"207,208","217,213","220,849","208,454","192,947","221,340","224,946","208,731","220,333","168,704","188,145","193,588",
2020,서울특별시,성북구,유      리,"5,813","5,044","3,915","3,273","3,158","3,641","4,072","4,131","4,391","3,217","3,968","6,555",
2020,서울특별시,성북구,시  멘  트,"3,579","3,449","2,390","3,056","2,548","4,165","4,099","3,838","3,139","2,374","3,192","4,088",
2020,서울특별시,성북구,1차   금속,"24,848","23,291","21,420","17,496","15,317","15,781","16,374","17,114","17,545","15,101","21,612","25,030",
2020,서울특별시,성북구,조립  금속,"14,193","13,563","11,987","8,143","5,746","7,440","9,002","8,612","8,954","7,640","9,147","11,825",
2020,서울특별시,성북구,기타  기계,"154,515","154,471","142,568","144,039","132,186","150,725","148,046","151,088","158,003","128,523","142,004","156,991",
