시군구별 계약종별별 전력사용량,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(단위 : kWh),
2016,서울특별시,성북구,합 계,"132,112,830","135,603,569","119,577,629","111,355,565","103,956,298","114,701,759","122,768,918","148,615,489","131,734,759","105,937,944","110,181,510","121,394,369",
2016,서울특별시,도봉구,주택용,"38,499,270","39,083,477","34,670,401","34,580,716","32,231,273","33,335,079","35,406,834","46,571,133","38,832,913","31,863,047","34,140,603","35,401,027",
2016,서울특별시,도봉구,일반용,"32,478,691","33,783,450","28,594,184","25,690,116","24,140,546","27,962,187","31,084,026","36,452,494","32,590,863","25,459,722","25,448,923","29,319,061",
2016,서울특별시,도봉구,교육용,"3,176,783","3,551,475","2,914,862","2,511,801","1,688,131","2,065,755","2,381,066","2,254,089","2,405,677","1,730,053","2,172,427","3,299,922",
2016,서울특별시,도봉구,산업용,"6,201,447","6,232,784","5,812,672","5,984,956","5,639,492","6,134,374","6,432,342","6,855,263","6,616,810","5,635,688","5,951,208","6,077,332",
2016,서울특별시,도봉구,농사용,"24,125","27,889","27,008","26,597","21,150","21,034","19,171","20,885","22,280","18,677","22,398","27,832",
2016,서울특별시,도봉구,가로등,"789,983","742,472","670,768","630,926","570,179","533,646","520,169","556,349","604,254","665,125","728,258","744,921",
2016,서울특별시,도봉구,심 야,"872,888","970,930","761,990","572,393","378,180","352,443","396,919","421,478","257,354","205,473","406,067","665,672",
2016,서울특별시,도봉구,합 계,"82,043,187","84,392,477","73,451,885","69,997,505","64,668,951","70,404,518","76,240,527","93,131,691","81,330,151","65,577,785","68,869,884","75,535,767",
2016,서울특별시,은평구,주택용,"54,032,599","55,266,877","49,405,702","48,883,328","45,861,561","46,895,903","49,812,316","65,264,673","57,799,978","45,538,705","47,692,253","49,622,555",
2016,서울특별시,은평구,일반용,"44,915,153","47,085,596","39,800,399","35,884,713","33,488,752","38,342,091","43,134,825","51,266,483","45,557,415","35,802,119","35,693,742","42,287,945",
2016,서울특별시,은평구,교육용,"3,593,415","4,055,242","3,216,251","2,719,172","1,836,273","2,446,229","3,040,338","2,591,549","3,026,477","2,048,338","2,522,559","3,846,187",
2016,서울특별시,은평구,산업용,"14,114,810","14,423,942","13,721,888","13,375,988","13,143,863","13,998,716","14,777,247","16,792,975","15,649,691","14,113,363","13,980,310","13,732,876",
2016,서울특별시,은평구,농사용,"10,549","9,823","9,906","9,248","8,462","9,860","10,139","12,057","12,127","8,907","9,785","11,505",
2016,서울특별시,은평구,가로등,"1,138,942","1,059,676","991,930","890,763","829,444","758,493","675,502","706,080","748,092","832,233","889,468","940,044",
2016,서울특별시,은평구,심 야,"1,374,796","1,507,927","1,180,142","834,492","638,880","502,338","528,545","654,540","460,357","450,940","639,521","1,038,231",
2016,서울특별시,은평구,합 계,"119,180,264","123,409,083","108,326,218","102,597,704","95,807,235","102,953,630","111,978,912","137,288,357","123,254,137","98,794,605","101,427,638","111,479,343",
2016,서울특별시,서대문구,주택용,"37,341,205","37,627,034","33,773,278","33,452,263","31,602,788","32,908,316","35,936,707","47,034,227","39,077,954","32,211,117","33,183,849","34,877,427",
2016,서울특별시,서대문구,일반용,"51,866,056","51,814,670","45,815,691","41,568,310","41,290,743","47,576,851","52,978,079","61,397,351","52,436,007","42,530,077","41,663,331","46,891,255",
2016,서울특별시,서대문구,교육용,"16,660,525","15,214,741","14,801,061","12,340,885","13,192,858","15,246,156","16,582,647","17,617,489","15,470,826","13,126,076","14,596,374","16,930,839",
2016,서울특별시,서대문구,산업용,"2,948,082","3,000,555","2,851,473","2,812,855","2,710,982","2,851,419","2,903,273","3,092,177","2,986,051","2,683,182","2,713,263","2,807,297",
2016,서울특별시,서대문구,농사용,"5,744","6,291","5,036","3,937","3,099","3,291","3,316","4,777","3,980","2,929","4,204","5,333",
2016,서울특별시,서대문구,가로등,"957,189","905,292","834,664","759,924","703,177","646,615","619,917","667,154","716,649","808,847","863,848","925,228",
2016,서울특별시,서대문구,심 야,"929,380","997,988","819,496","655,658","867,125","978,745","1,170,968","1,179,654","782,776","482,163","486,187","734,414",
2016,서울특별시,서대문구,합 계,"110,708,181","109,566,571","98,900,699","91,593,832","90,370,772","100,211,393","110,194,907","130,992,829","111,474,243","91,844,391","93,511,056","103,171,793",
2016,서울특별시,마포구,주택용,"49,916,316","50,633,641","44,732,681","44,037,835","41,441,625","44,893,809","49,292,268","66,422,975","55,079,708","40,948,726","43,588,740","45,284,035",
2016,서울특별시,마포구,일반용,"110,365,759","108,841,730","98,953,810","88,618,532","87,989,968","98,697,550","109,986,693","124,874,868","110,308,917","94,167,110","92,742,394","104,672,923",
2016,서울특별시,마포구,교육용,"5,874,435","5,624,167","5,294,049","4,229,622","4,025,534","4,792,532","5,116,860","5,096,552","4,942,027","4,070,879","4,839,095","6,053,760",
2016,서울특별시,마포구,산업용,"12,119,587","11,512,618","11,690,641","11,969,888","13,876,433","15,802,424","17,850,335","19,015,227","15,322,196","12,304,059","11,592,877","11,125,138",
2016,서울특별시,마포구,농사용,"11,068","11,243","11,051","10,931","10,489","11,543","12,116","13,636","13,876","12,337","11,153","10,789",
2016,서울특별시,마포구,가로등,"1,677,406","1,577,705","1,422,951","1,346,726","1,207,006","1,143,921","1,102,131","1,169,731","1,282,442","1,388,848","1,514,909","1,553,621",
2016,서울특별시,마포구,심 야,"1,619,023","1,559,274","1,411,386","684,619","807,606","1,476,874","1,448,151","1,989,538","1,326,534","908,277","1,055,465","1,272,784",
2016,서울특별시,마포구,합 계,"181,583,594","179,760,378","163,516,569","150,898,153","149,358,661","166,818,653","184,808,554","218,582,527","188,275,700","153,800,236","155,344,633","169,973,050",
2016,서울특별시,강서구,주택용,"65,627,081","67,023,326","59,977,102","60,076,047","56,358,259","58,545,157","63,185,008","84,744,206","72,687,928","57,191,898","60,489,061","62,518,962",
2016,서울특별시,강서구,일반용,"90,933,401","93,578,369","80,313,376","71,994,917","68,037,513","78,578,097","87,965,159","102,765,595","91,900,984","72,565,688","73,046,494","84,451,314",
2016,서울특별시,강서구,교육용,"4,010,328","4,446,075","3,478,206","2,918,743","2,035,182","2,607,097","3,160,662","2,819,824","3,344,242","2,287,604","2,876,473","4,207,798",
2016,서울특별시,강서구,산업용,"22,594,753","22,336,546","22,226,847","21,313,913","20,749,438","20,787,015","22,432,417","22,959,849","21,962,827","21,387,254","21,359,677","22,852,164",
2016,서울특별시,강서구,농사용,"347,844","347,360","386,352","411,246","453,372","487,825","552,311","581,473","548,955","473,139","509,862","385,365",
2016,서울특별시,강서구,가로등,"1,680,775","1,602,879","1,441,807","1,424,267","1,306,580","1,238,636","1,198,860","1,270,295","1,366,162","1,474,234","1,618,528","1,654,378",
2016,서울특별시,강서구,심 야,"993,372","1,050,216","811,577","505,836","298,370","274,054","286,397","336,090","269,771","225,253","433,550","706,998",
2016,서울특별시,강서구,합 계,"186,187,554","190,384,771","168,635,267","158,644,969","149,238,714","162,517,881","178,780,814","215,477,332","192,080,869","155,605,070","160,333,645","176,776,979",
2016,서울특별시,구로구,주택용,"50,984,129","51,613,260","46,206,478","45,574,117","43,036,901","44,656,583","48,484,299","64,239,989","53,520,422","43,073,874","45,129,103","47,229,779",
2016,서울특별시,구로구,일반용,"84,072,482","80,767,600","70,474,524","62,510,151","63,316,744","68,135,632","77,577,783","88,769,785","73,972,918","65,041,069","66,010,649","75,929,980",
2016,서울특별시,구로구,교육용,"3,305,264","3,598,304","3,124,768","2,398,028","1,847,983","2,294,541","2,561,146","2,376,622","2,573,402","1,922,702","2,687,367","3,712,412",
2016,서울특별시,구로구,산업용,"36,849,868","37,944,521","32,883,106","30,585,642","29,258,051","30,810,256","31,215,847","34,053,788","31,583,474","28,972,663","29,701,907","32,894,416",
2016,서울특별시,구로구,농사용,"21,137","22,769","19,090","13,340","11,365","13,753","12,742","16,958","16,785","15,991","14,516","17,014",
2016,서울특별시,구로구,가로등,"1,235,065","1,193,559","1,123,210","1,041,793","986,265","894,549","896,952","920,630","956,661","1,067,514","1,105,029","1,113,252",
2016,서울특별시,구로구,심 야,"979,749","1,056,527","855,853","723,682","1,304,977","1,932,654","2,416,572","2,677,856","1,822,014","721,633","467,022","726,256",
2016,서울특별시,구로구,합 계,"177,447,694","176,196,540","154,687,029","142,846,753","139,762,286","148,737,968","163,165,341","193,055,628","164,445,676","140,815,446","145,115,593","161,623,109",
2016,서울특별시,영등포구,주택용,"50,752,661","50,814,172","45,879,628","44,529,536","42,346,291","44,441,258","49,486,184","64,481,895","52,857,526","42,447,806","43,727,480","46,448,545",
2016,서울특별시,영등포구,일반용,"153,677,261","149,693,493","136,473,755","122,796,322","125,278,028","143,253,817","160,039,357","179,019,809","152,925,624","127,467,509","125,945,816","141,141,055",
2016,서울특별시,영등포구,교육용,"2,383,140","2,865,571","2,171,626","1,788,792","1,241,162","1,558,396","1,917,871","1,820,652","2,016,876","1,434,141","1,721,655","2,516,624",
2016,서울특별시,영등포구,산업용,"21,547,199","22,070,522","20,513,192","19,151,833","18,674,928","19,589,725","20,805,226","22,404,426","20,714,251","18,365,380","18,737,765","20,529,196",
2016,서울특별시,영등포구,농사용,"6,618","7,284","6,521","5,324","4,113","3,226","3,366","4,002","4,015","3,246","3,426","4,671",
2016,서울특별시,영등포구,가로등,"2,025,268","1,941,362","1,793,844","1,673,053","1,544,307","1,407,293","1,377,153","1,456,742","1,569,507","1,713,970","1,887,960","1,922,141",
2016,서울특별시,영등포구,심 야,"1,709,742","1,802,975","1,865,302","2,438,614","5,061,407","8,052,911","10,101,454","11,227,038","7,809,737","4,036,713","1,792,396","1,603,446",
2016,서울특별시,영등포구,합 계,"232,101,889","229,195,379","208,703,868","192,383,474","194,150,236","218,306,626","243,730,611","280,414,564","237,897,536","195,468,765","193,816,498","214,165,678",
2016,서울특별시,동작구,주택용,"44,280,565","45,313,597","40,459,658","40,783,307","38,214,220","39,864,332","42,865,118","57,210,086","48,117,614","38,438,269","40,060,462","41,477,286",
2016,서울특별시,동작구,일반용,"53,272,863","53,556,799","46,881,984","42,958,497","42,499,131","49,228,239","54,713,602","63,982,782","55,561,766","45,276,755","43,994,768","48,779,846",
2016,서울특별시,동작구,교육용,"7,813,557","7,632,820","6,874,831","5,411,063","4,865,018","6,124,600","6,415,283","6,616,298","6,268,818","4,984,761","6,056,301","8,102,549",
2016,서울특별시,동작구,산업용,"4,810,737","4,671,326","4,579,256","4,606,674","4,735,503","4,959,825","5,315,521","5,673,483","5,333,106","4,845,865","4,594,698","4,617,795",
2016,서울특별시,동작구,농사용,"5,019","6,524","4,214","3,450","2,897","2,462","2,219","2,543","2,672","2,509","3,798","5,141",
2016,서울특별시,동작구,가로등,"1,120,951","1,034,586","962,940","886,989","808,832","746,110","742,718","784,952","847,361","937,506","997,183","1,023,202",
2016,서울특별시,동작구,심 야,"1,135,548","1,107,283","911,255","647,832","648,368","835,015","1,078,211","1,242,080","841,300","471,186","595,625","917,890",
2016,서울특별시,동작구,합 계,"112,439,240","113,322,935","100,674,138","95,297,812","91,773,969","101,760,583","111,132,672","135,512,224","116,972,637","94,956,851","96,302,835","104,923,709",
2016,서울특별시,관악구,주택용,"56,550,444","57,962,208","51,414,467","51,576,672","48,034,924","50,166,129","54,076,678","71,237,551","60,880,601","48,584,559","50,568,473","52,394,187",
2016,서울특별시,관악구,일반용,"67,756,640","69,695,308","60,520,404","56,206,672","53,396,201","61,114,973","68,209,160","81,300,195","72,789,407","57,883,705","56,429,676","62,027,678",
2016,서울특별시,관악구,교육용,"18,883,645","21,441,528","17,608,012","15,691,002","12,442,870","14,440,132","16,046,387","17,738,194","17,686,850","13,674,485","14,835,825","18,369,311",
2016,서울특별시,관악구,산업용,"4,293,722","4,405,358","4,051,236","4,029,069","3,669,224","3,681,569","4,003,401","4,330,211","4,130,898","3,504,151","3,544,803","3,730,537",
2016,서울특별시,관악구,농사용,"10,999","11,141","7,410","6,116","6,415","4,404","4,020","6,116","6,332","5,420","7,450","10,587",
2016,서울특별시,관악구,가로등,"903,304","870,089","813,752","889,111","985,595","811,061","806,556","916,905","937,918","1,002,798","1,053,080","1,165,506",
2016,서울특별시,관악구,심 야,"1,776,906","1,874,419","1,526,511","1,129,037","702,631","499,026","486,373","423,214","422,011","481,526","845,271","1,257,025",
2016,서울특별시,관악구,합 계,"150,175,660","156,260,051","135,941,792","129,527,679","119,237,860","130,717,294","143,632,575","175,952,386","156,854,017","125,136,644","127,284,578","138,954,831",
2016,서울특별시,강남구,주택용,"77,780,281","75,441,225","69,674,424","68,167,242","65,272,727","70,070,123","80,988,901","106,624,102","82,241,545","66,970,270","68,090,952","71,074,796",
2016,서울특별시,강남구,일반용,"313,404,661","315,336,662","275,556,961","240,222,241","234,252,613","277,024,369","310,756,631","352,836,068","302,549,303","244,281,951","244,090,877","282,918,460",
2016,서울특별시,강남구,교육용,"4,470,135","5,032,580","4,377,667","3,391,514","2,477,152","3,520,149","4,057,621","3,350,333","3,955,441","2,681,398","3,451,841","5,012,081",
2016,서울특별시,강남구,산업용,"33,159,098","28,376,712","27,566,427","22,795,200","17,328,566","16,551,987","18,105,520","20,467,824","19,081,150","18,263,251","26,690,228","32,182,639",
2016,서울특별시,강남구,농사용,"138,828","150,053","116,955","79,595","55,482","55,365","56,709","67,764","62,989","52,693","69,755","118,359",
2016,서울특별시,강남구,가로등,"2,575,681","2,435,108","2,189,822","2,087,213","1,936,635","1,841,584","1,784,834","1,917,539","2,024,482","2,183,751","2,398,221","2,472,557",
2016,서울특별시,강남구,심 야,"2,005,860","2,132,281","1,956,371","1,915,252","3,913,597","6,450,851","8,679,304","9,506,178","6,078,506","3,031,722","1,810,431","1,837,146",
2016,서울특별시,강남구,합 계,"433,534,544","428,904,621","381,438,627","338,658,257","325,236,772","375,514,428","424,429,520","494,769,808","415,993,416","337,465,036","346,602,305","395,616,038",
2016,서울특별시,강동구,주택용,"49,228,890","49,892,441","44,301,887","43,782,495","41,092,865","43,194,878","46,684,697","61,839,801","50,093,056","40,754,514","43,274,175","45,385,273",
2016,서울특별시,강동구,일반용,"66,829,333","68,059,310","58,451,991","51,950,578","49,642,891","58,174,582","65,094,230","75,816,131","65,619,514","52,164,560","51,455,908","59,272,466",
2016,서울특별시,강동구,교육용,"3,020,876","3,477,064","2,874,369","2,233,625","1,551,521","2,049,872","2,521,514","2,125,770","2,479,358","1,606,268","2,197,529","3,271,078",
2016,서울특별시,강동구,산업용,"14,857,396","14,263,984","14,881,830","14,520,949","14,801,708","15,188,043","15,518,488","16,241,724","14,928,732","14,448,406","14,025,598","14,494,345",
2016,서울특별시,강동구,농사용,"339,896","376,369","298,528","211,812","151,142","159,154","152,607","175,658","179,370","138,689","155,131","213,204",
2016,서울특별시,강동구,가로등,"1,269,410","1,171,597","1,058,364","992,314","878,658","820,191","804,022","868,430","951,400","1,034,954","1,141,407","1,194,836",
2016,서울특별시,강동구,심 야,"920,597","974,097","769,841","527,381","628,524","790,124","871,838","928,514","714,315","427,647","407,119","677,445",
2016,서울특별시,강동구,합 계,"136,466,398","138,214,862","122,636,810","114,219,154","108,747,309","120,376,844","131,647,396","157,996,028","134,965,745","110,575,038","112,656,867","124,508,647",
2016,서울특별시,송파구,주택용,"75,826,810","76,697,626","68,626,298","68,450,811","64,161,798","67,065,721","72,781,410","96,646,205","83,252,205","64,726,273","68,010,376","70,638,155",
2016,서울특별시,송파구,일반용,"130,033,042","129,986,047","118,670,642","112,113,488","113,685,488","120,577,739","135,897,184","154,185,933","133,286,531","114,416,719","107,610,757","123,689,486",
2016,서울특별시,송파구,교육용,"5,295,168","5,970,604","4,963,852","4,109,757","2,860,139","3,536,140","4,406,143","4,161,148","4,509,744","3,139,432","3,739,104","5,397,060",
2016,서울특별시,송파구,산업용,"15,623,176","15,232,232","19,002,498","14,660,132","14,895,883","15,512,829","16,254,308","17,121,636","16,085,248","15,098,055","14,909,728","14,991,158",
2016,서울특별시,송파구,농사용,"199,234","235,653","222,696","215,383","228,186","228,256","232,257","248,200","237,167","210,682","201,763","217,909",
2016,서울특별시,송파구,가로등,"1,967,334","1,853,853","1,632,544","1,560,616","1,384,022","1,317,010","1,266,170","1,362,810","1,502,280","1,647,879","1,844,112","1,903,769",
2016,서울특별시,송파구,심 야,"1,476,184","1,517,627","1,296,753","1,542,435","2,529,859","3,664,683","4,867,845","5,460,872","3,968,932","2,421,383","1,091,884","1,622,636",
2016,서울특별시,송파구,합 계,"230,420,948","231,493,642","214,415,283","202,652,622","199,745,375","211,902,378","235,705,317","279,186,804","242,842,107","201,660,423","197,407,724","218,460,173",
2016,서울특별시,중랑구,주택용,"45,298,530","46,416,270","41,191,917","40,723,928","38,159,603","39,757,606","42,753,484","56,421,428","47,778,069","38,330,030","40,322,604","42,239,281",
2016,서울특별시,중랑구,일반용,"43,168,455","44,543,987","38,211,666","34,134,617","32,225,028","37,304,806","41,420,758","48,584,862","43,335,134","34,132,727","33,764,333","38,350,675",
2016,서울특별시,중랑구,교육용,"2,754,989","3,028,226","2,478,286","2,040,929","1,376,396","1,730,611","2,105,279","1,767,118","2,070,793","1,452,902","1,908,787","2,898,346",
2016,서울특별시,중랑구,산업용,"7,054,721","7,482,084","6,605,847","6,052,735","5,265,326","5,667,233","6,201,703","7,386,257","7,097,570","5,777,024","6,076,294","6,655,806",
2016,서울특별시,중랑구,농사용,"23,039","27,487","22,677","22,692","23,069","26,330","27,694","31,445","34,948","26,665","22,795","20,752",
2016,서울특별시,중랑구,가로등,"1,160,337","1,119,293","1,027,651","940,954","873,369","794,639","789,418","829,542","867,608","988,256","1,051,107","1,097,650",
2016,서울특별시,중랑구,심 야,"834,259","884,960","732,251","542,930","484,196","503,764","620,684","484,289","543,369","257,307","397,734","601,049",
2016,서울특별시,중랑구,합 계,"100,294,330","103,502,307","90,270,295","84,458,785","78,406,987","85,784,989","93,919,020","115,504,941","101,727,491","80,964,911","83,543,654","91,863,559",
2016,서울특별시,노원구,주택용,"61,094,655","61,743,858","55,325,047","55,197,480","51,832,530","53,555,414","56,819,970","74,304,805","62,089,651","51,094,648","54,490,812","56,358,702",
2016,서울특별시,노원구,일반용,"56,268,082","57,847,340","49,223,120","44,235,289","42,623,732","49,430,823","54,563,654","63,290,749","55,887,120","45,046,657","44,531,218","50,866,102",
2016,서울특별시,노원구,교육용,"11,631,465","11,789,104","10,219,232","8,758,509","6,970,291","8,444,930","9,101,771","9,251,998","9,195,495","7,279,056","8,741,856","11,598,225",
2016,서울특별시,노원구,산업용,"6,594,903","6,476,458","6,206,876","5,934,079","5,741,499","5,851,002","6,589,347","6,902,943","6,774,868","6,022,690","6,070,034","6,081,221",
2016,서울특별시,노원구,농사용,"10,085","11,372","9,748","10,182","9,508","7,576","6,733","7,288","7,440","10,249","10,635","12,500",
2016,서울특별시,노원구,가로등,"1,539,331","1,481,427","1,389,539","1,305,170","1,230,050","1,147,569","1,105,701","1,140,191","1,181,975","1,282,175","1,361,308","1,416,660",
2016,서울특별시,노원구,심 야,"1,230,687","1,377,205","1,092,265","737,383","433,656","609,629","658,439","697,899","372,739","267,236","541,362","876,077",
2016,서울특별시,노원구,합 계,"138,369,208","140,726,764","123,465,827","116,178,092","108,841,266","119,046,943","128,845,615","155,595,873","135,509,288","111,002,711","115,747,225","127,209,487",
2016,서울특별시,서초구,주택용,"57,415,571","59,776,411","53,438,718","52,328,493","49,964,193","53,020,226","60,307,914","80,324,896","63,522,321","51,259,892","52,526,788","55,278,074",
2016,서울특별시,서초구,일반용,"192,855,728","195,564,266","173,795,203","154,925,943","149,947,215","173,401,096","192,900,087","217,763,073","194,074,265","156,128,190","154,587,859","175,147,678",
2016,서울특별시,서초구,교육용,"4,772,867","5,198,317","4,515,027","3,761,565","2,912,247","3,874,301","4,283,401","3,952,256","4,556,430","3,246,563","3,595,170","4,980,841",
