시군구별 계약종별별 전력사용량,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(단위 : kWh),
2023,서울특별시,용산구,산업용,"9,629,354","8,047,302","7,919,663","7,898,539","7,835,892","8,313,980","9,020,372","10,266,216","9,782,919","8,263,343","8,484,340","8,846,313",
2023,서울특별시,용산구,가로등,"1,071,715","986,237","897,609","856,951","779,263","730,014","723,741","779,092","846,627","922,619","992,710","1,034,916",
2023,서울특별시,용산구,심 야,"689,613","682,112","627,740","650,692","1,093,791","1,817,436","2,498,819","2,879,737","2,227,230","1,085,488","660,404","582,229",
2023,서울특별시,용산구,합 계,"146,757,364","135,385,837","114,244,547","111,414,515","112,035,067","127,144,170","148,869,775","170,646,247","153,535,026","118,229,151","118,063,333","131,810,656",
2023,서울특별시,성동구,주택용,"41,107,041","39,877,337","33,420,186","34,088,230","32,491,037","35,014,823","42,148,362","54,440,696","49,296,284","35,951,791","33,993,314","36,300,044",
2023,서울특별시,성동구,일반용,"81,138,704","73,734,394","60,041,378","55,312,943","54,846,881","62,955,050","72,883,711","80,710,955","73,093,251","56,377,221","57,145,102","68,435,610",
2023,서울특별시,성동구,교육용,"9,064,249","7,414,756","6,654,155","5,722,990","6,002,149","6,958,566","7,864,079","7,885,201","7,696,723","5,658,766","6,225,428","8,221,000",
2023,서울특별시,성동구,산업용,"78,812,476","74,773,680","68,557,895","68,679,266","67,425,850","70,855,214","76,776,397","85,659,545","81,734,387","68,492,870","70,501,803","72,794,578",
2023,서울특별시,성동구,농사용,"8,799","11,481","9,582","7,620","6,626","7,334","7,102","8,979","8,579","7,207","4,288","4,771",
2023,서울특별시,성동구,가로등,"944,203","897,842","817,496","773,113","719,679","653,337","644,082","666,623","714,768","780,201","853,611","901,517",
2023,서울특별시,성동구,심 야,"398,286","363,773","257,646","152,029","89,248","72,794","136,011","183,551","153,697","60,294","93,169","256,505",
2023,서울특별시,성동구,합 계,"211,473,758","197,073,263","169,758,338","164,736,191","161,581,470","176,517,118","200,459,744","229,555,550","212,697,689","167,328,350","168,816,715","186,914,025",
2023,서울특별시,동대문구,주택용,"49,164,836","47,349,472","40,400,163","41,216,521","39,453,396","42,565,590","51,852,754","65,664,995","59,515,419","44,624,212","42,071,717","45,186,856",
2023,서울특별시,동대문구,일반용,"65,688,598","60,675,295","48,253,065","44,674,204","43,201,999","49,897,763","57,768,677","65,914,880","61,200,719","46,780,540","45,430,927","54,924,792",
2023,서울특별시,동대문구,교육용,"10,900,261","9,286,536","7,753,060","6,570,873","6,296,691","7,198,119","8,004,057","8,300,996","8,387,302","6,430,523","7,277,517","10,025,158",
2023,서울특별시,동대문구,산업용,"15,935,883","14,762,482","12,536,984","12,350,436","11,936,082","12,783,573","14,539,178","15,757,157","15,143,986","11,777,499","12,388,471","13,594,736",
2023,서울특별시,동대문구,농사용,"13,941","13,924","9,442","11,765","15,009","14,209","13,861","11,603","16,192","16,209","18,420","20,088",
2023,서울특별시,동대문구,가로등,"881,993","800,475","749,728","683,887","630,438","586,322","588,316","614,110","667,153","743,178","817,522","859,459",
2023,서울특별시,동대문구,심 야,"649,371","558,939","385,110","268,385","514,694","683,500","882,843","961,845","646,757","236,943","259,761","495,096",
2023,서울특별시,동대문구,합 계,"143,234,883","133,447,123","110,087,552","105,776,071","102,048,309","113,729,076","133,649,686","157,225,586","145,577,528","110,609,104","108,264,335","125,106,185",
2023,서울특별시,성북구,주택용,"57,609,806","55,863,632","47,196,889","48,594,619","46,049,454","48,655,901","57,911,250","74,472,505","67,411,490","50,458,526","48,411,339","51,507,994",
2023,서울특별시,성북구,일반용,"55,863,178","51,823,827","41,176,932","38,517,919","37,504,387","42,883,311","49,243,438","55,627,006","51,998,864","40,374,869","39,580,908","46,869,755",
2023,서울특별시,성북구,교육용,"19,488,482","17,291,215","14,067,469","12,538,384","12,303,264","14,601,921","15,903,201","16,445,709","16,575,267","12,252,703","14,430,228","18,644,195",
2023,서울특별시,성북구,산업용,"9,234,590","8,746,787","7,852,043","7,698,901","7,863,875","8,541,021","9,265,427","9,631,094","8,980,067","7,324,320","7,829,758","8,297,206",
2023,서울특별시,성북구,농사용,"2,622","2,880","2,551","3,388","3,496","4,226","4,201","2,838","2,739","1,968","1,471","1,045",
2023,서울특별시,성북구,가로등,"1,192,081","1,081,818","991,803","948,475","869,129","821,328","814,019","871,783","935,649","1,019,512","1,100,162","1,153,084",
2023,서울특별시,성북구,심 야,"1,909,083","1,799,756","1,289,728","890,033","778,502","735,046","903,874","840,066","656,766","363,508","759,978","1,430,404",
2023,서울특별시,성북구,합 계,"145,299,842","136,609,915","112,577,415","109,191,719","105,372,107","116,242,754","134,045,410","157,891,001","146,560,842","111,795,406","112,113,844","127,903,683",
2023,서울특별시,도봉구,주택용,"39,705,656","38,323,825","32,480,592","33,372,457","31,628,536","33,233,199","40,643,710","50,948,026","42,239,601","33,163,861","33,668,065","36,127,260",
2023,서울특별시,도봉구,일반용,"36,820,392","33,764,422","26,655,304","24,690,020","23,906,872","27,304,198","31,765,522","35,988,005","33,172,476","25,434,877","25,197,234","30,442,435",
2023,서울특별시,도봉구,교육용,"5,017,677","4,019,806","3,035,133","2,493,962","1,888,590","2,147,438","2,634,153","2,446,157","2,774,634","2,037,736","2,195,206","3,925,347",
2023,서울특별시,도봉구,산업용,"4,977,877","4,700,405","4,214,644","4,331,813","4,137,969","4,393,574","4,703,810","4,980,732","4,975,851","4,014,991","4,255,611","4,330,402",
2023,서울특별시,도봉구,농사용,"29,562","31,627","22,675","26,231","22,265","20,851","19,576","20,726","23,177","22,484","24,269","28,081",
2023,서울특별시,도봉구,가로등,"609,742","561,186","520,504","508,020","466,012","453,079","443,217","471,298","504,893","539,567","582,372","608,850",
2023,서울특별시,도봉구,심 야,"470,686","454,680","314,331","201,283","213,471","156,687","272,433","279,917","227,072","91,141","148,188","316,422",
2023,서울특별시,도봉구,합 계,"87,631,592","81,855,951","67,243,183","65,623,786","62,263,715","67,709,026","80,482,421","95,134,861","83,917,704","65,304,657","66,070,945","75,778,797",
2023,서울특별시,은평구,주택용,"61,344,311","59,164,654","50,800,173","51,735,596","49,678,745","52,479,446","64,045,732","81,675,060","70,473,946","53,437,806","52,684,889","56,372,876",
2023,서울특별시,은평구,일반용,"56,730,195","52,917,375","41,737,778","39,142,994","37,525,635","42,944,732","49,839,511","56,768,636","53,111,555","41,181,171","39,802,296","46,546,978",
2023,서울특별시,은평구,교육용,"5,520,168","4,751,652","3,550,303","2,927,899","2,145,397","2,619,023","3,354,991","2,770,977","3,598,425","2,289,885","2,705,320","4,859,244",
2023,서울특별시,은평구,산업용,"16,770,948","16,631,974","14,659,243","14,834,435","14,645,525","15,631,266","17,157,675","19,934,310","18,667,259","15,410,142","15,939,991","16,447,402",
2023,서울특별시,은평구,농사용,"23,822","23,533","20,495","19,829","17,448","15,690","16,305","23,076","21,477","17,891","17,659","18,984",
2023,서울특별시,은평구,가로등,"716,940","648,103","603,048","560,300","506,237","473,555","475,391","514,252","559,727","616,367","673,771","715,999",
2023,서울특별시,은평구,심 야,"1,135,600","1,041,528","728,412","487,892","506,530","521,892","603,821","697,964","654,349","464,594","457,467","731,709",
2023,서울특별시,은평구,합 계,"142,241,984","135,178,819","112,099,452","109,708,945","105,025,517","114,685,604","135,493,426","162,384,275","147,086,738","113,417,856","112,281,393","125,693,192",
2023,서울특별시,서대문구,주택용,"42,694,797","40,287,659","35,237,084","35,604,023","34,442,644","37,032,947","46,437,909","57,004,396","47,452,877","36,502,569","36,208,504","39,216,814",
2023,서울특별시,서대문구,일반용,"56,876,944","52,350,380","43,918,110","41,464,595","42,331,959","48,082,542","55,446,199","61,412,268","55,855,114","43,453,347","43,429,428","50,113,778",
2023,서울특별시,서대문구,교육용,"19,640,995","16,453,789","15,172,554","13,049,932","14,038,595","15,961,797","18,035,945","18,681,651","17,535,762","13,431,636","15,511,693","19,006,126",
2023,서울특별시,서대문구,산업용,"2,921,259","2,783,526","2,598,768","2,628,270","2,580,883","2,740,650","2,833,808","2,950,865","2,856,982","2,557,157","2,564,035","2,654,567",
2023,서울특별시,서대문구,농사용,"2,387","2,393","1,967","1,451","1,385","2,289","2,263","1,592","3,767","3,328","2,286","2,996",
2023,서울특별시,서대문구,가로등,"732,207","671,930","612,317","572,035","521,596","490,792","490,964","517,017","562,001","613,886","666,392","708,637",
2023,서울특별시,서대문구,심 야,"571,813","533,298","430,910","365,624","549,244","874,904","884,202","970,286","790,870","316,466","255,695","405,621",
2023,서울특별시,서대문구,합 계,"123,440,402","113,082,975","97,971,710","93,685,930","94,466,306","105,185,921","124,131,290","141,538,075","125,057,373","96,878,389","98,638,033","112,108,539",
2023,서울특별시,마포구,주택용,"55,619,744","53,026,234","45,213,135","45,759,802","43,969,628","48,548,171","60,439,226","75,981,450","65,110,794","47,464,902","46,293,326","50,012,179",
2023,서울특별시,마포구,일반용,"135,175,630","123,870,574","104,755,887","97,455,179","99,153,665","110,700,413","125,841,626","137,939,940","127,227,503","104,179,897","102,894,294","120,488,452",
2023,서울특별시,마포구,교육용,"7,077,586","5,710,708","4,945,692","4,128,729","4,041,650","4,905,869","5,468,087","5,286,502","5,687,471","4,104,087","4,952,211","6,728,172",
2023,서울특별시,마포구,산업용,"11,401,407","10,810,095","11,277,225","11,545,835","15,424,831","15,936,146","18,322,174","19,229,938","16,892,495","13,816,014","12,300,414","12,707,825",
2023,서울특별시,마포구,농사용,"9,927","9,573","9,672","11,607","12,253","12,850","23,586","26,045","27,495","25,602","23,347","27,027",
2023,서울특별시,마포구,가로등,"1,195,418","1,104,599","991,367","965,511","874,998","830,880","815,634","874,051","939,766","1,035,806","1,126,801","1,175,255",
2023,서울특별시,마포구,심 야,"1,502,983","1,182,081","893,935","1,044,363","1,374,603","1,744,271","2,362,191","2,741,092","2,215,089","694,024","909,609","1,511,551",
2023,서울특별시,마포구,합 계,"211,982,695","195,713,864","168,086,913","160,911,026","164,851,628","182,678,600","213,272,524","242,079,018","218,100,613","171,320,332","168,500,002","192,650,461",
2023,서울특별시,강서구,주택용,"74,429,465","72,148,207","62,107,457","63,705,950","60,659,972","65,095,892","78,931,592","101,748,772","90,020,623","67,059,480","63,687,306","67,504,084",
2023,서울특별시,강서구,일반용,"150,343,735","137,068,494","116,815,162","107,206,423","109,279,941","121,294,883","142,035,799","156,961,993","141,941,956","114,383,255","116,963,931","134,226,516",
2023,서울특별시,강서구,교육용,"7,210,053","5,825,384","4,477,846","3,853,956","3,044,154","3,513,992","4,416,813","3,756,532","4,707,905","3,061,524","3,556,273","5,922,738",
2023,서울특별시,강서구,산업용,"30,139,787","28,208,840","28,322,426","27,481,736","27,290,596","26,937,841","28,662,590","30,199,907","28,609,066","27,115,620","27,238,316","28,904,601",
2023,서울특별시,강서구,농사용,"454,843","441,334","589,654","450,051","502,092","536,302","582,226","640,781","625,294","510,609","564,273","455,184",
2023,서울특별시,강서구,가로등,"1,254,891","1,174,435","1,042,506","1,013,156","925,326","879,683","894,678","942,361","998,112","1,081,206","1,168,668","1,208,494",
2023,서울특별시,강서구,심 야,"1,262,355","826,243","527,236","1,180,086","1,550,698","2,138,153","2,799,867","2,751,735","2,372,709","1,200,461","647,911","527,714",
2023,서울특별시,강서구,합 계,"265,095,129","245,692,937","213,882,287","204,891,358","203,252,779","220,396,746","258,323,565","297,002,081","269,275,665","214,412,155","213,826,678","238,749,331",
2023,서울특별시,구로구,주택용,"55,829,008","53,637,489","46,178,684","46,936,329","44,990,056","47,621,655","57,903,876","74,310,488","63,646,043","47,875,434","47,263,680","50,975,088",
2023,서울특별시,구로구,일반용,"89,413,166","80,266,398","67,338,381","62,720,388","64,210,747","73,102,671","85,695,026","94,034,196","83,511,443","64,437,590","66,534,466","78,401,114",
2023,서울특별시,구로구,교육용,"5,053,344","4,108,604","3,282,878","2,615,469","2,132,721","2,434,674","2,995,008","2,660,880","3,251,069","2,065,763","2,826,403","4,777,644",
2023,서울특별시,구로구,산업용,"33,320,926","31,525,826","25,452,390","25,263,432","24,721,349","26,277,723","27,080,716","29,342,109","27,122,691","23,252,185","25,426,702","27,237,781",
2023,서울특별시,구로구,농사용,"64,856","60,780","46,642","49,523","46,522","50,070","50,465","55,633","55,708","46,225","46,974","49,696",
2023,서울특별시,구로구,가로등,"955,162","904,725","844,822","799,975","758,375","695,671","688,403","727,792","799,625","865,399","898,850","922,625",
2023,서울특별시,구로구,심 야,"542,997","547,977","416,168","294,976","812,216","1,110,403","1,514,548","1,534,406","1,191,384","171,519","200,126","397,102",
2023,서울특별시,구로구,합 계,"185,179,459","171,051,799","143,559,965","138,680,092","137,671,986","151,292,867","175,928,042","202,665,504","179,577,963","138,714,115","143,197,201","162,761,050",
2023,서울특별시,영등포구,주택용,"58,381,407","55,299,629","48,007,055","48,161,982","46,500,077","50,547,466","62,986,389","78,742,110","67,747,071","50,545,329","49,041,412","53,115,719",
2023,서울특별시,영등포구,일반용,"171,734,785","154,888,795","135,757,270","126,032,298","131,610,731","147,533,494","170,888,883","185,987,347","165,701,591","133,042,574","134,191,815","152,672,537",
2023,서울특별시,영등포구,교육용,"4,071,099","3,159,881","2,389,727","1,978,444","1,556,120","1,725,442","2,201,102","1,922,023","2,369,671","1,686,394","1,702,904","2,943,805",
2023,서울특별시,영등포구,산업용,"19,886,668","18,385,271","17,798,658","17,166,863","17,307,924","18,092,300","19,403,713","20,229,320","19,149,596","16,929,416","16,897,809","17,994,349",
2023,서울특별시,영등포구,농사용,"3,458","3,479","2,248","1,653","1,495","1,699","1,679","1,928","1,989","1,690","1,393","1,604",
2023,서울특별시,영등포구,가로등,"1,310,546","1,239,896","1,146,137","1,123,302","1,019,049","991,353","999,554","1,048,710","1,128,456","1,203,404","1,290,055","1,335,618",
2023,서울특별시,영등포구,심 야,"1,754,825","1,710,008","2,160,192","3,004,627","6,465,539","9,734,329","13,244,594","13,866,884","10,730,640","4,988,060","2,386,073","1,579,853",
2023,서울특별시,영등포구,합 계,"257,142,788","234,686,959","207,261,287","197,469,169","204,460,935","228,626,083","269,725,914","301,798,322","266,829,014","208,396,867","205,511,461","229,643,485",
2023,서울특별시,동작구,주택용,"49,133,418","47,910,526","40,526,314","41,992,803","39,916,767","42,729,959","51,503,894","66,645,828","57,836,447","42,942,821","41,581,022","44,143,946",
2023,서울특별시,동작구,일반용,"55,535,250","51,742,104","42,289,679","40,308,883","40,205,278","46,235,519","53,048,609","59,604,861","54,350,288","42,012,704","41,673,402","47,681,878",
2023,서울특별시,동작구,교육용,"10,273,705","8,625,695","6,981,033","5,580,365","5,329,242","6,465,193","6,953,482","7,141,313","7,466,214","5,343,771","6,369,438","9,325,143",
2023,서울특별시,동작구,산업용,"4,565,981","4,280,415","4,218,155","4,342,192","4,460,342","4,601,338","5,037,181","5,297,718","5,087,188","4,657,498","4,534,446","4,462,351",
2023,서울특별시,동작구,농사용,"27,889","27,840","24,791","27,856","29,549","33,330","33,193","32,384","22,412","29,572","30,407","29,222",
2023,서울특별시,동작구,가로등,"699,099","643,802","588,133","564,214","514,932","485,534","475,011","503,979","549,927","604,219","660,299","696,655",
2023,서울특별시,동작구,심 야,"725,590","681,431","442,835","284,855","311,041","520,668","826,596","1,005,186","712,831","287,848","289,921","560,906",
2023,서울특별시,동작구,합 계,"120,960,932","113,911,813","95,070,940","93,101,168","90,767,151","101,071,541","117,877,966","140,231,269","126,025,307","95,878,433","95,138,935","106,900,101",
2023,서울특별시,관악구,주택용,"60,279,203","58,663,772","49,315,165","51,144,488","48,661,877","52,912,455","64,201,716","83,062,355","71,810,734","53,136,216","51,276,466","54,336,421",
2023,서울특별시,관악구,일반용,"74,299,173","69,980,082","57,576,190","55,826,394","54,290,723","61,743,833","70,415,709","79,780,456","74,297,951","58,203,743","56,709,405","63,716,164",
2023,서울특별시,관악구,교육용,"25,050,960","23,310,503","18,473,676","16,437,853","14,246,782","16,081,666","18,161,629","20,067,440","20,146,788","15,973,070","16,157,158","21,420,242",
2023,서울특별시,관악구,산업용,"3,583,656","3,391,630","2,932,754","2,920,671","2,801,486","2,928,765","3,117,872","3,399,669","3,334,603","2,736,674","2,766,576","2,974,499",
2023,서울특별시,관악구,농사용,"14,831","10,727","8,531","7,382","5,046","4,448","5,230","8,560","12,016","7,282","4,947","6,744",
2023,서울특별시,관악구,가로등,"1,047,354","1,003,176","883,525","900,697","834,430","818,099","807,670","857,528","890,762","932,030","998,021","1,013,301",
2023,서울특별시,관악구,심 야,"780,828","760,269","573,570","438,491","331,030","357,639","420,713","495,685","486,954","344,620","342,806","533,268",
2023,서울특별시,관악구,합 계,"165,056,005","157,120,159","129,763,411","127,675,976","121,171,374","134,846,905","157,130,539","187,671,693","170,979,808","131,333,635","128,255,379","144,000,639",
2023,서울특별시,강남구,주택용,"85,306,751","79,633,899","71,560,236","71,310,160","70,195,224","78,490,393","100,970,411","122,404,568","100,871,660","76,361,577","77,333,915","84,406,038",
2023,서울특별시,강남구,일반용,"352,710,371","323,440,779","261,408,490","235,931,163","236,173,758","272,796,409","315,131,975","349,922,955","315,910,997","238,750,512","244,454,136","291,022,069",
2023,서울특별시,강남구,교육용,"6,876,004","5,854,317","4,507,788","3,734,234","3,038,721","3,739,023","4,594,620","3,837,035","5,041,228","3,109,602","3,875,780","6,264,720",
2023,서울특별시,강남구,산업용,"29,823,869","26,962,107","23,186,380","21,163,816","19,496,372","18,602,250","21,435,751","22,538,077","21,539,367","20,681,156","24,672,852","29,744,150",
2023,서울특별시,강남구,농사용,"149,154","138,448","106,845","93,004","89,260","93,566","99,627","117,791","113,490","91,318","95,454","112,339",
2023,서울특별시,강남구,가로등,"1,771,798","1,635,140","1,457,486","1,419,899","1,290,928","1,235,729","1,205,664","1,292,871","1,406,053","1,521,885","1,655,702","1,807,709",
2023,서울특별시,강남구,심 야,"1,426,854","1,501,178","1,306,834","1,657,192","3,606,640","6,125,735","8,381,086","8,992,018","6,789,826","2,457,864","1,329,656","1,303,431",
2023,서울특별시,강남구,합 계,"478,064,801","439,165,868","363,534,059","335,309,468","333,890,903","381,083,105","451,819,134","509,105,315","451,672,621","342,973,914","353,417,495","414,660,456",
2023,서울특별시,강동구,주택용,"59,327,220","57,270,873","48,614,298","49,976,523","48,069,835","52,043,237","64,304,307","81,301,313","69,644,014","52,196,345","51,529,982","56,128,140",
2023,서울특별시,강동구,일반용,"79,687,643","73,026,212","59,011,506","54,373,014","53,739,892","61,569,591","71,010,916","79,457,585","72,612,819","55,637,448","55,645,645","65,003,598",
2023,서울특별시,강동구,교육용,"5,003,044","4,122,803","3,078,744","2,526,468","1,960,500","2,339,061","2,915,682","2,411,208","3,103,320","1,941,094","2,550,515","4,448,437",
2023,서울특별시,강동구,산업용,"13,985,560","12,515,736","13,122,280","13,048,547","13,494,277","13,406,545","14,191,791","14,450,714","13,707,562","13,191,236","12,870,141","13,357,076",
2023,서울특별시,강동구,농사용,"259,841","240,121","146,425","117,768","97,798","97,024","100,054","122,613","120,409","88,534","96,153","154,088",
2023,서울특별시,강동구,가로등,"916,204","839,524","741,517","712,822","637,569","598,006","588,217","638,874","692,544","760,002","844,674","883,972",
2023,서울특별시,강동구,심 야,"376,914","353,378","251,706","196,281","500,291","748,703","833,417","843,020","706,275","316,243","160,032","287,054",
2023,서울특별시,강동구,합 계,"159,556,426","148,368,647","124,966,476","120,951,423","118,500,162","130,802,167","153,944,384","179,225,327","160,586,943","124,130,902","123,697,142","140,262,365",
2023,서울특별시,송파구,주택용,"87,546,499","84,826,795","72,143,613","74,623,542","71,147,387","76,889,716","93,869,863","120,324,876","104,516,403","77,094,069","75,553,480","80,190,187",
2023,서울특별시,송파구,일반용,"154,611,299","140,074,663","117,941,650","111,802,345","115,207,375","131,632,829","152,545,200","167,400,284","151,274,593","118,697,282","115,997,232","135,965,820",
2023,서울특별시,송파구,교육용,"9,166,950","7,440,758","5,921,822","5,004,659","4,055,177","4,539,722","5,541,118","5,196,713","5,938,352","4,449,218","4,497,549","7,413,741",
2023,서울특별시,송파구,산업용,"18,536,413","17,086,601","16,439,635","16,674,395","17,015,818","17,780,279","19,000,477","20,314,744","19,133,321","17,391,930","17,535,630","17,559,427",
2023,서울특별시,송파구,농사용,"306,773","240,639","199,075","192,745","213,767","229,249","256,733","265,344","250,846","201,047","177,262","214,749",
2023,서울특별시,송파구,가로등,"1,685,187","1,648,910","1,415,407","1,390,433","1,252,853","1,212,593","1,195,318","1,293,600","1,408,168","1,494,393","1,627,135","1,683,480",
2023,서울특별시,송파구,심 야,"1,020,180","887,840","636,962","1,269,301","2,767,005","4,289,997","5,621,505","6,227,840","4,741,722","2,002,763","958,904","1,042,029",
2023,서울특별시,송파구,합 계,"272,873,301","252,206,206","214,698,164","210,957,420","211,659,382","236,574,385","278,030,214","321,023,401","287,263,405","221,330,702","216,347,192","244,069,433",
2023,서울특별시,중랑구,주택용,"49,811,330","47,746,845","40,800,747","41,514,241","39,695,105","42,304,303","51,997,239","65,706,264","57,081,144","42,859,794","42,012,612","45,033,649",
2023,서울특별시,중랑구,일반용,"50,669,985","46,839,362","37,020,747","34,600,065","33,369,238","38,371,749","44,110,577","49,927,559","46,474,527","35,605,196","34,797,543","41,521,594",
2023,서울특별시,중랑구,교육용,"4,779,275","3,782,420","2,747,882","2,275,392","1,604,701","1,891,237","2,424,361","1,967,831","2,635,809","1,689,120","2,014,656","3,580,642",
2023,서울특별시,중랑구,산업용,"7,164,304","6,752,886","5,558,890","5,212,647","4,787,467","5,165,912","5,759,370","6,465,184","6,293,519","4,794,299","5,026,335","5,735,095",
2023,서울특별시,중랑구,농사용,"45,631","43,118","27,641","24,031","21,112","22,575","23,064","27,926","30,436","23,418","22,059","26,009",
2023,서울특별시,중랑구,가로등,"1,055,037","973,531","926,855","859,963","803,092","771,401","752,118","782,697","826,296","898,308","977,696","1,019,057",
2023,서울특별시,중랑구,심 야,"394,882","386,985","283,803","211,108","223,892","387,972","307,673","483,977","350,756","102,188","173,525","292,803",
2023,서울특별시,중랑구,합 계,"113,920,444","106,525,147","87,366,565","84,697,447","80,504,607","88,915,149","105,374,402","125,361,438","113,692,487","85,972,323","85,024,426","97,208,849",
2023,서울특별시,노원구,주택용,"62,341,044","60,150,681","51,080,467","52,559,543","49,664,606","52,361,747","63,362,955","79,343,485","66,612,702","51,840,040","53,164,249","56,917,175",
2023,서울특별시,노원구,일반용,"63,607,579","58,383,185","47,241,147","43,909,138","43,314,839","49,514,501","56,832,550","63,380,329","58,495,015","45,852,388","45,189,600","53,237,543",
2023,서울특별시,노원구,교육용,"16,510,485","13,063,147","10,640,816","8,911,012","7,609,018","8,881,975","10,021,675","10,202,748","10,695,848","7,959,162","9,061,997","13,840,983",
2023,서울특별시,노원구,산업용,"8,759,378","5,908,106","5,583,128","5,312,250","5,345,538","6,205,484","6,744,483","6,439,334","5,988,838","4,722,561","4,746,629","5,575,263",
2023,서울특별시,노원구,농사용,"64,003","56,894","47,613","45,243","39,397","36,733","32,640","34,978","33,231","31,242","32,394","35,773",
2023,서울특별시,노원구,가로등,"1,119,879","1,081,276","1,009,579","972,328","917,941","869,985","850,160","894,242","928,143","992,183","1,061,107","1,107,534",
2023,서울특별시,노원구,심 야,"861,871","795,329","540,169","351,176","460,561","516,421","658,544","741,251","554,871","253,719","270,752","543,595",
2023,서울특별시,노원구,합 계,"153,264,239","139,438,618","116,142,919","112,060,690","107,351,900","118,386,846","138,503,007","161,036,367","143,308,648","111,651,295","113,526,728","131,257,866",
2023,서울특별시,서초구,주택용,"62,617,837","59,441,635","52,590,081","53,612,975","51,948,599","56,691,524","72,145,041","91,637,971","77,017,941","56,874,376","55,470,788","58,717,935",
2023,서울특별시,서초구,일반용,"206,504,629","191,071,316","155,505,342","144,123,358","141,738,138","163,388,035","187,497,655","207,614,413","191,133,271","148,571,034","149,221,891","173,649,212",
2023,서울특별시,서초구,교육용,"7,034,737","5,665,263","4,456,165","3,880,734","3,119,705","3,818,661","4,512,490","4,101,404","5,147,259","3,421,408","3,786,951","5,789,588",
2023,서울특별시,서초구,산업용,"37,903,296","36,900,817","32,239,328","32,569,746","32,316,328","33,663,825","39,100,051","42,635,802","40,908,819","33,270,959","34,030,950","34,836,996",
2023,서울특별시,서초구,농사용,"963,784","871,439","664,318","525,461","421,201","395,848","424,377","509,796","487,160","383,139","415,283","603,586",
