년월,계약종별,전력사용량,평균기온(°C),평균현지기압(hPa),평균상대습도(%),평균풍속(m/s),일조율(%),월합강수량(00~24h만)(mm)
2020-12,산업용,5273309135,-0.5777777777777778,1014.9666666666667,67.33333333333333,1.2222222222222223,58.006666666666675,6.855555555555556
2020-12,심 야,322013386,-0.5777777777777778,1014.9666666666667,67.33333333333333,1.2222222222222223,58.006666666666675,6.855555555555556
2020-12,일반용,1087104017,-0.5777777777777778,1014.9666666666667,67.33333333333333,1.2222222222222223,58.006666666666675,6.855555555555556
2020-12,주택용,686389433,-0.5777777777777778,1014.9666666666667,67.33333333333333,1.2222222222222223,58.006666666666675,6.855555555555556
2020-12,합 계,7830666335,-0.5777777777777778,1014.9666666666667,67.33333333333333,1.2222222222222223,58.006666666666675,6.855555555555556
2021-01,가로등,44253808,-2.088888888888889,1013.0666666666667,68.66666666666667,1.3555555555555554,56.507777777777775,22.77777777777778
2021-01,교육용,156271180,-2.088888888888889,1013.0666666666667,68.66666666666667,1.3555555555555554,56.507777777777775,22.77777777777778
2021-01,농사용,350623419,-2.088888888888889,1013.0666666666667,68.66666666666667,1.3555555555555554,56.507777777777775,22.77777777777778
2021-01,산업용,5229709881,-2.088888888888889,1013.0666666666667,68.66666666666667,1.3555555555555554,56.507777777777775,22.77777777777778
2021-01,심 야,440303319,-2.088888888888889,1013.0666666666667,68.66666666666667,1.3555555555555554,56.507777777777775,22.77777777777778
2021-01,일반용,1280519774,-2.088888888888889,1013.0666666666667,68.66666666666667,1.3555555555555554,56.507777777777775,22.77777777777778
2021-01,주택용,775903562,-2.088888888888889,1013.0666666666667,68.66666666666667,1.3555555555555554,56.507777777777775,22.77777777777778
2021-01,합 계,8277584943,-2.088888888888889,1013.0666666666667,68.66666666666667,1.3555555555555554,56.507777777777775,22.77777777777778
2021-02,가로등,41360687,2.6666666666666665,1010.0222222222224,61.44444444444444,1.7222222222222223,63.87555555555556,13.644444444444444
2021-02,교육용,127049422,2.6666666666666665,1010.0222222222224,61.44444444444444,1.7222222222222223,63.87555555555556,13.644444444444444
2021-02,농사용,337868680,2.6666666666666665,1010.0222222222224,61.44444444444444,1.7222222222222223,63.87555555555556,13.644444444444444
2021-02,산업용,4685794560,2.6666666666666665,1010.0222222222224,61.44444444444444,1.7222222222222223,63.87555555555556,13.644444444444444
2021-02,심 야,409979860,2.6666666666666665,1010.0222222222224,61.44444444444444,1.7222222222222223,63.87555555555556,13.644444444444444
2021-02,일반용,1204328241,2.6666666666666665,1010.0222222222224,61.44444444444444,1.7222222222222223,63.87555555555556,13.644444444444444
2021-02,주택용,757815806,2.6666666666666665,1010.0222222222224,61.44444444444444,1.7222222222222223,63.87555555555556,13.644444444444444
2021-02,합 계,7564197256,2.6666666666666665,1010.0222222222224,61.44444444444444,1.7222222222222223,63.87555555555556,13.644444444444444
2021-03,가로등,38640263,8.211111111111112,1008.4000000000001,68.11111111111111,1.4333333333333333,55.095555555555556,90.3111111111111
2021-03,교육용,110497117,8.211111111111112,1008.4000000000001,68.11111111111111,1.4333333333333333,55.095555555555556,90.3111111111111
2021-03,농사용,291117102,8.211111111111112,1008.4000000000001,68.11111111111111,1.4333333333333333,55.095555555555556,90.3111111111111
2021-03,산업용,5102062879,8.211111111111112,1008.4000000000001,68.11111111111111,1.4333333333333333,55.095555555555556,90.3111111111111
2021-03,심 야,302203702,8.211111111111112,1008.4000000000001,68.11111111111111,1.4333333333333333,55.095555555555556,90.3111111111111
2021-03,일반용,1006163532,8.211111111111112,1008.4000000000001,68.11111111111111,1.4333333333333333,55.095555555555556,90.3111111111111
2021-03,주택용,639568612,8.211111111111112,1008.4000000000001,68.11111111111111,1.4333333333333333,55.095555555555556,90.3111111111111
2021-03,합 계,7490253207,8.211111111111112,1008.4000000000001,68.11111111111111,1.4333333333333333,55.095555555555556,90.3111111111111
2021-04,가로등,38219096,13.277777777777779,1007.1111111111111,57.666666666666664,1.7000000000000002,55.03888888888889,60.06666666666667
2021-04,교육용,94576472,13.277777777777779,1007.1111111111111,57.666666666666664,1.7000000000000002,55.03888888888889,60.06666666666667
2021-04,농사용,253989147,13.277777777777779,1007.1111111111111,57.666666666666664,1.7000000000000002,55.03888888888889,60.06666666666667
2021-04,산업용,4960272785,13.277777777777779,1007.1111111111111,57.666666666666664,1.7000000000000002,55.03888888888889,60.06666666666667
